taxa326977,taxa469873,taxa357591,taxa190872,taxa263681,taxa361480,taxa347862,taxa517293,taxa2000,taxa322235,taxa158660,taxa331820,taxa244304,taxa361496,taxa127309,taxa248140,taxa348374,taxa470812,taxa268540,taxa291090,taxa541301,taxa171772,taxa259569,taxa104780,taxa138006,taxa181095,taxa278234,taxa177339,taxa510994,taxa193066,taxa405524,taxa346780,taxa549871,taxa544358,taxa302160,taxa192573,taxa175497,taxa263461,taxa302974,taxa194648,taxa195173,taxa287978,taxa199487,taxa190108,taxa191306,taxa299892,taxa174348,taxa192127,taxa183200,taxa182980,taxa181843,taxa194053,taxa109014,taxa518438,taxa193343,taxa357795,taxa352304,taxa179460,taxa469991,taxa175537,taxa288134,taxa190464,taxa178915,taxa363692,taxa366612,taxa261912,taxa185281,taxa511008,taxa470973,taxa162162,taxa181028,taxa204044,taxa470172,taxa328422,taxa21698,taxa213747,taxa262724,taxa82283,taxa316732,taxa293896,taxa196731,taxa167602,taxa470114,taxa170206,taxa365676,taxa223059,taxa187524,taxa191541,taxa212619,taxa357470,taxa326792,taxa325407,taxa188646,taxa171551,taxa290260,taxa367433,taxa310301,taxa193761,taxa327476,taxa189047,taxa180658,taxa269833,taxa367055,taxa203708,taxa181892,taxa589024,condition
23278697.964474652,2365670.0546784434,9202423.80543002,917672.5236793357,35297217.64577802,11060196.694507891,2947392.1992715094,8043184.736566228,1706852.2041754595,28105823.647840813,60152873.23113743,150436150.07198036,37206387.67212922,18011425.88736817,8395488.750239456,7044678.533357091,13767891.335404892,1001776.9301265226,2872632.726874005,15521000.96312634,1753576.8744238985,1815253.4391518387,18797334.840946876,1231662.3077488448,2924497.1108497763,1513412.06934693,1003645.916936459,2248858.3790573548,0.0,2458184.901770358,1947017.0092524372,1038689.4196227927,3959915.803555174,1213439.6863519487,2463324.6154976813,29768287.415280253,1468556.3859084272,0.0,1054108.560804771,3319320.574449077,2575931.0707964194,6631632.448360894,4933657.931532631,1393329.6668084366,0.0,1457809.7117512855,1033549.7058954607,2546961.7752423906,2312403.9305952312,0.0,1597049.2290916303,3540795.5114266807,1627420.2647531184,5673776.708267901,2211011.3961561117,8295497.955907796,2396975.583744904,1710590.1777953412,1023270.2784408055,1968510.35756672,3393145.553441617,3428189.056127942,0.0,0.0,1568547.1802400877,2111020.6018244606,983087.0620271488,1025139.2652507422,4869177.886589791,1524158.7435040714,918607.0170842996,901318.8890923847,5276617.011156178,2159614.258882836,0.0,973274.8812749799,1316701.2076010045,1324177.1548407506,16850317.831694394,2565651.6433417643,12251675.785843097,993833.7361842903,1394264.1602134092,1408748.8079904239,4506594.445461906,7474078.252940239,6164852.992578989,4919640.530458103,2924964.3575522625,6662470.730724859,2109151.615014524,18196455.581551943,1124662.8128799163,35661202.82701331,11151309.801492373,6389598.656473981,1548922.818735741,10372409.548450869,5508371.375588428,51906903.42569293,25296269.2258022,3596397.869022325,1558267.7527854324,2196526.7483790973,965798.9340352251,3261381.983341019,Control
5442075.722859426,630052.1820966048,2063420.89636638,267772.177391056,8328502.282089486,2539897.8590769367,732435.6616873026,1882280.8940136074,397720.4399484826,6450159.214213994,13841458.87543479,35263233.06671932,8749849.678866591,4055960.922246896,1980726.5474662017,1614508.716622549,3469224.8276694342,259896.52511484898,685181.7480300582,3614924.394779273,338653.0478769256,452850.0058819339,4449743.536057269,244145.2205624349,657616.9650633314,330777.39560071647,224456.08987191523,511917.3979534909,0.0,614300.8775441886,374093.48311985936,248083.04670053837,960829.5776973214,259896.52511484898,555233.4854726339,6891195.741681619,322901.7433245094,220518.2637338117,279585.6558053686,756062.6185159258,693057.4003062652,1681451.7609703133,1185285.6675692387,318963.917186406,248083.04670053837,358342.1785674432,228393.91601001873,559171.3116107372,622176.5298203977,0.0,385906.96153416997,838756.967416106,385906.96153416997,1248290.885778899,511917.3979534909,1968913.0690518888,511917.3979534909,401658.26608658605,279585.6558053686,527668.702505907,878135.2287971433,862383.924244727,0.0,216580.43759570818,362280.0047055467,504041.7456772838,244145.2205624349,228393.91601001873,1090777.8402547457,385906.96153416997,248083.04670053837,224456.08987191523,1236477.4073645866,480414.7888486607,0.0,212642.61145760462,318963.917186406,279585.6558053686,4044147.443832573,543420.0070583211,2693473.078462991,259896.52511484898,303212.6126339918,299274.7864958862,1106529.1448071618,1657824.804141692,1401866.1051649447,1157720.8846025118,693057.4003062652,1673576.108694106,527668.702505907,4067774.4006611984,259896.52511484898,8442699.240094505,2610778.7295628125,1417617.4097173607,366217.8308436523,2402073.9442433137,1334923.0608171807,12136380.157635849,5725599.204802888,897824.3594876609,303212.6126339918,555233.4854726339,0.0,834819.1412780004,Control
22352123.35266967,2215858.295965368,8817288.136452563,914836.7651357257,33782206.79483799,10378603.57548193,2839040.441070071,7760880.157907019,1714086.9066646777,27018149.262997042,57784351.60000275,144885144.6300674,35590375.83699653,17170437.737802017,8014453.913571474,6720600.545446124,13088169.077705726,971734.056601072,2747646.3665903024,15044629.485809391,1664805.788072652,1744551.5981579334,18114843.17409295,1152282.1547155157,2796927.485182328,1403615.859534877,961429.8227136465,2177777.4315988,0.0,2355637.46869913,1835497.662468682,1014743.0328268467,3800470.263783709,1186778.937729938,2363701.6517414707,28415940.990334753,1425568.3578167805,0.0,982934.3108265296,3189384.3932425124,2481080.316024309,6299470.986568755,4727403.303482933,1387935.5036192327,0.0,1452448.9679578908,997718.6464041417,2478840.265179216,2257523.2416840903,0.0,1527714.6763529947,3394125.0404839534,1551459.2153109713,5381946.160418925,2100271.6723586023,7970100.906838646,2253939.160331945,1607012.4762692652,1012950.9921507655,1871786.4861591859,3207304.80000325,3327371.525300202,874515.8499240644,0.0,1515170.391620476,2009773.618216875,957845.7413615007,986518.3921786754,4687082.388271272,1459617.130662191,887508.144825595,0.0,5027570.116725308,2037550.2486960175,0.0,955605.6905164074,1301021.5308296508,1271900.8698434469,16208111.894750355,2505272.865151306,11730698.26557968,966805.944741865,1327454.1308017408,1406751.930718011,4235936.148069669,7225508.005929939,5825476.227747216,4612264.690045188,2754366.519125574,6340687.922118457,2029934.0758227056,17527949.85267876,1095384.8632501694,34162119.41816566,10759860.2293167,6114890.796933145,1535330.849226307,9892960.552265897,5308472.492699894,49532900.307020456,24024545.31361561,3481487.0234425557,1516514.422127537,2119984.1197954128,916180.7956427783,3076485.8306498607,Control
4703687.854131933,479328.0750741017,1855436.0664103515,183197.41545439346,7187368.2755975695,2241159.622639153,599068.9206099856,1628718.6279083996,362140.0800521803,5697476.0899246745,12188767.12538167,30604179.78293955,7535163.767047478,3644011.7622169103,1708829.508322762,1441388.0259075898,2787469.632627229,207996.5347328901,582171.4814937545,3162373.965249215,345728.8981767052,366637.95952916314,3826722.920430555,250908.73622950783,601500.20681376,298318.81720310653,196934.18250571797,461579.68578655034,0.0,483339.6973103303,388397.9710529431,206051.50576987164,799285.3394907983,246532.4210627131,494280.48522731435,6059251.4770463025,309016.4764997125,0.0,214439.44317289317,673830.9713760453,513609.21054731985,1358481.1663588865,987223.7630425525,294185.6306566898,0.0,302452.00374952133,204471.16973741745,514217.03209826397,474951.7599073088,183075.85114420357,327129.55871783174,708963.0570205837,334909.67456990917,1137841.94336637,447599.7901148478,1677344.3519838848,492335.4562642941,336003.75336160744,207267.14887175796,400919.0950023813,690363.7175617103,704100.4846130349,188789.37372307447,0.0,327251.12302801985,434713.9732348435,195353.84647326378,207510.27749213594,989533.484936137,302208.8751291452,190369.70975552683,181860.20804231724,1068428.7222486134,447235.09718428174,0.0,198879.21146873644,279354.784813667,273519.697924608,3452304.845049307,531114.4712144951,2504832.611438459,199365.46870949244,286405.5148046123,299899.1532355589,924496.578985175,1530980.922516672,1234607.134276586,999744.8869919889,585332.1535586611,1348512.8929234126,422679.1065261613,3693853.12939428,229270.2890159159,7236966.514154571,2269240.9782927423,1294416.7748894345,311204.634083109,2112909.2753900504,1112556.5668471174,10489054.940323055,5134633.333750931,751753.6942070115,307679.2690876363,449301.69045749004,193773.51044081143,661674.5403571749,Control
8845301.010541447,915016.1853332571,3440634.319637009,375113.2702906481,13405203.943612173,4126679.630157015,1133579.2931095425,3128834.9654878965,662627.8346868344,10616789.691625046,22765689.422483437,56916175.01252814,14089080.969332803,6801909.41561713,3157456.324839551,2692576.06385507,5173093.874331978,362970.87541418686,1078504.859205598,5905106.822598555,693417.4788378564,679540.456121903,7139294.530398785,470951.4584227114,1116233.0147146017,585436.8958293353,380317.15380913095,836090.6186362657,0.0,923255.6675708552,733747.5761060998,378148.86900976347,1474000.0066103057,477456.31282081414,913281.557493765,11190517.849537794,577197.413591737,0.0,410673.1410002807,1233754.050840341,979197.4153945473,2500899.687590947,1868194.1831353935,548142.3972802073,0.0,580666.6692707279,389857.6069263491,969656.9622773293,882058.2563828676,0.0,592375.4071873137,1323087.3845742983,603216.8311841517,2148770.236173598,841728.1591146243,3181741.1145924735,895067.9651790733,633139.1614154292,409372.17012066086,754563.1101800315,1259773.4684327554,1308343.0479385972,0.0,0.0,603216.8311841517,773644.016414471,378148.86900976347,404601.94356205355,1889877.0311290694,552045.3099190702,349527.50965810573,0.0,2017805.8342917778,836524.2755961412,0.0,372944.9854912805,520388.3518482972,520388.3518482972,6376925.594941021,969656.9622773293,4717754.066464716,357766.9918957039,533398.0606445062,556381.8795178055,1691695.8004668434,2888589.009717932,2308355.9974070797,1892045.3159284403,1101055.0211190253,2512608.425507536,787087.382170552,6958459.578131493,449702.2673889042,13506679.672222577,4269352.769955427,2389449.8489034385,620129.4526192235,3890336.587025889,2115378.650263333,19483339.893200293,9564304.25001186,1382498.388076981,558983.8212770486,847799.3565528515,362970.87541418686,1219443.3711645121,Control
11199935.944034597,1120444.218334993,4403561.43379519,433886.4712196408,17011053.41539913,5263287.520314202,1453262.1791963503,3873756.440006213,841057.3807840649,13520971.065670216,28887247.130971137,72634784.02697837,17892988.824258033,8571510.926245589,4012806.1103080586,3379357.612266329,6624815.542019767,475730.12200491736,1359596.7762846928,7571447.672477453,845885.4943362136,874854.1756490966,9050781.664855393,598686.080466269,1401118.552833158,727757.6494270104,476373.87047853565,1129134.8227288562,0.0,1181922.1975656669,926997.8020122888,500514.4382392745,1883608.0338110833,587098.6079411167,1197372.160932538,14335312.884799082,705870.2013239425,0.0,514998.778895716,1566240.0363165976,1248872.038822112,3191704.9322062023,2383800.597813546,696213.9742196453,0.0,734517.0084000141,493433.2050294594,1203809.6456687346,1114972.3563092262,0.0,761554.444292042,1734580.2621681334,780545.024263821,2731746.6478049634,1037400.6652380583,4052396.641435665,1150056.6481214946,820135.5553914267,508239.419922708,945344.6335104493,1623211.776231934,1681792.8873313228,450623.9315337531,0.0,739023.2477153515,995557.0144527819,478626.9901362065,493433.2050294594,2331656.9714503544,738057.6250049217,433242.7227460224,0.0,2533472.1179301147,1036113.1682908174,0.0,469614.51150553185,650829.7068294612,652117.2037767023,8166271.262102008,1252090.7811902082,5891907.904803796,456417.6677963271,665635.9217227141,685270.2501681112,2105057.508736241,3662928.8148957826,2900408.7478933106,2317172.630793913,1396934.187754632,3168851.861392705,1024847.5700024762,8730516.799229635,532701.861920258,17169093.665672727,5463493.295609918,3038492.795484727,727757.6494270104,4982291.311579264,2643231.2326822616,24835172.363772303,12198067.95238184,1735224.0106417518,730332.6433214883,1078922.4417865234,476695.74471534695,1558515.0546331597,Control
17846046.542107,1793666.0814735105,6918958.29628606,694502.5415809192,27076910.08181477,8431471.874331376,2226256.136417121,6228800.274625647,1341836.0097390073,21552542.68001693,45823513.53887612,115325281.29031157,28313856.967758268,13749784.90275573,6309484.216006807,5424443.443625764,10493877.545174401,724914.1810245856,2244875.5075050783,11979082.712290728,1336250.1984126167,1379695.3976178565,14362362.211549623,927244.6801804249,2283976.186789798,1138884.8648802396,742912.906409614,1727877.6369627158,0.0,1848282.9033315242,1450449.0077521063,758429.0489829149,3013234.887734904,930347.9086950811,1922139.7419804302,22675290.756620977,1159986.818779924,0.0,800632.9567822906,2550233.1933476264,1919657.1591687028,5040263.753510849,3709599.366424622,1092957.0828632654,0.0,1141367.447691967,799391.665376427,1930208.1361185485,1791804.1443647114,0.0,1164951.9844033793,2662570.065578324,1232602.366022973,4358174.125988574,1689397.6033809313,6395753.968714357,1812285.4525614674,1328802.4499774342,788840.6884265812,1540442.6346772488,2602988.0780968475,2711601.0761099467,713742.5583718114,0.0,1234464.3031317652,1601886.5592675167,768980.0259327606,767738.7345268967,3754906.5027386607,1140126.1562861032,692640.6044721202,684572.2103340088,3964064.1046267473,1629194.9701965272,0.0,722431.598212858,1022824.1184319508,1028409.9297583413,12932394.511994272,2030132.0942906006,9409609.502152197,757808.4032799862,1069993.191854782,1064407.380528398,3370726.8126237444,5696906.907212918,4749801.564538666,3754906.5027386607,2228738.719228849,5083708.952716088,1658985.963937258,13914876.659735661,871386.5669165406,27377923.24773679,8608355.89966695,4910548.801598057,1200328.7894705075,7875373.324504245,4193082.3690086547,39075232.81089642,19236913.56237765,2753804.98390933,1175502.961353225,1721050.5342304613,726776.1181333847,2463963.4406400756,Control
10091080.749613328,1102423.4453341004,4149278.7942496147,425344.4789084323,15355803.738551358,4861079.758953495,1245651.6882318363,3767336.813188969,755203.4625517073,12573703.626507409,26219448.94985548,65837248.985326394,15959098.458635751,7912275.357653772,3715253.8157716114,3146681.093965439,5972183.70385717,407983.4797693142,1284713.9362948558,6831553.161243593,842008.4582473055,885410.9560951047,8433105.331827395,490448.225680129,1367178.6822056747,607634.9698691878,468746.9767562314,1128464.9440427776,0.0,1219610.189523155,920132.9543733408,468746.9767562314,1688357.1662793865,546871.4728822707,1011278.1998537226,13285504.591211332,707460.7149191286,0.0,503468.9750344714,1514747.17488819,1263012.6873709543,2981751.6021438055,2057278.3979856812,572912.9715909478,0.0,698780.2153495657,477427.47632579046,1102423.4453341004,1050340.4479167422,0.0,646697.2179322075,1579850.921659891,729161.9638430262,2521685.124957133,1059020.9474863012,3663170.818354249,1011278.1998537226,698780.2153495657,0.0,828987.708892963,1471344.677040391,1501726.4255338514,394962.73041497177,399302.9801997512,737842.4634125852,885410.9560951047,447045.72783232987,529510.4737431486,2105021.14561826,698780.2153495657,412323.72955409373,429684.7286932118,2361095.882920275,859369.4573864236,399302.9801997512,0.0,555551.9724518297,533850.7235279281,7508632.127669277,1180547.9414601396,5269063.238722809,455726.22740189283,577253.2213757273,590273.9707300698,2087660.1464791417,3094598.096548081,2651892.6185005307,2126722.3945421614,1236971.188662277,2638871.869146192,950514.7028668014,8172690.344740584,533850.7235279281,15086708.251894988,5303785.237001046,3007793.1008524825,668398.466856109,4748233.264549227,2382797.131844177,23255058.346850794,10946109.957214972,1514747.17488819,781244.9612603844,950514.7028668014,447045.72783232987,1358498.1826361155,Control
8886665.369375288,902050.0691203205,3491540.4876212585,350648.5431892039,13601014.580764502,4244587.23177315,1134031.293622086,3140891.9444320584,659138.9600026075,10792034.234465707,23016329.47136012,57658264.17330443,14189220.820198273,6845899.77036888,3177027.481325603,2702581.2654455504,5274673.092108857,384776.55025533057,1111279.288911336,5965040.293871335,678322.0227979467,681444.8469739315,7223092.31905397,478015.1577954634,1165482.5942516502,586644.8273458063,380984.549470205,871267.9450998935,0.0,944431.2543658353,740109.3297085119,396821.7292198444,1510108.5479585992,477345.98118632287,958037.8454183417,11465672.020999689,573930.4717721519,0.0,396821.7292198444,1272996.96945343,985697.1452627839,2543763.35020973,1883732.1547282676,560993.0573287861,0.0,568130.9411596078,385222.6679947565,971644.4364708514,879744.1821489965,344849.01257665997,616980.8336268073,1340137.6892371136,617426.9513662334,2196014.572326797,847177.5871708656,3226992.6681413692,933278.3108801735,639732.8383375574,403067.37757181434,761299.9223312695,1295748.97416418,1338130.1594096948,343064.5416189562,0.0,639063.6617284167,799219.9301825216,389237.7276495933,392360.55182557827,1868118.0338483427,585529.5329972397,345295.1303160859,0.0,2026266.7724750256,826879.2300269601,0.0,381207.6083399197,517050.45999527874,515265.98903757153,6499043.227964816,992388.9113541831,4684013.2051082235,368716.3116359764,548501.760624843,550509.2904522647,1711084.589570223,2850023.1783260014,2335649.4247672814,1869233.3281969058,1104587.5228199402,2517888.5213229954,819518.2873264237,6983080.975242517,443887.1507293367,13670385.889245288,4261316.647001648,2447401.9184936127,589098.474912654,3956395.172103635,2116382.5558391702,19719296.318128794,9682985.534251519,1385195.5809191875,597797.7708314683,861676.4137022274,366262.6640691321,1225931.5479439376,Control
13851515.043821901,1468720.2225952921,5571944.286858688,591248.6813577074,20940231.566248383,6510003.148800747,1763299.954296485,4752970.84837026,996556.9646912585,16694940.681022737,35786214.35680622,88990238.8071783,21564907.734891325,10494141.78961049,4863699.400002618,4330948.821394084,8118700.974403019,612140.8609109814,1650482.1847087936,9029600.002925806,1061322.7213064139,1073858.0290383783,10911985.380675975,795992.0409798103,1704801.851547312,871203.8873716026,576624.1556704155,1253530.7731965522,0.0,1472898.658505947,1092660.990636325,616319.2968216364,2379619.251118121,781367.5152925184,1562735.0305850368,17660159.37638407,852400.925773656,0.0,633033.040464261,1934615.826633344,1627500.7872001922,3911016.0123732416,2891477.6501733814,793902.8230244829,0.0,848222.489863001,607962.4250003267,1468720.2225952921,1322474.9657223623,0.0,883739.1951035672,2166519.0196747086,984021.6569592939,3328124.2028368437,1301582.7861690882,5093513.375088657,1393508.3762034997,996556.9646912585,651836.0020622078,1132356.1317875513,1999381.5832484988,2005649.2371144814,580802.5915810702,0.0,908809.8105675016,1289047.4784371182,564088.8479384509,616319.2968216364,2972957.150431156,890006.8489695494,591248.6813577074,0.0,3048168.9968229486,1236817.0295539328,0.0,612140.8609109814,795992.0409798103,798081.2589351378,9892447.018476099,1552288.9408083945,7249586.304986727,591248.6813577074,729137.0664093276,879560.7591929123,2609433.226204153,4418695.975517847,3574651.9215655006,2799552.0601389646,1757032.3004305025,3835804.165981449,1309939.657990398,10726044.982651839,643479.130240898,21040514.028104138,6649980.751807721,3754324.6657236745,875382.3232822575,6390917.7253471,3133826.932991378,30191288.672438923,15013120.226984033,2179054.3274066728,879560.7591929123,1303672.0041244156,564088.8479384509,1880296.1597948256,Control
17114058.93323285,1576481.777252154,6341433.455343134,688823.1188894572,25181100.820433106,7896611.424794572,2130380.7800704804,5851445.875926922,1256924.660241585,20032680.601929467,42557906.716541365,107023229.12147403,26580050.86601273,12462727.563412338,6185205.5314713,5219432.911172681,9792650.31905732,674620.5803556553,2109076.972269777,11276815.595839748,1356342.429978205,1221418.3139070738,13598930.646116555,916063.7354303071,2080671.8952021732,994177.697366224,738532.0037577703,1633291.9313873681,695924.3881563582,1754013.5089246973,1349241.160711304,0.0,2847608.976027548,972873.8895655212,1910241.4327965311,21424529.37824218,1313734.8143767992,0.0,866354.850561994,2343418.858077528,1931545.2405972404,5240736.718973389,3614546.056852916,1022582.7744338342,0.0,1058089.1207683391,766937.0808253741,1825026.2015937134,1640393.200654269,681721.8496225561,1178810.698305668,2542254.3975507743,1086494.197835943,3948305.7123972927,1704304.6240563837,5865648.414460732,1576481.777252154,1420253.8533803201,731430.7344908628,1292431.0065760901,2520950.5897500715,2478342.974148659,717228.1959570609,0.0,1221418.3139070738,1406051.3148465182,717228.1959570609,731430.7344908628,3678457.48025503,1100696.7363697512,0.0,0.0,3699761.2880557394,1505469.0845831379,0.0,738532.0037577703,908962.4661634063,979975.1588324221,12164474.254202433,1874735.0864620262,9068320.853833359,681721.8496225561,901861.1968965052,1107798.0056366522,3174267.362305017,5396964.642845223,4509305.984482519,3543533.364183899,2286608.7039423203,4743647.870290277,1455760.1997148313,13421398.914444031,724329.465223962,25848620.131521862,7832700.001392463,4750749.139557177,1264025.9295084863,7293003.537107926,3983812.0587318037,37785853.769183464,18122439.169132914,2648773.4365543015,1065190.3900352402,1732709.7011239943,752734.5422915722,2329216.3195437263,Control
13361655.150830947,1385513.3140678604,5196837.500624114,562685.2689116669,20345025.21891354,6326311.236810927,1698450.5759224808,4612268.507107249,988870.8055982844,16194503.300976422,34494768.002089925,86557243.02413376,21249370.13822419,10304772.37003957,4794997.607560821,4052318.703771234,7877046.671648201,567609.1069478414,1630063.9365311745,9046184.658681978,1006651.331840026,1061907.7364682022,10785940.764796816,714503.6083603656,1679849.410008045,867689.6805968895,584295.4469593209,1294148.7638410751,0.0,1386060.4071829915,1112787.396175335,589766.3781106214,2253202.9946647547,712862.3290149726,1409038.3180184704,17000918.552678686,865501.3081363703,0.0,631892.5479756672,1930965.1498529164,1505326.70628143,3794911.3931023576,2833121.6967030275,829393.162537761,0.0,887932.1258567184,585663.179747146,1483169.435118645,1326974.3507489031,0.0,918295.7937464592,2055428.8335450978,942914.9839273263,3245903.4520689514,1279103.7031749887,4751230.158350382,1360620.5773294251,945650.4495029815,613291.3820612315,1131662.1086473332,1947104.3967492653,2015491.0361405716,532595.1475794942,0.0,923493.1783401965,1197039.7359054212,577730.3295777533,606452.7181221008,2831480.417357639,848541.4215673278,519464.912816359,518644.27314366493,2989590.327630338,1216461.541492551,0.0,558308.5239906235,764015.5352796732,765656.8146250612,9738804.542437136,1486178.4472518635,7031240.715656549,575815.503674797,790002.4582483706,830487.3487680232,2573252.4670160636,4322309.156088109,3511517.1594647835,2808502.50652216,1677934.5841050888,3802297.150156619,1230685.9624859435,10404069.770435743,672103.8919377568,20406299.647808168,6377464.443075619,3654308.462513833,893129.5104504558,5967965.2464005165,3169857.509065821,29749008.774890877,14458850.393225053,2087980.873895358,883828.927493238,1245183.9300369036,549007.9410334056,1831941.2960143068,Control
10602633.202205995,886657.3092498346,3807410.7985434067,476857.712537726,15952380.664738594,4776028.027135669,1244300.5936531292,3747803.584476191,797246.4881490091,12599474.873457732,26011098.038581256,67050664.92385913,16146104.11045708,8076777.506107745,3479571.1211737185,3226240.461388052,6065034.031339187,484308.61429612746,1244300.5936531292,6951691.340589034,834500.9969410206,752541.0775986004,8307755.460618198,439603.2037457147,1296456.9059619436,648228.4529809718,476857.712537726,1035675.344417872,0.0,1199595.1831027165,1080380.754968285,402348.6949537073,1676452.8956404424,529014.0248465403,1080380.754968285,12823001.926209778,685482.9617729791,0.0,543915.8283633433,1587042.074539621,1236849.6918947278,2890949.882259962,2294877.7415878046,715286.5688065891,0.0,581170.3371553546,0.0,1192144.281344315,968617.2285922549,409799.59671210876,745090.1758401948,1408220.4323379737,700384.765289786,2525855.696098266,1147438.8707939023,3867018.0126106227,1065478.951451482,737639.2740817934,558817.6318801462,759991.9793570017,1780765.520258071,1497631.2534387952,0.0,0.0,685482.9617729791,983519.032109058,461955.9090209231,402348.6949537073,2175663.313453373,588621.238913756,484308.61429612746,424701.4002289118,2354484.95565502,841951.898699422,0.0,491759.516054529,610973.9441889605,603523.042430559,7830897.748080472,1087831.6567266865,5215631.230881388,454505.00726252154,610973.9441889605,581170.3371553546,1758412.814982863,3501923.8264489267,2518404.7943398645,2376837.660930229,1423122.2358547766,2876048.078743159,1058028.0496930806,8181090.130725357,476857.712537726,15430817.541650489,5021907.785162942,2764284.552367129,603523.042430559,4172504.9847051026,2525855.696098266,23075442.745770883,10893218.370783683,1587042.074539621,767442.8811154033,864304.6039746264,417250.4984705103,1303907.807720345,Control
16042903.97747366,1717655.6721063831,6671374.63046121,632097.2873351477,25222055.88921015,7399660.635434313,1964998.0888897046,5750711.190212179,1222970.8385397461,19979770.777941443,42089434.58929486,104749513.5077359,25867894.42192215,12085425.308940537,5778193.680965879,4562093.465114557,8973033.231083741,707674.1369078279,2212340.505673026,10663206.412436455,1222970.8385397461,1264194.5746703018,13377102.374364546,824474.7226110637,1910033.1073822994,1168005.8570323405,845086.5906763385,1669561.3132874088,0.0,1580243.2183378725,1422218.8965040871,0.0,3029944.6055956655,851957.2133647697,1752008.785548514,20653091.801407147,1099299.6301480853,0.0,776380.3637920833,2184858.0149193206,1655820.0679105527,4541481.597049283,3579594.420669708,858827.8360531947,0.0,1085558.3847712353,652709.1554004287,1916903.7300707244,1683302.5586642586,638967.9100235727,1064946.5167059605,2555871.6400943026,1133652.743590216,3888772.4416488544,1642078.8225337027,5805676.171719584,1731396.9174832394,1181747.1024091903,906922.1948721692,1545890.104895748,2281046.732557282,2418459.186325792,0.0,0.0,1339771.424242982,1312288.933489276,632097.2873351477,755768.4957268086,3400958.230770642,975628.4217564244,693932.8915309781,673321.0234657035,3531500.0618507275,1497795.7460767673,0.0,687062.2688425533,824474.7226110637,790121.6091689393,11954883.477860464,1875679.9939401748,8498960.265582422,872569.0814300445,941275.3083142998,913792.817560594,3126133.3232336207,5063648.921369625,4170467.9718743,3435311.3442127723,2033704.31577396,4575834.710491408,1477183.8780114925,12566368.897130342,735156.6276615338,24555605.48843287,7647003.052217609,4603317.201245113,1003110.9125101302,7269118.804354239,3717006.874438219,36531100.83435861,16963567.417722657,2404717.940948936,1058075.8940175357,1573372.5956494475,707674.1369078279,1985609.9569549793,Control
13436070.304531166,1405446.6845743894,5436267.775933755,0.0,20199079.750703126,6167100.051912421,1776484.60930203,4491807.603899754,865755.1576978269,15493644.250748089,34028675.126915134,85574837.73036541,21076078.481877565,10226030.076963246,4817871.234721013,3800327.8350891504,7690604.257991074,0.0,1624696.3673679943,9292813.478405885,955703.7455105846,888242.304651015,11035567.367278123,691479.768810598,1748375.6756105397,966947.3189871786,652127.2616425186,1411068.4713126863,0.0,1427933.8315275826,1191818.788519081,567800.4605680527,2136278.9605530715,758941.2096701727,1354850.6039297106,17213910.99266714,747697.6361935735,0.0,618396.5412127312,1776484.60930203,1467286.3386956619,3671026.740108308,2979546.97129771,966947.3189871786,0.0,995056.252678669,584665.820782949,1343607.0304531164,1489773.485648855,0.0,837646.2240063364,1765241.0358254358,972569.105725481,3108848.0662785526,1259280.2293786558,4621108.698880595,1287389.163070141,1101870.2007063231,652127.2616425186,1101870.2007063231,1995734.2920956353,2001356.0788339325,0.0,0.0,916351.2383425052,1219927.7222105712,0.0,0.0,2563534.7526636883,876998.7311744209,601531.18099784,0.0,2867111.236531759,1264902.016116953,0.0,590287.607521246,787050.143361658,742075.8494552765,9523306.734676063,1489773.485648855,6852958.033984711,652127.2616425186,730832.2759786824,820780.8637914453,2439855.4444211423,4250070.774152961,3586699.9390338473,2642239.7669998566,1635939.9408445884,3800327.8350891504,1225549.5089488684,10304735.091299456,697101.5555489,20283406.55177763,6352619.014276224,3609187.0859870357,893864.091389312,5970337.516072025,3316854.1755955634,29379457.494343072,14571671.225667272,2220605.7616275377,983812.679202075,1382959.5376212008,0.0,1804593.5429935202,Control
