,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa846,taxa872,condition
10,0.004630547647443756,0.08572292033930333,0.007911689293328267,0.007962205973491955,0.00647812583338644,0.22484030622656384,0.06180632548774131,0.004459124011899289,0.07801207648425222,0.0023011180507089765,0.05751951331675201,0.03128248194778108,,0.050293185488589555,0.007804549521112975,0.011261888906381601,,0.02037487595656942,0.014538811576779914,4.252283187404893e-05,0.001919744871890809,,0.02095465200890959,0.0007720725139742461,,0.010123209627790881,0.17144806119202044,0.07547436272930409,0.04206562816214988,,,Control
11,0.002038250846321829,0.021951127005976935,,,,0.28993887579903915,0.0030839965414942608,,0.040118423195596845,,0.06265022706838501,,,0.04986215262573237,,0.001357785988427433,0.0030179782669056987,0.024049919956644964,,,0.003119084595269441,0.0023526235824578396,0.0018123081185440768,0.0003216742964591692,,0.0022896476246705936,0.47236328994516336,,0.019672634542911172,,,Control
12,0.032739226120685645,0.19982989737294524,,,0.09379286082279006,0.03406058883636824,0.008445870869319992,,0.004295967720564285,0.10948895970933986,0.047978455892985584,0.03968386618732447,,0.23529854868154812,,0.022904281173466073,,0.028410289539627424,0.03290824369663557,0.0015275224256067047,0.001675151974970375,,0.04548450766119111,,,,0.057371451178647184,,0.0041043101359840295,,,Control
13,0.0011985681001447212,0.045943314742698436,0.0003954476997365719,0.0138087601663056,0.00040922672621416275,0.15014994792460407,0.003744061938899653,0.00034996655219023847,0.007071334227277894,0.006673607290078864,0.14834106219303464,0.04546167042619979,0.016682878606465928,0.1364113261111205,,0.0016681946191140376,0.0004556402890860476,0.05114246259797225,0.09439617353326665,0.00030324218420983647,0.004588312215334896,0.0008400026066188435,0.004413432540942616,,4.154428283845044e-05,0.0005394540666828218,0.2583339540802029,,0.005403036006461016,,0.0012333782722986346,Control
14,,0.02290866200055576,0.00011238768670433065,0.026053686064338857,0.0016084486241778645,0.00013676505663103375,0.0008712906913238992,2.2660653734681738e-05,0.00046843462492955737,,0.038449750343686584,,0.047970200553652406,0.009576415157825731,8.228792947088975e-05,,0.010268137335464195,0.06305750358335893,,,,0.09477795534981412,0.05133954219985965,6.626524501202388e-05,0.00048766184628019644,,0.6004203436820037,,0.03132160137117555,,,Control
15,,0.010796812458064277,0.008211201697566714,,0.01148053260363577,0.04844771143742258,0.0015694372639113966,0.0005881676560021259,0.06437824230205255,,0.11767016790627044,0.00024643135587126103,0.0036392873715131533,0.047853478921331204,0.03652221613948385,0.08636719707787613,,0.026067016208895562,,,0.007471412539333402,,0.0063179751684824285,,0.00034520193446757765,0.02554444805998122,0.46378356420440353,,0.03269949769343468,,,Control
16,0.007438689429155632,0.055812413528525895,,,0.00046944572550332016,0.140040934932639,0.011288328034511047,0.00014590467017382044,0.05022395856715492,,0.058927631283593795,0.011706860172310353,,0.13942364594344206,,0.006799361692575801,,0.029296637458524302,,,0.00030374699518004436,0.018007493174110187,0.007215853205617432,6.866702309579101e-05,,,0.4598047938356807,,0.003025634328205924,,,Control
17,0.008258192348727331,0.027148503784992124,0.002089620484682213,,0.0687830107199106,0.01582187674643093,0.002693085403647818,6.960321089264847e-05,0.0030442513844434276,0.2557770665040898,0.08087567952039831,0.06648661281308745,,0.12859523446629068,,0.02309251638469745,,0.04360697048214196,0.031421429660112785,0.002077224000406442,,,0.02167769140882995,,,,0.2098115124726921,,0.0049225219732764326,0.0030510592897424163,0.0006963369405070364,Control
18,0.01515787569805936,0.07448660774988874,0.0015705121425744013,,0.2365415969344743,0.1021803064058075,0.02433479049693927,0.0005660232383565406,0.03501757531832198,0.2936435752207653,0.04048183092384059,0.05008123971283793,,0.045339054934362896,0.009501636233429925,0.013081989518264045,,0.004363828730109329,0.016881413760936825,0.0019633290324920006,,,0.008645856580395158,,,0.00330689229608379,0.013612939820020799,0.0014063707992874046,0.007834754452752115,,,Control
19,4.243116379316193e-05,0.0007347149737852356,0.0002261614193462969,0.005587654793672083,,0.0012936866712493394,2.1491535815307536e-05,,0.008954097089957988,,0.0005989039586955109,,,0.018290593767358712,0.0004032979036315695,0.37826083462292287,2.147937090842106e-07,0.5484023918778289,,,9.56942957112801e-05,0.0004958960972348213,0.001101672408710712,2.9395274963711856e-05,,0.0004689595624128667,0.03492814693905421,,6.376085014631348e-05,,,Treat
20,1.907670225926474e-05,5.507682474304174e-05,,,1.6772570732320695e-05,0.0002650627434026029,2.892025713632639e-06,,0.003097474854909136,0.018627090368073716,0.001254201999871545,0.0011619793063973862,0.0018089887611542044,0.006896462349633486,,0.09468700322281014,1.8798984229369791e-07,0.8514593889065667,7.030765173062328e-05,,0.00010958911848692186,,0.0006768844599270715,,,,0.019770386613274717,,2.1173530471115668e-05,,,Treat
21,5.038664705404329e-06,2.5299706804555747e-05,6.065937340068136e-06,0.00644747924981001,2.1931267757892823e-06,8.741401668002996e-06,2.4190456616353154e-06,6.883586836891851e-06,0.006089917816992237,,0.0009344075574334482,0.0023838987226242167,0.0007528062671385526,0.00212394742236244,2.0031025240542084e-05,0.05026597447888421,6.580261585099688e-07,0.8210753220797896,1.5007868166918515e-05,6.451773934162646e-06,0.00010740441104420146,0.0021504623782527444,0.0008725963195860978,6.711561987474559e-05,0.00038815384197883656,,0.005899761578255152,0.03663692130086573,5.947529171507202e-06,5.23139059045842e-07,0.06369857012358468,Treat
22,7.776005432677477e-06,,,,9.240288156204868e-07,1.2693053965111007e-05,1.82694612382891e-06,0.0003009611239995479,0.0016066026635742161,,0.0006495859968486891,,0.0004756127730555322,0.0020360951848128425,0.0002891874066132357,0.8068919155161269,1.2643726556476604e-08,0.0876069755228842,1.1114222710717637e-05,4.996581928384567e-05,1.6923644008126975e-06,0.0002123152303129009,0.0004031896896139212,,,,0.01156637975763664,0.08785100843653845,2.4165613523675172e-05,,,Treat
23,2.6126444438786257e-06,,,9.135817190362777e-05,1.0306433131088124e-06,3.900366121270984e-06,2.308181113905859e-06,0.00010546262215153137,0.00030705964433393754,,1.6802496436698809e-06,,,0.0007085243025278591,,0.9929666930527431,,0.00512910490845998,2.2766025962100917e-07,3.3814970765750627e-06,,1.0758890613371483e-05,0.00017473929976303377,,1.3812801408462157e-05,,0.0001959901932342206,0.0002751233480675416,6.2315228214115674e-06,,,Treat
24,1.558544829724974e-05,5.9614005165728145e-05,1.4875375151222868e-06,0.0050767279547330995,1.751085842339825e-05,2.288240260954286e-05,1.4702629625222842e-06,,0.0005886151353443188,,0.00042549935006105916,0.004938790600905355,6.0843743758071576e-05,0.001487599784134548,0.0004705630355551417,0.029609016905711317,6.939037642458702e-07,0.9402791816111664,3.489132553441765e-05,4.407262312246032e-06,0.0013461648127872877,7.545193336789348e-05,8.773703827565447e-05,,0.0016181991369958201,,0.013759632096970762,1.3612599144697903e-05,3.821254504128372e-06,,,Treat
25,1.0686024251330626e-06,2.971397111991889e-06,,,,0.00013136737094926457,1.779815296236147e-05,0.00037502526750102027,0.003296181972369222,,0.0004537862631860541,0.004173496192505224,,0.0006924966495465022,,0.2107115064167788,,0.7613394789980457,1.415443964375227e-05,,,0.00041650154935954305,0.0005127574687357974,,,,0.017827504108043034,,3.3905150836596964e-05,,,Treat
26,1.7608387977167647e-05,6.778781304831035e-06,,,,9.362305025248255e-06,3.6975198698855134e-06,0.00028431258633017885,0.001039490653069777,0.040077929336562866,0.0007642944746642439,,0.0001680697958905167,0.0006149567717224795,,0.4888585307230398,,0.42692848167156383,1.7170841100415675e-05,9.272228639164602e-05,,0.00027786623975732466,0.0006164457820292429,,,,0.010782601253034561,0.02941974356068469,1.2842728542856702e-05,7.094301438311462e-06,,Treat
27,2.087135377574942e-06,7.485023585975887e-07,7.5199223764689e-05,,,4.1334647915862246e-05,1.5461345583460154e-05,,0.002283698844311664,,0.0008671521379690128,,,0.0027389411472926247,0.004161071210488129,0.26376098465818454,2.722791532510489e-07,0.6563101642302911,,,3.5479876023151274e-05,,0.0004416528453755187,6.534627746805168e-05,,0.00042165343708076814,0.04418780462216077,,2.8428328317572355e-06,,0.024588104746369334,Treat
28,,2.3060745713086488e-05,,,,8.77215126404523e-05,3.6089152923616186e-05,0.0010358251954498622,0.003221432876406376,,0.0008365052912929485,0.00453843855130026,,0.0007872907515693109,0.0032158082445860976,,,0.8336559797851776,3.644014319184561e-05,,,,0.0015885163363204204,,,0.00015964947113970582,0.15071043496166595,,6.680698062256368e-05,,,Treat
29,1.3527940217951575e-05,5.749943467511668e-05,0.00013008312733696535,0.04350806648676447,1.0168023008727642e-05,0.00010269037815633999,1.9373368941893372e-05,0.00014786035389513863,0.0014590298071533363,0.042978291006472845,0.0017703749051665547,0.0034263452285550784,0.000858211111917459,0.003710695041647736,0.005637028109628605,0.1499214380428645,1.6162042278159646e-07,0.698263030647072,3.143481367689189e-05,0.0001154509075067774,0.0006152738390578901,0.00018081609960804752,0.0010820032839214992,1.3350863445179968e-05,,0.0002618090130965837,0.013207886737644857,0.011345713752789262,1.8808059920117852e-05,4.780066038363203e-06,0.02110879792939685,Treat
30,4.459218996736536e-06,,,,1.7485469804634958e-06,2.0715400410026462e-05,3.987281355315317e-06,0.0005526925745096984,0.0025443664155000412,,0.00021623859124183674,,0.0002473775712249588,0.0009636966718229256,0.00036570992923021397,0.8619724160281714,,0.07893736046512759,4.62231545160412e-06,1.3436938458020732e-05,9.350447758040072e-06,0.0001197442326691274,0.0003610094424809645,,0.00038351387943627314,7.924259477435124e-06,0.008614720629528326,0.034974619416914994,1.7097902200346097e-05,,0.009663191841053517,Treat
31,3.411650797280688e-05,0.0001571181285227391,0.00028971811231895736,0.19245275187583494,8.920261165901291e-06,4.617785105003803e-06,3.2274797946709934e-06,,1.5291424593487658e-05,0.03791128500586639,0.00018001519272824707,0.0016161500254771503,0.001174189466211733,0.013795808102703694,,0.1496101732732986,,0.5888318780021292,6.773410532746508e-06,2.7934041746931857e-05,4.974735175799324e-05,0.004114206736659238,0.0005236897047705265,,,,0.00918866472853239,,2.8492848285392e-06,8.740974479812802e-07,,Treat
32,7.74916723385975e-06,1.075664490310439e-05,,0.00013839241527024415,2.192872130087884e-06,7.07050667115873e-06,2.6855321110976653e-07,,0.0007673671921953557,,0.0020409602432425347,,0.0010572711068729688,0.0011438282748750727,6.545039230655483e-05,,3.716708686865946e-07,0.9827937484407296,,,0.0005274533210567916,0.00013755148330361696,9.575931901522539e-05,,6.363572789826054e-05,,0.011132388801453454,,7.783866762166094e-06,,,Treat
33,1.270590358673746e-07,4.907971048288313e-05,0.00010288643133073615,0.19882639169006036,,4.936549058587627e-05,3.1529544762557673e-06,6.526811739901774e-05,0.00872046437510514,0.0001155872031626291,0.0005461214428684826,0.0010472332965128493,0.0007266908804170907,0.006423545607118962,0.0013919275299184776,0.2183789136402209,8.127282936130656e-07,0.5119588712781776,,1.3429117204011798e-05,5.9866790290675856e-05,0.0007678014946573574,0.0010325600649084654,3.9089615371145606e-05,0.00037506013057294084,0.00010597842153165985,0.030436835043872096,,6.529672166574553e-05,1.3100828612706602e-05,0.018684542336146436,Treat
34,1.6243714072466935e-06,2.067535217916936e-05,,,2.152137789772129e-06,5.855084664826064e-05,3.156320882812522e-06,,0.001687068506161752,,0.0002951455662686353,0.00012075343314606471,0.0004891637903113021,0.0016935622614769037,,0.3639151384026719,1.2815751856855069e-08,0.6259565799624368,1.717100913603518e-05,,3.3557176904518513e-06,,0.00027787189605698036,,,,0.005446152178481215,,1.1865431502928602e-05,,,Treat
35,,,0.00011530701562409597,0.029108866525094507,3.1770599657226385e-08,1.0068064900807628e-05,3.38244886544773e-05,,0.028240247622816673,,,,,0.005846975066045584,0.0048915554817432864,0.3792854039929504,,0.38981004939255787,,,,0.0908991723424918,0.002529295882325163,,0.0010965578497658596,0.0005088704804012549,0.06742693404046642,,0.0001968399835621884,,,Treat
36,5.176341407813924e-05,0.0005626360396175059,0.0009064490451895023,0.004170627057895976,3.4350896601937627e-06,0.0006476584476377972,2.366895551512606e-05,,0.010549359404504023,,0.0004242035927334276,,,0.012439843119546929,0.0009390926921688543,0.5816960312210373,8.621560418625994e-08,0.3602481031085608,,7.384083924504265e-05,1.8822473771519642e-05,,0.0014913036543146426,3.1932999117774604e-06,,0.002407598144736817,0.023296339354065547,,4.594483020491279e-05,,,Treat
37,1.671978610945744e-05,5.347504182906836e-05,0.0002192539371856955,,,7.536801188204893e-05,4.8333329162128306e-05,8.726044869877664e-05,0.018168592819429105,0.007135856087336771,,,,0.0036946825576080703,0.009954455038389695,0.6400153541711232,,0.038530236168832194,,,1.728962299948366e-05,0.00038343197742434496,0.0027830964968433027,,,7.99385858511848e-05,,0.2681382807497965,4.9332457561900534e-05,1.3156897424732314e-06,0.010547727022194532,Treat
