,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa724,taxa816,taxa838,taxa841,condition
14,0.002369530092595824,,,,0.078853588008849,0.0375090457673828,0.005412213040144883,0.003138319457150617,0.045250057113495515,,0.030960409718170937,0.004399464306058794,0.017138777329562746,0.00033460454068070947,0.038038374129159454,,0.005014200014683244,0.008351495173833495,0.0035109444401149365,0.0002389680310791513,0.00044780316705832706,0.0007557256145319009,0.34034034324927437,,0.00014092828444507965,0.2335552018243827,0.1188690333451017,0.025370973352243788,Treat
15,0.0021778305751397465,0.04031704479021264,0.003721011024155617,0.0037447699354100487,0.03486734281390451,0.10574647551554903,0.02906863628939194,0.0020972069290367953,0.03669049501981363,0.0010822575706798951,0.027052470745557076,,0.023653797653651137,0.0036706212453412736,0.0052966706881171065,,0.009582673843641849,0.0068378668764128275,,1.9999259363620563e-05,0.0009028908450557782,,0.5224293652173149,0.0003631197117875128,0.004761129163226003,0.0806351339281727,0.03549696219664321,0.019784228162421112,Treat
16,0.0020553598113324987,0.01182091619023275,0.0009020707360476767,,,0.03157064530114254,0.01517743660421908,0.00011462640646169062,0.07475056597817034,0.003373786109219445,,,0.015200935759622319,0.002107008481313511,0.006533903055940813,,0.000566205965452762,,,,0.0001915552204659759,0.0005598240895643035,0.6069834530038837,,0.0003288892318331115,,0.2108279909300591,0.016934827125038514,Treat
17,,,0.0007559606087359607,0.0038447095345636945,,9.935983693955513e-06,0.0003379524843437597,0.0003445592683064936,0.056600008515744406,,1.1561871934784598e-05,,0.00014367174343961128,0.0016535799564228871,,0.0002248887322315022,0.0327048710030263,,,,,0.002499816074149643,0.7643467520732156,0.00036076653521507554,0.009433403573290344,0.12055264496501586,,0.006174917076670025,Treat
18,0.008879509907777972,0.020835313207698943,,,0.27387208425718673,0.016948072478692847,0.0029688131798908755,,0.002374534194038615,0.002262525990582968,0.05173031353923174,0.0045476124987414,0.053997883870892334,,0.006009041519289995,0.003550818926428316,0.020885597741590732,0.030604255633201124,0.0004770675644346687,0.0004149864218810606,0.0002296962555262416,,0.3916848453209802,,,0.10587277537486824,,0.0018542521170650296,Treat
19,0.0018100261223565096,0.00407806980104326,0.00043070785792083817,,0.00025533669049920203,0.03888249547621829,0.0008781049759807555,,0.05784399392086422,,0.07878151861545322,0.0163374469654523,0.033230815863558735,0.0022188683720737413,,,0.041926366632921166,,0.09722252633747287,0.001376373100881717,0.0025265040923914232,,0.11584744309191969,,,0.47951457285270066,,0.026838829230291364,Treat
20,0.0030972121506922233,,,,0.031234937460662592,0.01722740176260505,0.001858808773717988,0.0012809580041647163,0.021417014559378375,,0.06971417981042924,0.006340214613173466,0.027142417478883043,0.00019832863687277492,0.02669038962533225,0.00011548518626900956,0.004171273947451639,0.015052017717391817,0.002079795448362734,0.0006660755041278804,6.075186377609454e-05,0.0010043883306106076,0.2849149650366586,,,0.23504811127329342,0.2238068922836748,0.026878380532471557,Treat
21,0.010196378204426424,0.015828615599831092,0.00038629915046609097,0.020489937590167213,0.5374586575521386,0.08695843816654987,0.0013742990388476285,0.00025131064033871,0.0013095994677826686,0.0680901027841746,0.04549012604507876,,0.026879059780247037,,0.0037348578798134346,,0.01147249419411109,0.015013780659597336,,,0.0011751382565229728,0.003790382450580673,0.035689059775053586,,,0.10366853928349012,,0.010742923480782013,Treat
22,0.004094725985891332,,,,0.7551570219241902,0.0029773664609341263,0.002901292870220408,0.0004425312360004258,0.004747236637384879,,,,0.024709734921621936,,0.04584728908885471,,,,,7.909683231832597e-05,,,0.1522192796242885,,,0.0005103333735599613,0.0003386540132263477,0.0059754370315088,Treat
23,0.005245989017587687,0.024758457959700508,0.00019546545486135168,,,0.011274839166762203,0.02315915880857521,,0.07473325870229923,0.005888846518161859,,,0.09605468248280684,,0.016000886077170127,,0.011137933403387942,,,,,,0.5770746131015887,,,,0.14829092660143434,0.006184942705663999,Treat
24,0.004598353307802362,,,0.00011617327434284906,0.15394696910361805,0.02339196245678942,0.010377350459179152,0.001983493053724904,0.018087594743538677,,0.0007968304230983771,,0.0417361925819696,,0.14513824185451038,,0.0010791435885538533,0.001362418335372683,,0.00019918979871230987,,0.0002249031966508559,0.5456373127650478,,,0.01759953878045026,0.003097146728985753,0.030627185547652657,Treat
25,,,0.0006193083205348605,0.02001189544072004,,0.016840133917487173,,5.087782020847404e-05,0.0075816443540980966,,0.001655121299966909,0.005534148209825225,0.0025869850194737165,2.2431528520286885e-05,0.00039548836876934806,0.00808865350819228,0.09093118957231626,,,,0.0051278332673536575,0.010659363286152855,0.33884152343824636,0.0030554996892933357,,0.48689578606072287,0.0007142708166680623,0.0003878460814501337,Treat
26,0.006988798260575816,0.004838128407894166,,,,0.012662076949499685,0.0037487630998168232,0.0012058383284378133,0.01380827870843324,0.0611790178403906,0.08173605910656981,0.002232588217385306,0.008168899328248554,,0.016113550856682878,,0.020255998723017345,0.02317264996842256,,0.0012316947431879124,,0.0013098597573633281,0.4340794588247253,,,0.21834908178563736,0.07468512204280424,0.014234135050907227,Treat
27,0.0009215987366531326,0.0048624377202016004,5.995870248370778e-05,0.0011871214373982428,0.009330480916132042,0.05944993615339424,0.0018844076678052196,8.479438838558876e-05,0.09118105545623913,,0.039580291739864375,0.0012385580907979714,0.011446146740029396,0.0006764680819304003,0.0035412766250682067,0.0037575540564637527,0.005710685962953345,,,0.00022114717372924905,0.0009112505341940157,0.0006882772070896283,0.42422352569880034,0.0006029349726914979,0.0003910403093962829,0.2081169606798455,0.11037818845348474,0.019553902494968457,Treat
