,taxa102106,taxa1263,taxa1301,taxa1578,taxa1678,taxa1730,taxa189330,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa724,taxa816,taxa841,taxa846,taxa904,condition
10,0.010253199815718192,0.06414094110805096,0.0036531002088928313,0.02382496125012991,0.09704750315389314,0.1076265721146378,0.01754971085360479,0.03151710496831623,0.08049284061918606,0.08582975106759118,0.012897176606491537,,0.11049870830366594,,0.028347045845759956,,0.018878991782283916,0.04492904263112969,,0.000546990993670387,0.0010629759716637656,,0.020138917149580257,,,0.19430368495277034,0.03631039020764748,8.455258880342176e-05,0.010065837806512058,Control
11,0.005284550780674583,0.023716069939177586,0.0003295605892673372,,0.0009444897652337961,0.2882060180364325,0.004373078028853822,0.0535907779925859,,0.029282027264941723,,,0.0786156423434562,0.0009413404501082453,0.003099027674352689,0.0003716191848150184,0.07284508112534173,,,,0.004023504049917661,0.0004770704461157261,0.003840234227772693,0.0007049386340709164,0.00163815181933903,0.407100791290823,0.020616026356719882,,,Control
12,0.005675355684138009,0.002679950333044976,5.81101349035893e-05,,0.05788346488259779,0.06199592115446818,0.003092896744668217,0.051862283029765234,0.0007495599979550091,0.17631465321967102,,0.0068972883118145305,0.147328427042675,,0.00017888607730773924,0.021141054253504963,0.03406397885358018,,,0.002044788335858357,0.014392483342689335,,0.0011755660043562355,1.9943722257852086e-05,,0.40555812304264266,0.0068872658321011936,,,Control
13,0.00743977492706253,0.05582055800863106,,,0.00046951422982216426,0.14006137054071183,0.01128997529463268,0.05023128754659682,,0.05893623035484501,0.011708568507136594,,0.13944399147302564,,0.006800353895968054,,0.02930091259851278,,,,0.00030379131975235446,0.018010120934864978,0.007216906185934166,6.867704339715639e-05,,0.459871891292302,0.0030260758468042726,,,Control
14,0.0067492110575151,0.037849095413435965,3.988077682462947e-05,0.05011619854400574,0.1167479220538356,0.10856931070451936,0.0034890592887772136,0.019129445371322086,0.10041654047079866,0.076118261560313,0.030730987170293062,,0.14970958757274302,,0.0164382050923886,,0.022130575564051017,0.0367529844708121,0.0005294376596820708,0.00019401184031777653,0.0007089011553929035,,0.02564588291512608,,,0.16631301302626222,0.01815063681563392,,0.013470851475949909,Control
15,0.005401717192997988,0.02110927027905137,0.0019843823480145384,,,0.168690534452479,0.0116764861075474,0.22503748384034544,0.009265551729065954,,,,0.03749094499172991,0.0013119002551387768,0.01022194641621149,,0.0022702077316586037,,,,0.00025330796428111766,0.43561045443230173,0.007172140386716823,,0.005505554330459503,,0.05699811754200005,,,Control
16,0.005904936503034084,0.07807062567574187,1.84178239199363e-05,,,0.3642964613895621,0.0044967825478367555,0.027753535513814778,,0.019473610496621437,,,0.058843733062179784,,0.006018378154760724,0.002612092697919757,0.013228247841572711,,,,0.0021247287418845193,0.014304476178872289,0.00492939901628581,0.0005728752813777987,0.00017294539054489637,0.3824572453492971,0.0147215083347737,,,Control
17,0.009159683354751922,0.027905743837411488,0.01657429827608286,,0.12022449713425439,0.2821454852448658,0.0409796317269224,0.001673980932735757,0.07204808894406696,0.0036634869450180903,0.0005214713038646391,,0.11087221072812463,6.63133116406787e-06,0.007825983569364052,,0.1544864733022492,0.06208125109567565,,0.00032312920364728135,0.004980670987226129,0.0027414546566743186,0.01691799102253411,,0.011095887643254813,0.0004656594846766843,0.05109483415426748,0.002211455121167373,,Treat
18,0.005425655642846829,,,,0.030149386468703437,0.1641235015193104,0.02368152366833804,0.008558415906085633,,0.004942168208274447,,0.019250169444392513,0.07499194099823361,5.3111456266658975e-06,0.16643961547025,,0.33161719226319114,0.03654256200895123,0.0008528035416451326,0.0010456216416465324,0.0019593946544211828,0.003306731256615026,0.028092655709941256,,0.0006166417468915984,0.00332403329308076,0.09507467541155451,,,Treat
19,,0.004653297740262758,0.0009429141340484714,0.00044414387195474683,,0.045113519916214255,0.0012409019665762687,0.004663942640259643,,0.0031708312796353885,,0.012167347630706229,0.022043077935591897,3.898685649638347e-07,0.0032606499755056134,0.004206237530598459,0.8479904439612733,,,0.000236607894624541,0.0006874101734434743,0.004383201104580427,0.013867867231668102,0.0018883616988346241,0.000793569561756982,0.0015660953942056742,0.026657619002669317,2.1569487024829336e-05,,Treat
20,0.0011554332593048833,0.0008958258050415599,,0.00047947562018218836,0.0023099051988622957,0.03918608701842745,0.006049962794563853,0.0012036976880349477,,0.006506423980482496,,0.025721613708996973,0.03319182909560741,,0.015951245170036408,0.0006436350698038866,0.7582906905673661,0.07445140806411706,0.0005084189246584822,0.0009685555285960692,0.0018413636914361886,0.0019371110571921387,0.005378253651467327,5.511383862186634e-05,,0.00287553827314081,0.020398411994059763,,,Treat
21,0.0031437457776897853,0.004112375490774854,,,0.035359860155090475,0.025259349655732583,0.0013403705052750273,0.0004945398649436014,0.013937536002067126,0.002842641405441738,0.000417859633643664,0.011134214783921688,0.07557510446060568,,0.013777608581901205,0.0005811004411346836,0.7388211743862135,0.04576623569733218,0.00010651499976284527,0.00031135002954845906,0.0009534632436944202,,0.014202540975752473,,,0.0005039912529263169,0.003340358217847294,6.79152281398262e-05,0.007950149210560418,Treat
22,0.004795241401792567,0.010146769019497112,0.0013504800853072197,0.005838918742456618,0.03748680923156732,0.02770601768523719,0.00394463595466301,0.0003388138754853902,0.09473395785051535,0.002052873194277236,0.0008259812604473665,,0.1751951937815935,,0.01691886756515945,,0.4898952445850526,0.04427015385766209,,0.00011652873846746042,0.00163549942419784,,0.06828345871538916,,,0.0007769597472748221,0.00960232448221435,,0.0040852708017423,Treat
23,,0.001553481480484508,0.008408911944896761,,,0.5221942103630443,0.051258161542667775,0.001826559459525915,,0.0015651095350646853,0.002843263702993572,,0.03098239614645138,,0.025755012951347515,,0.26764942392654945,0.01365679739126083,,0.00097494777407292,,,0.032279018510776504,,,0.0013272364197806372,0.037725468851083244,,,Treat
24,0.00027227805531014816,0.0004892956252955378,,,,0.4053412741156127,0.040529103957230146,0.0016336173469491317,,0.0014498381226574037,0.0006304281541502597,,0.021861696490019962,,0.017441810196771785,,0.42338511472765533,0.01220686843829713,,0.0024760606398159064,,,0.03218652776315777,,,0.0014904033966807375,0.038605682970395946,,,Treat
25,0.001152474372488409,0.006942313181482045,,,0.04237472565534544,0.11169257081941503,0.0015844736196492174,0.0020255855051822627,0.014496970435004496,0.006720541641422295,6.632557578293922e-05,,0.3136684013666113,,0.028687800554623253,0.0002080201961946536,0.2705264650237089,0.13604409960939176,0.0003545477074336344,,0.0011159084741901076,,0.0339225366310153,,,0.0010594126392595793,0.021444258284102742,,0.005912568707696542,Treat
26,0.006032356096959295,,0.00386468154759507,0.0010965162590270115,0.11410685271142386,0.0004660026232484665,0.003379302404325335,8.04952883528271e-06,,2.0250482821609974e-05,,,0.00022516745388470567,6.207763315998016e-05,,0.0002985818921294211,0.6637372589687465,,,,,0.16864952766161725,0.028098480940137362,,0.0031630879307143756,0.0011152749554306605,0.005676530909943875,,,Treat
27,0.0026864098609863858,0.009431175293526717,0.0005389390594560284,0.00625335816435261,0.00220582458047725,0.02415101890393682,0.02258678789380794,0.0012866866066160128,,0.003398954971943415,,0.023641891029566098,0.030765719186130754,,0.15523051354062659,,0.6149580323187491,0.04397227172917851,0.0003606290986616982,0.0005540315001258571,,,0.018080312840817597,0.002079169941950266,0.0017559959060008093,0.001728627935014558,0.034333649638074996,,,Treat
28,,0.004293096769325361,0.00010564867973599463,,4.07172208586598e-05,0.0008669440954808813,5.6798146606340634e-05,0.002261146435045508,,0.0012204655479334367,,0.0021252171229496596,0.003988624100105797,7.10543211991926e-06,,0.009342304911955614,0.9219646211263803,,,0.0,0.008597987777348673,0.03906246983430854,0.004890264971337833,,1.370443425787577e-05,0.0011492468592889367,1.3636534960804922e-05,,,Treat
29,0.0009892491744519288,0.005646307733047508,,,0.0008628854253043416,0.23804573852250294,0.0013009225071847084,0.0005619389584886478,0.0014900832096750038,0.010010477008667957,0.0003191881543179485,0.0247658863441829,0.048100183976103876,,,0.0014061881789385073,0.42627384911558003,0.21526829873651854,,,0.0030619854449591083,0.0018179699018547595,0.004457427244414629,5.507519485030542e-05,,0.0006387182245274927,0.014927626944428852,,,Treat
30,,0.001631758951813503,0.013623901730194232,,,0.2721042792163679,0.034505648321782226,0.0016089919888964419,,0.0025502297325996227,0.0001697802523039475,,0.05778220545856287,,0.06956441392991694,,0.4096331968030061,0.031145258239179355,,0.00025598199778957114,,,0.04635225209786969,,,0.0009073484173191375,0.0581647528623985,,,Treat
31,0.0043407987078036975,0.03697061430076175,0.00011169174908250021,,0.000488381456690413,0.4717239761999122,0.011957454294190583,0.003107427100998968,,0.0013607612896292481,,,0.12799163730753002,,0.010684063440790302,0.001777407596834635,0.29102987019848975,,,,0.0011217580725250958,0.002364763368668288,0.008312809953096228,0.0006855925734512353,,0.0015323319023783483,0.024438660487166718,,,Treat
32,0.0035007340330889796,0.004481317970344672,0.002409327148619691,,0.0557185831392897,0.012816719502224665,0.0021815692769744112,0.00010659550535385904,0.20719557919854728,0.002390082492287866,0.0008324117962829602,,0.10417026221930671,,0.018706396835631967,,0.5339190598531081,0.025453342657557543,,0.0016826826414574358,,,0.0175602992423407,,,0.0005528270176113144,0.0034150692159176277,0.0024715507349724816,0.0004355895190819719,Treat
33,0.008888772846128106,0.0286636923231203,0.00687136736084664,,0.03293537054348192,0.007834205711551249,0.004104687534537711,1.101401063670128e-05,0.07259468431222445,0.0008810028026041641,0.000416221830375736,0.019565737661708264,0.22988211863254449,,0.006185976593243855,,0.529699499072424,0.011466493296333454,,0.00046547013780919065,0.0022322523466442585,0.024328437493671157,0.008726339040270285,,,0.0007592073138859247,0.0033926706310307988,9.477850492724931e-05,,Treat
