,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa447020,taxa459786,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa846,taxa872,condition
10,,0.0044647352948868685,0.0034598792589517406,,,0.30581773366485165,0.030018821510693027,0.002817264404698454,0.024747135113155024,,0.025124607459322514,0.1077364395289201,,0.01814452551365349,,0.01508316165706652,,0.010370418914140223,0.007997964635440575,0.15997833166441855,0.0005709682581530067,,,,0.01890387922728695,,,,0.23896695027696166,,0.025797183617399556,,,Control
11,0.0052000440544061775,0.012979910074197163,,6.709668774815496e-05,0.01091260123504599,0.016167459527552018,0.00046033809219044286,,0.017234205505684184,,0.36902569214395226,,0.02374512191346355,0.02568909871689004,7.56233470081323e-05,,0.005719358206478129,0.07883698397850873,,,,0.0318997549093002,0.0010962847619970858,0.0029207868279355694,0.002150646782632616,,9.22706341347547e-05,,0.38114065384250345,,0.014586068758371222,,,Control
12,0.026548840650714143,0.0036480241293813977,0.012074609543130669,0.004819713934213375,,0.5125298739219984,0.036634933049387086,0.0007774685232350499,0.06712324300608077,,0.007389960716102536,,,0.06587072517616764,,0.028625466673687237,,0.002457340793851499,,,0.002096041632130976,,0.03844353925028946,,0.02467924411234842,,0.0006147572769228286,0.0024673651572754036,0.16028323997133664,,0.002915612481746426,,,Control
13,0.0017640590753458041,0.009318958604020237,,,0.039550362603117346,0.16217277662703497,0.0041094225687784815,,0.031911522153254684,0.0005791382007658877,0.15850862002858543,0.003912621725166808,0.019870819796280255,0.04130608174177737,,0.031206526726139442,,0.09705065179312972,0.043912149489790823,,,0.0007657578229689221,,,0.02369289363742981,,,,0.29792744991597236,,0.032440187490441565,,,Control
14,0.006445407048899401,,,,0.04746678544132208,0.03290329798323563,0.018830592419960417,0.002489249116247557,0.04961309365109736,,0.12757924496540796,,0.01081602161364152,0.03839505746874063,0.001128359226417324,0.11177155116981534,,0.008559930491733347,0.05607240653553359,,3.377131487516637e-05,,,0.005396718850144235,0.00508190328020886,,0.0008292269296437911,0.0008279722677908437,0.34759883860134483,0.10578576857971235,0.022374803044227873,,,Control
15,0.01093345507800656,0.013507018490338817,,,0.04207554139669753,0.07936833115640368,0.001857486045812822,,0.04285728799077405,0.0042245108349512365,0.15577955709614655,0.01714532411534281,0.01867027459896473,0.11392825464075634,,0.029521512223012282,0.004558617431294225,0.06208831704642227,0.0735344529360586,,0.000705708541115692,0.0014708021731801217,,,0.014349302267075596,6.902076708151395e-05,,,0.3033960207380697,,0.008775168359874906,0.0011840360726199013,,Control
16,0.0007342484250813603,,,0.008611878877436186,,7.171454497180191e-05,0.0005638084292191006,,0.009008785857419925,,0.011166709542056633,,0.008134057131250712,0.0007475769507093429,0.00011370529827765962,0.000525238270985911,0.003457160054479465,0.06307081917472365,0.0005553159173145452,,,0.0036086098501107037,0.0503324051725531,0.0008238916062961124,0.010697852113992629,,,0.002168539324517399,0.15713270151403796,0.6677956989437557,4.3406171956616946e-05,,0.0006358768288535924,Control
17,0.016295000683152004,0.038125618617613224,0.0010074145460272361,0.008566309028766437,0.1013634879760031,0.081286119707006,0.016781655230389107,0.00036723331779292876,0.01644362535735108,0.28407859481367687,0.07295740156092412,0.11342722240822033,,0.055362638990144875,0.0008169663670184637,0.00663001634349926,,0.005585054511358574,0.04418981821898621,,0.0006493594537287063,0.00032593130306813483,0.009227245562380122,,0.003893862165998638,,,0.0006631267919703042,0.10133532751141801,0.003855167601698389,0.016381359441212943,,0.00038444249059492626,Control
18,0.004987225406040693,0.038118320640702356,0.0016050343873439425,0.011588678343732107,0.02779885001517976,0.12900196677907783,0.01824429330029118,0.0005824909145705468,0.01800228100739583,0.06093836306872474,0.17585820494221224,0.04227605860441202,0.01058906235133827,0.04578451690635852,0.0035782375900582017,0.004590037267677892,0.0013663449176920068,0.030772444535711322,0.03940392095357938,,0.0014244943244517592,0.020443116201233277,0.0007917180181308744,,0.013350328466615652,0.0004190080109945577,,0.0032303379964727127,0.24843087979387865,0.026752936018927684,0.019362534082474913,0.0003837860846143648,0.0003245290701068078,Control
19,0.010592622713414712,0.07699120347593531,,,0.0031580014494974485,0.3373037121856304,0.0065225343357237404,0.00011801796384505384,0.06149858924633789,,0.008294743535019841,,,0.12874881867183033,0.0011429161810081125,0.0051254099107933245,,0.007187048978169638,,,5.6865056973784596e-05,0.0008718628124885468,0.0008536904962563498,,0.01203660721222478,,,0.002931970504901472,0.3253794058040541,,0.011185979465895208,,,Control
20,0.0015918845951315367,0.0031696006396940792,,0.00017971687826988576,0.0016653906093616621,0.028252302895487122,0.00436188949659779,0.00031074933841923933,0.020077049217176925,,0.1285843902841242,,0.01854471514661733,0.023930575380577385,,0.011500495313352408,0.00046404666374844235,0.03617071164581351,0.05367782015677662,,0.0006983071351861891,0.0013275825352693045,0.0013966142703723781,,0.003877602046322212,3.973585986642998e-05,0.00025141187475810926,,0.6373823677395101,0.00405007485362449,0.017172176759166706,,0.0013227886647760353,Control
21,0.00024366649886010087,0.010484662665086044,9.926556064961886e-05,,0.007893073404173764,0.015199187758683931,0.0008305668522110284,,0.0016504005337473493,0.01994680524989451,0.11404751168233884,0.6973623874541488,,0.0368884029588759,,0.0035623694399373883,,0.0003116108784430711,0.004469168868001677,,2.453582754236926e-05,0.00034436425164739866,,,0.014377493389796865,,,,0.05029503592164262,,0.02196949080431878,,,Treat
22,9.113617179329697e-06,0.06709964596958733,0.00021043566733390057,,0.00023674934426755413,0.059338197822143134,0.021340124688887265,0.0004120481356075485,0.018939869723059548,0.00018375505147270218,0.1979646694357182,0.4302338420368501,0.000154235959353005,0.011743825805159683,0.0006035331426616829,0.003848739696105409,0.00014725824777110817,3.4820551051693814e-05,0.0014533525192627192,,0.0001688139292750347,0.0006659693946231163,0.11880722044947449,,0.019151587499756356,8.394005456884025e-05,,0.0033762007671559145,0.016070370138211332,0.0009168532245995854,0.026804827128863427,,,Treat
23,2.5742683659926785e-05,,9.914312804383202e-06,0.0002237041380318548,0.00034779854593038897,0.005003931473427013,0.00013659872858487508,2.619818037342099e-06,0.0080823369017005,,0.07514562940240704,,0.0010471200277577667,0.0005278154480422418,,4.448026192049478e-05,0.00102368327720749,0.00012652327671246947,0.00023634097040523412,,,0.0002702236096679024,0.8206570932655356,2.2754891839912663e-05,0.0003484357989664992,0.00037755118212744713,0.001598910510794443,2.6084890944779165e-05,0.022706175347322673,0.0040169441030421535,0.05773255085453991,,0.0002590362785895226,Treat
24,,0.01607251767544444,0.0003508264744457075,,,0.48099228122915505,0.005442191116581792,,0.020777765656959386,0.0012926714377577127,0.10340609073236932,0.1955742909783714,,0.030209091396711452,,0.006748889909048952,,0.00028815680878668034,0.003113982295956458,,,,,,0.005493399411484956,,,,0.10254756811837698,,0.027690276758549726,,,Treat
25,2.8497600657315727e-05,0.0011742139787759948,,0.0013584211514036555,,0.05379572378693193,0.0004884730151708137,,0.00530212240623861,,0.17485246195471918,,,0.016425332122019985,,,,0.010010265683861489,,0.006265455089489399,,0.009117777824414737,0.14153929454443814,,0.004617888455226507,,0.3708084713553966,,0.19060393874776077,,0.013611662283494945,,,Treat
26,0.00018133053442306095,0.004720183962283695,0.00018052305182088784,,0.011958981852148639,0.0071672017496832805,0.00046823422137856234,1.2101586237711866e-05,0.0005292898155939378,0.044470767773949545,0.1353514952645951,0.7163957958514575,,0.022358254737023367,,0.004014988315786259,,0.0003461874250259595,0.0026193108056848597,,0.00036115726636137753,,,,0.003768999283999543,,,,0.03647895088876163,,0.007964703277366232,0.0005304734743938308,0.00012106886202487501,Treat
27,6.167118987208877e-05,0.005752007871531402,5.228184155261011e-05,,,0.49253023612560926,0.00913251146237334,,0.08484981556549426,,,,,0.003910127800927566,4.771198805428718e-05,0.0025801120866579827,,6.7609425250542185e-06,,,,,0.19047892440595732,,0.00521103708821573,,,0.0013486917509525763,,0.0185066012115457,0.18553150866873094,,,Treat
28,0.00031237395913661655,0.015520652441746528,0.0010906536959322125,0.0015487094641817095,0.008070650883028203,0.09572322558289145,0.0035961723368659634,0.0001186664025000943,0.002248081210612591,0.008580331216254516,0.28147367840842724,0.332221210034322,0.0022533018524250564,0.024161713077410232,0.00014418684224382235,0.000999522227565251,,0.00022765213693941077,0.009207410560569113,,2.1222516019046948e-05,0.0018290215064287094,0.12949127171163033,,0.001899876542748594,,,0.0005175477190274216,0.04563569405743344,3.39236743338466e-05,0.03281811838805422,5.9709573101643514e-05,0.00019542197817081213,Treat
29,0.00027135237289082346,0.0010145988422514982,1.093129778142472e-05,0.0004970277193380715,0.021914024200837066,0.06115181359497901,0.0011709356765497703,,0.019634472948882167,0.000283774925507332,0.6425221652490242,,0.0026112352343077424,0.055776873796908426,,6.772424275681464e-05,0.008003763691102055,0.0005888508939879411,,,0.0007741337041325084,0.005448831180399158,,,0.0004450559744720609,7.550467358852566e-06,,,0.15353971192340385,,0.0242651720631293,,,Treat
30,0.00025290436123360404,,,,0.0017647181167317902,0.02902089698618414,0.0012018413884463891,0.0008282230899887104,0.013847500010953247,,0.4338760267574434,,0.004099363227398103,0.017549347286199897,0.00012823242911162334,0.017257081728381765,7.466872255660752e-05,0.00012314690531068696,0.0046661127748717085,,0.00043066135689148185,3.928005147367827e-05,0.14946624545273712,1.537898946030678e-06,0.0034751400317761887,,,,0.15197396978031197,0.008195385880741238,0.16172771576231057,,,Treat
31,,,7.403791564250657e-06,8.120303754154686e-05,9.097008014016515e-07,0.0003451231148437967,0.0003336076426171332,,0.0036493433650336116,,,,,0.0007555748075505792,3.251987085803808e-05,0.00012161900827350749,,8.21525752944154e-06,,0.00026579756559933816,,,0.9594122092722535,2.613540414531525e-08,0.00032684802448093906,,0.001560339107222312,6.575874036647578e-05,0.01328276560514575,,0.01975073595291432,,,Treat
32,0.0002622828568387794,0.011338313283800566,4.879835081374029e-05,0.0016449909136329755,0.005513017839281181,0.027017240131527287,0.00089210046616951,0.0001964828013674359,0.001355984380320669,0.053963261461964784,0.14640489012730934,0.6733107063643096,,0.012845503576063682,,0.0003038532529787247,,5.9215220573451134e-05,0.002835839697647709,,,0.0003194687348285169,0.027086253993163615,,0.0004159163570843613,,,,0.018781821092565387,6.716752493137645e-06,0.015284942907704832,,0.00011239943756086282,Treat
33,0.0001452181305041755,0.015202686766083948,1.7820637198535592e-06,,,0.18482735458610142,0.0008756581100540216,,0.005404443776592078,,0.03650154579271335,,,0.011458635487397433,,0.0011719583023029247,0.0005086526045709425,0.00011761896621528767,,,,0.00041374825994000894,0.6411116535638225,,0.0009599014807552761,0.00011155595825492429,,3.367764222887574e-05,0.07447586915229917,,0.0266780393564439,,,Treat
34,0.00016753350844174548,0.003265815972128514,,,0.005761613696912827,0.014172671494678973,0.0004587450789831746,,0.0005706452039876925,0.010519199713823334,0.12975433112223833,0.7717074307297708,0.002321720470373773,0.02957856779287086,,0.0031636573316150755,0.0002194172501282763,0.0005054192067510488,0.0052756958797619815,,0.00011274198168893222,5.3077059531639065e-05,,,0.002111055857202503,,,,0.015075247913045972,,0.005165123880453315,4.028885561125171e-05,,Treat
35,0.00018251486528522332,0.009617380843061272,0.00012738122191807583,,0.004735663808647104,0.013010652898051575,0.0010742842620380104,,0.0009118805390099826,0.01841916400984202,0.1640586647986167,0.7152360247495142,0.001896076467215342,0.023160961166853622,,0.007233236679309445,0.00034689361822147973,0.00026381955189018296,0.007715984922343558,,0.00025073311655664547,,,,0.0018545960663063185,,,,0.020248614877367208,,0.00963104521042554,2.4426327526441938e-05,,Treat
36,,0.0008546742687137159,0.0019184419930290731,,,0.1749752151761924,0.008149375670469928,0.0008081132997246848,0.0014992632014468035,,0.02527096699561406,0.5684158001560536,,0.013646655376590542,,0.0029034971481135853,,7.648752572835664e-05,0.0008516971478503162,0.0862710243180799,,,,,0.004360154258057775,,,,0.06771199037171106,,0.04228664309262425,,,Treat
37,0.0003892255109264841,0.0527020796322309,,,,0.27962367173744995,0.0025689448923747324,,0.0273724040952573,,0.12943384574014435,,,0.0643715395583484,,0.0024701171397666795,,0.0003128959169508237,,,,,,,0.003340392455038023,0.00034420315003898494,,,0.4267996516953557,,0.01027102847611772,,,Treat
38,2.162892020274907e-05,0.001452344759857052,,,,0.05976692240183309,0.0036343845826939587,,0.0025463751911881665,,0.029805130710664363,0.6956207128299862,,0.003022986712962626,,0.001044075787635143,,2.5530927319729242e-05,0.00039814745285867906,0.004177727213901748,,,0.1187647762018378,,0.0023445329474173493,,,7.689942150347497e-05,0.06342790702459378,,0.013869916913544255,,,Treat
39,,0.0030413926320902096,0.000250423287881584,,0.0014167259904147612,0.0156371064237847,0.00012275009600102544,,0.006991238613811211,,0.2684139685463881,0.5845545747925296,0.001273897096374373,0.012764502470515826,0.00039825622341174076,0.00433653925514362,4.0638717437496536e-05,0.00015938973202388133,,,,0.0014978109767462458,,,0.0005331786897896642,,0.011154429745925296,0.0012131795808975135,0.07241550019400969,,0.013784496934823314,,,Treat
40,0.004282812057357731,,,,0.0532809870848101,0.04031449148399719,0.009253634225841188,0.0007828808126924788,0.027328709829788828,,0.03928653274698943,,,0.10445548802099709,,0.13535895106883333,,4.961660107994829e-05,0.0014343730847695298,,0.001267806564909094,,0.2570043990614269,1.9077324865581543e-06,0.013106485122623038,,,,0.02128032115320161,0.00033643477504034065,0.29117416857315565,,,Treat
41,0.00014591931417025779,0.02138968841453258,0.0009809095172151,0.001986739418013474,0.0016164299179007209,0.14617068284406945,0.015421990279813579,0.0011126461025681544,0.019465669181172,0.0005741778034964412,0.1381512418196139,0.4837427821400514,,0.012549217440530848,0.001947400786296551,0.0028100803578916095,,0.0002321372423876715,0.001739339967122496,,1.0610349258860221e-05,0.0004790170993079688,,,0.005228630517152745,0.00019264848236583284,,0.0025259557051530448,0.0427799308943006,0.0010665726999948598,0.09767958170561976,,,Treat
