,taxa102106,taxa1263,taxa1301,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa459786,taxa561,taxa572511,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa904,taxa946234,condition
14,0.0016804844749225844,0.038463158666295405,,,,0.016511336556482268,0.20640566096949753,0.00834113002865786,,0.0584141332145961,,0.08227265278749588,0.0041810436885944425,0.016937118265582474,0.05863897712974054,0.031266152428798724,0.00030403952366369003,0.07741212762793567,0.06040129004591239,,0.00031288584163658567,,0.00962121330199771,,,0.2874642619285226,,0.034278639638497324,0.007093693881170361,,Control
15,0.0025626587900570096,0.061047394492197544,,,,,0.14975792959228043,0.003017055270428525,,0.03190632907940526,,0.023201490347736022,,,0.08583154606407707,0.0019289883037598551,0.0004805553353206657,0.03914071696472443,,,0.0007782006848772022,0.0034303449787370928,0.00288302901360412,,0.0014443929908408658,0.5881288288256442,0.0019471682029523147,0.002513371063357454,,,Treat
16,0.0007525804563911395,0.005005483158236069,,,6.13059205790268e-05,0.029378869808852796,0.04913762647897119,0.008777473316632397,,0.010002623347936473,,0.055295333184614784,0.0492142775023926,,0.03740726373624743,0.003375997116114306,0.004028908894820465,0.1131969501471384,0.2919022405896746,,,,0.004572840647029524,,,0.3229071480938032,,0.00877151405339264,0.006211563547172914,,Treat
17,,0.000561211885162018,,,,0.0006777931113065845,0.0029149361535311903,0.00024036007581631949,,0.016111018578282822,,0.1528886749651549,,0.0017785226360698056,0.03606972449423263,,,0.033558767633037175,,0.03287418239812043,0.007931882501938546,0.0003670787998865007,0.002134855688155155,0.0005577651358673092,,0.7094484623291085,,0.0018847636143302453,,,Treat
18,0.0006905568536482529,0.010489493429517962,,6.332839477194635e-05,0.0006958727408006426,0.010331819594067515,0.056339621045252496,0.0012521456624689654,,0.004954915302189561,0.025384146979457047,0.028169810522626244,0.007705910016104045,,0.07802335586537826,0.0038645575095759338,,0.012421009470062328,0.5854914804873443,,0.0017046894470071803,,0.011338602395624441,,,0.1453049216744756,,0.00982662541416781,0.00594713719545951,,Treat
19,0.0023557407569709484,,0.000861877103102832,0.0030771764043481605,,0.024268432277100984,0.060164503475182395,0.002829013589994874,0.00042143060125834263,0.03331553912468429,,0.1314391796604228,,0.011350155500136776,0.026057626677502548,0.003610896429738107,0.014302931795063834,0.02916444239058554,,0.008248757725209614,0.010756944389114195,0.0012591925678636592,0.0031884034876648953,0.0003351685270910187,0.0002514560708793792,0.6293094519118151,,0.00314739713221097,,0.0002842824020588166,Treat
20,0.0034120114781680502,0.045730840225310224,0.0009073952722920348,0.0002534035996042695,,0.0009773527965837297,0.021360392591279503,0.0023448599034592847,,0.020527487543508333,0.020656455693425047,0.04465795863333063,0.20105347763674825,0.00035312300464597664,0.18014062505111475,0.0016637575520423418,0.0031895670763554605,0.012198864679025782,0.225362728152144,,0.009953809703254041,,0.015957071827527303,0.0008228988982086671,,0.08318599610390874,0.08338449416488798,0.021759868869967166,,0.0001455595432083924,Treat
21,0.002078169022782438,0.009993128466444089,0.0008177744414291295,0.00037161510998131935,0.006120755240783092,0.0028286435253950105,0.033388788133808196,0.012570434093793699,0.0019242694913720196,0.0014692068812475736,,0.03097727150939371,,0.0006587873222034908,0.00902433008671749,0.05640531190920326,,0.005227994178947016,0.7017420445281984,,,,0.017271033435852044,0.0009567983084667838,,0.09469217521211495,0.005331792030351026,0.0061496770715152695,,,Treat
22,0.0024396577735721105,0.002431237417703822,,,0.001380002767302832,0.010474997547758567,0.029675729203295524,0.0007899790756608941,,0.008873670404433256,0.005492729116198073,0.03700585481756186,0.011188108130292954,0.004865805553951101,0.021107175071725187,0.0030729059586712625,0.00024404062496492926,0.030780779283645837,0.6625420009944779,,0.00010718177425234738,,0.004774491472534996,,,0.15499367758660504,,0.004226532136430641,0.0035334432889608533,,Treat
23,,0.031753386677868076,0.0004686320409535205,0.0244556881221726,,0.009254500893439647,0.13123764336998325,0.005701310846712878,0.0025515329869824892,0.24848557638640248,,0.0017927707874589355,,,0.001400521428081209,,0.0008090982833224874,0.010236726364366268,,,0.0007319920851417803,0.012007068137072908,0.04244386131302967,0.0006304930414240129,6.604673007704005e-05,0.34796497518131325,0.0007800542596109882,0.12669912706688025,,0.0005289939977062457,Treat
24,0.004916996215966595,0.00903208160715315,,,0.001893715618107027,0.017465037271291117,0.032306375618987124,0.0017286556987132261,9.792287151403474e-05,0.008570857837511145,0.01894335561466252,0.04016598934800496,0.012855159586522674,,0.04789661258943848,0.014720167600211019,0.0002317038305105469,0.009623704826559524,0.6741097952288233,,0.0004102193387239023,,0.010198667068186716,,,0.07637878305931205,,0.014761168399650706,0.003693030770150165,,Treat
25,0.004332054538798561,0.07407868988862705,,,,,0.15085540219005092,0.0036109404666987053,,0.03847498710921206,,0.0189008486895573,,,0.09048142596786792,0.0034720269648230682,,0.00963214671211195,,,,,0.004695296627948201,,,0.5999148280892219,,0.0015513527550823243,,,Treat
26,,0.06059864034851224,0.001707559326535041,0.045004780938425915,,,0.004313349297048363,0.03531591606951076,0.000291648110926465,,,0.0033763081344052757,,0.00032145458926103633,0.005797981004372753,,0.009874223906058258,0.09725853880570615,,,,0.034593833432912495,0.05203517702616003,0.003124505489308012,0.001109256370798386,0.6407223351637064,,0.00031420995911027246,,0.004240282027242086,Treat
27,,0.0015023183207372847,,,,,0.044805855390674575,0.006563585267851399,,0.011124174159141966,,0.025094995743505443,0.003589068872640903,,0.005747141894471714,,,0.006057011031745026,0.2987496614610262,0.004746922395891187,,,0.004620261077285428,,,0.575328670886285,,0.012070333498743816,,,Treat
28,0.002038906710203379,0.02195819039142261,,,,,0.29003217169381923,0.0030849889031292588,,0.04013133241371698,,0.06267038652087792,,,0.049878197159712354,0.001358222893821237,0.0030189493853252677,0.024057658687077575,,,0.0031200882474613327,0.0023533806045080946,0.0018128912790708284,,0.0022903843824554405,0.4725152859673431,,0.0196789647600554,,,Treat
29,0.00025337258446933054,0.0004833262673259599,,,,,0.09761363593475597,0.006720311259590834,4.609039147180544e-05,0.012782318855763643,,0.02467978524101902,0.023595207740799602,,0.007382518073277637,0.0003986196019183174,,0.0062615665343831685,0.17615326991831917,0.014445974373519821,,0.0017234484580439253,0.0010155664816373134,,,0.6022826611134257,,0.024162327170278806,,,Treat
