,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa872,taxa904,condition
23,0.005284550780674583,0.023716069939177582,0.0003295605892673372,,0.000944489765233796,0.2882060180364325,0.004373078028853823,,0.053590777992585895,,0.02928202726494172,,,0.0786156423434562,0.0009413404501082452,0.0030990276743526886,0.00037161918481501833,0.07284508112534173,,,,,0.004023504049917661,0.00047707044611572613,0.0038402342277726927,0.0007049386340709164,,0.0016381518193390298,0.40710079129082305,,0.020616026356719882,,,Control
24,0.015157875698059356,0.07448660774988873,0.0015705121425744009,,0.2365415969344743,0.10218030640580747,0.024334790496939263,0.0005660232383565405,0.03501757531832197,0.29364357522076523,0.04048183092384057,0.05008123971283791,,0.04533905493436288,0.009501636233429924,0.01308198951826404,,0.004363828730109328,0.01688141376093682,,,0.001963329032492,,,0.008645856580395156,,,0.003306892296083789,0.013612939820020795,0.001406370799287404,0.007834754452752113,,,Control
25,,,8.998491382167512e-06,0.0012165743334962783,,4.44797346209746e-06,,7.392499204500046e-07,0.00011016057611512493,,0.0001321289971669563,,0.009757465425692884,5.014717240671935e-05,3.259279899619631e-07,2.2366301989132875e-07,0.00011752737121947026,0.023737899295249113,,,,,7.450693287250354e-05,0.00015487954140031617,6.1415850151397e-07,0.022000431414901555,,,0.9426153698250677,1.0378287478473362e-05,2.6181889517593003e-07,6.783826112836064e-06,1.3571764881696883e-07,Treat
26,,7.813516536299903e-06,,,,6.813159667796313e-05,0.0004517178457877232,0.00010569680020080705,0.0005176562281745494,,0.002455244027600438,0.0013047534418488323,,0.0004168731064914666,,1.4795337607627264e-05,,0.004165727481129946,0.00019066649598989895,0.0013637901195624688,,,,,2.1980218472942835e-06,,,4.2296041745383595e-05,0.9888364823147601,,5.615762403928306e-05,,,Treat
27,,5.260920727825995e-05,0.00010066535922724788,,7.591854806008782e-05,2.3106013408900853e-05,1.5135302461288493e-05,,0.0016186006560724429,,0.02068970606578058,0.001488623435853068,0.006245026958460289,0.0026429296088112337,5.978014186424699e-05,7.295520069841676e-05,,0.008289238022143318,,,0.0015298219416353322,1.0757144606459489e-06,0.00014719000965018517,,4.2379490206446467e-07,,8.949944312574293e-06,0.0006055196698976044,0.9563096076198034,,2.3116785218830624e-05,,,Treat
28,1.2142689276624033e-05,1.4480470101756815e-05,,,0.0008790153857377723,6.552059251924799e-05,9.133280775963376e-05,,0.0007092405001822076,0.00027298423932916216,0.019355500823725055,0.000641142838220329,0.05359018264670998,0.0012247565008490274,,2.699535981930833e-05,,0.03875351359041435,0.0009759570451902963,,0.0009617712241490081,,1.7019133677568083e-05,,3.4820945390298057e-06,,,,0.8822511586272727,,3.349717256318975e-05,,0.00012030625796376521,Treat
29,8.333472426750524e-06,4.238472178600692e-06,6.402774483754325e-06,,3.316812310274722e-07,1.050735479245506e-05,1.3053646528317194e-05,,0.0008598915517882666,,0.006434507025229417,,0.029470876075819424,0.0006590466551819823,3.298503506322006e-05,,,0.011197968935956234,,,0.0014452810633283487,2.046075177962271e-05,3.755825587662685e-05,,2.1482900412949025e-07,,,,0.9497798059180697,,1.8536501262232927e-05,,,Treat
30,2.2837745832694116e-05,,,,0.00021442675714441355,2.1219010573836225e-05,0.0001684263900265954,9.766352746970825e-05,0.0014081677331606473,,0.005293555578130851,,0.016613399192737154,0.0007115490436166889,1.0412789455133931e-05,4.607389002416849e-05,,0.002803519176244382,0.000259895937765165,,0.00010925950128834453,7.436610958933588e-06,1.393549557467003e-05,2.3517946570490334e-05,1.3212035793265864e-06,,1.3703461039850285e-05,4.385644472171509e-06,0.96841278029296,0.0036991674244461234,3.6681845205627854e-05,6.66380172312899e-06,,Treat
31,3.458127069730911e-05,5.212632486431569e-05,,,0.0008959619502314583,6.84471266123227e-05,0.0002397142958819039,,0.0015712120816871588,0.005334401258195632,0.015056699151393679,0.002029378218494195,,0.005177953764784981,,3.370105687573768e-05,5.0256280821292206e-05,0.010801571005077833,0.002120178404539444,,0.00020974376870753743,1.372254296353269e-05,7.343748222384455e-05,,4.127747761639142e-06,,,,0.9559268512356199,,9.005972743500808e-05,8.251732447576902e-06,0.00020762357268364046,Treat
32,,8.254583069622568e-06,6.292637898838149e-05,,,3.9152891529479175e-05,0.00039411302893029265,4.136952458000529e-05,0.0005256308341701195,,0.0034764840365722823,0.0028871178321832683,,0.0012385318748021248,,5.0241076030487066e-06,,0.004699942976743603,0.00038912040020555854,0.0011740522386072376,,,,8.053237987225265e-05,1.9909782616950057e-06,,,,0.9849497155543996,,2.6040379481459946e-05,,,Treat
33,,1.6011666537914604e-07,,,,1.1658369465474908e-05,0.00014909751618350477,,0.0002068418526388631,,0.001611870130920579,0.0005473384371308505,,0.0002803060790863285,,,,0.008357503235838164,0.0003419427264611522,0.00038138684916060836,,,,2.6471083843751387e-05,5.056581491917778e-07,0.0007998664940058346,,,0.9872731411545553,,1.191029589497567e-05,,,Treat
34,,5.562854889168496e-06,,,,3.015112020061761e-05,6.119198306637604e-05,1.2169565618965334e-05,0.0001877488282291642,,0.0038110502899227736,0.0028454708595204393,,0.00019055563193676617,,1.215286582956072e-06,,0.004856743147248749,0.0007151958211261321,9.95210138977885e-05,,,,,7.259254163336029e-07,,,,0.9871635708371134,,1.9126835230451868e-05,,,Treat
35,0.00026828344273528373,0.0009269942158096595,4.0336650006364585e-05,0.0004897417287075573,0.00667734421937487,0.000278468372746086,0.0031069260886667873,0.00015318587112402601,0.003203091931243467,0.13877101909562645,0.05565117477012023,0.040711070504013784,,0.01703833228236761,7.022429805739017e-05,2.9111427729573402e-05,,0.012274614742248691,0.00612594046255849,,,1.0028706904621471e-05,0.00022625883563627953,0.0005013302714683942,4.92193256597118e-06,0.008649263555083872,,0.00034032224245601387,0.7029245052026469,0.0009963094177259455,0.0005311997323755848,,,Treat
36,0.0001109184989376984,0.00015711786861513554,0.00031781982541031486,0.0009382183454134349,0.0011685704366504244,9.670276848824103e-05,0.0005206991033150542,1.718201565091607e-05,0.00032550549887315564,0.026348733243224568,0.023262562527825364,0.005722803322963203,0.03959033281792933,0.004667279426034257,2.0877186195035732e-05,5.632957428769058e-06,,0.012970070543376481,0.0027805824337648237,,,3.0728630404953237e-06,0.0002648287593389814,8.146251332754765e-05,1.8190647599820886e-06,,,7.493707419349808e-05,0.8804135229618796,8.672927400793895e-05,2.372301517970597e-05,2.8295654176094235e-05,,Treat
37,7.130014815844394e-05,1.6216468869176735e-05,,,0.0006565528894179331,1.0154787593943156e-05,0.0002945474211604811,4.153392664651278e-05,0.0007980984813438189,,0.011862932717525863,,,0.0006435823459079334,,7.218321586261691e-05,,0.003508924572869097,0.0011000789757189032,,1.0543403756039118e-05,1.2883641126592344e-05,,5.005253165348138e-05,1.8263303266693175e-06,,2.5150502825704537e-05,,0.9803145941696005,0.0005034188931631634,5.424576473026909e-06,,,Treat
38,3.986428688557432e-05,4.67203380571802e-05,,,0.0008392426926189848,0.00011078137467358538,4.984500831027756e-05,,0.0006994695096505474,0.010251647007875208,0.012527604298461068,0.0019346406932596186,0.04957015904937872,0.002077672607917912,,2.065086031881866e-06,2.9086811546985103e-05,0.012338749119864647,0.001612979202990566,,5.623615827700621e-05,,6.664133791580389e-05,,1.0107691731593229e-06,,,,0.9068192705792512,,1.8534799305823253e-05,,0.0009077792685544595,Treat
39,,4.807332718501131e-06,8.895374569175792e-07,,,1.6182703597973407e-05,0.00015637346616664325,1.474606268568212e-05,0.0001395444420798806,,0.0021203626670013177,0.0005467513643909017,0.0015815379928903824,0.0006069205286213253,5.645768492923219e-06,1.1619023838125779e-06,,0.001134030983833161,0.00038326606211486636,0.0010206697155861646,,,9.747770344318933e-05,8.721891478756e-06,9.078008821377677e-07,0.0015607175506564877,,,0.9905932868974543,,5.997626064790126e-06,,,Treat
40,0.00011032414229463454,0.0004684883102169583,0.00013328173435517857,8.214298700574035e-05,1.5949191668079566e-05,0.00031419549325305496,0.0004442592163990704,,0.001832025454988493,,0.002551469792913403,,,0.0043624638713799825,0.00012086930967969704,1.3566426141667555e-05,6.454302053832098e-06,0.003423305439125543,,,,5.751711977861445e-06,,,1.9146999212010082e-06,,,0.0004209784774410598,0.9856902501345244,,2.309304660083478e-06,,,Treat
41,2.65102273332185e-06,2.992363696677295e-06,,,,6.518117246654275e-05,0.00036417577739664137,3.210052747410398e-05,0.0008836672846476891,,0.005381068016758628,0.008249327484213021,,0.00024767662405091154,,5.4557269672797125e-06,,0.013097914289305472,0.0003855098280794469,0.0004446131388804131,,,,3.962454406276743e-05,9.090045098870743e-07,,,,0.9707618979827628,,3.523521199436943e-05,,,Treat
42,,6.45552620153121e-06,0.00041711729297630917,,,0.00013189050558770396,0.0008804122690060135,8.730397181254497e-05,0.00016197188231314966,,0.0015583214158118538,0.00730571994650396,,0.001966879337006001,,1.2209020702975028e-05,,0.003251446653732021,0.00019191055995390992,0.009320231554004904,,,,,3.114870876179058e-06,,,,0.9746822078431874,,2.2807350323725765e-05,,,Treat
43,,2.127520395719099e-06,,,,2.780564640103373e-05,0.00020553031640099413,7.489572351210528e-06,8.399432730293041e-05,,0.0025940397220625966,0.001376578848855421,0.0011522295300816817,0.0006199791570056754,,2.3280425873940207e-06,,0.0030140934706829534,0.0001886621832192408,0.003214397462317418,,,,,7.99019858980053e-07,,,4.89275434620025e-05,0.9874513730340317,,9.644602983119105e-06,,,Treat
44,9.863172031209523e-06,2.3978903555797087e-05,,,,8.234998683106533e-05,4.818558204408241e-05,,0.0006268261155163321,,0.0053781312564415715,,,0.0010393552081270057,,8.257189057633444e-07,4.7154086403995005e-05,0.006751238997237927,,,,,4.873381167767724e-05,3.675832158892071e-05,1.8724563781970445e-07,0.002490610127889287,,3.577436031012767e-05,0.9833657465687996,,1.4280537001865695e-05,,,Treat
45,0.00014979020168346614,0.00010712942824318131,1.6139757698829744e-05,,0.0008890229759547866,2.6405911256150187e-05,7.193472651790247e-05,,0.0008431056545445851,0.0028480797204015556,0.0223148621501169,0.006346854668336647,0.07829767016185252,0.004385143224462343,,6.004556454921106e-06,0.00011917967315816858,0.045784310488744574,0.0036052689934957583,,2.9713930258078483e-05,8.46614171764779e-06,7.245825629272113e-05,,2.425433296884624e-06,,1.6368259644745072e-05,,0.833695087348555,,1.3107635338241632e-05,1.794463382859135e-05,0.0003335260681455301,Treat
46,0.00014862907947090325,0.0005726219961869617,0.009429672273660738,0.00027730179137121935,0.0004725478229323633,0.00025962015697769084,0.0012565901421760694,0.00043276346027821167,0.016308744809758125,0.009158569666518854,0.000894318500516293,0.002560052659249701,0.032622060320577684,0.0013866381377145034,0.004162989008652822,0.00022607225777594015,0.0002005832369933357,0.01004095683478351,,,,1.3740423219153954e-05,1.9009082231291418e-05,5.6114212035520894e-05,2.826542895666158e-05,,5.777563575809834e-06,0.008804857211721343,0.8625659391480711,0.03748785597167367,0.0005841644829600054,2.3544319960489297e-05,,Treat
47,0.00030366508593860736,0.0006093616354666487,3.733379622524027e-05,0.00019298127756192876,0.002545241179768185,7.186918090583224e-05,0.00011060463041987125,,0.0004982205659542913,0.20754606762678654,0.024120544974306993,0.028030016086612618,,0.01944666189024723,,1.3621196521174197e-05,,0.017097863204020416,0.0021149216884915915,,,,,9.45263909414256e-05,7.447736029409044e-07,,,,0.6971492450888118,,1.650972741666937e-05,,,Treat
48,1.5209216894207762e-06,1.0715940587701498e-05,5.734608391358585e-07,,,8.193056296815255e-05,0.0005434243475143355,2.7507512404684932e-05,0.00036327813765564825,,0.0023447462709185393,0.007808567268496429,,0.00046741115851348276,,4.18964591133658e-06,,0.0016274431706592087,0.00013886210431558803,0.0005672238181509208,,,,,2.0512596659178846e-06,,2.2972266063318463e-06,0.00023505973717440477,0.9857548200975319,,1.8377358396826814e-05,,,Treat
49,,7.339539273956194e-06,0.0001603736258471266,,,0.0001868787752146011,0.0004962461876188093,0.00013010718975283486,0.0008335579998788636,,0.007536966170269578,0.006376508709820311,,0.0007138343371390126,,1.4292600138336563e-05,,0.002683172578907752,0.0005327309239000399,0.000982219922576109,,1.4207985590335507e-05,,,4.835719342463092e-06,,,,0.9792720888934178,,5.463884131210628e-05,,,Treat
