,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,condition
10,0.08781509067675525,0.004684148253976346,,,0.008123331730094989,0.10950824056784429,0.05867410975308474,0.014385671175926219,0.013060820330606942,0.36950947416761537,0.02307283965288401,,,0.015239812126506425,,0.028288605411045258,,0.006700168058659324,0.009982006877042872,,,0.01505642725893579,,,0.06357121396037717,,,,0.09823316072867126,0.020102269613932924,0.053992609656040816,Control
11,0.00855680617381516,,0.0024692509375759566,0.0004667017788782347,0.00467247983821005,0.03226422482038203,0.0021285808917888113,,0.009368021662892625,,0.2324597661898938,,0.007315504866837764,0.06584824262099882,,,0.0031386554396600833,0.058027397033034986,0.11611507890790167,0.16198516770363006,0.002829847348867874,,0.056424184376940495,,0.0017712212505281248,,0.00034845852367479824,,0.23130767835690227,,0.0025027312775865104,Control
12,,0.004025242846211061,0.006149297545850118,,,0.3941837186532634,0.019027851041858185,0.004988774297634289,0.03196159054148285,,0.052599740868358835,0.033161532363710534,,0.020516357040506025,,0.014080112490502903,,0.0057263059247228566,0.02042680612621241,0.037661819563397855,,0.000544784907497241,,,0.02803994779363629,,,,0.28181248220478805,,0.04509363579036717,Control
13,0.001651315514086628,0.006098842176465935,0.0002924975910601875,9.79105860370248e-05,0.0024448849278068843,0.032003391491055834,0.005502533796379097,,0.03293282212762788,,0.1307641129316332,,,0.027962934260960713,,0.0004887301521511995,0.0007916153158896847,0.02886881287631167,0.017514784549915216,,,,0.00021597923390520175,,0.004946541539954564,,0.0016100737651361585,,0.6288543936912672,0.024489679638002342,0.05246814383435339,Control
14,0.020112353827389247,0.05402640287237744,0.0013264733519303875,0.010169664551853835,0.12005074016317924,0.14203324239403717,0.018644154129213088,0.0008859495057799839,0.022395107052409553,0.11197660087367366,0.14795164936433072,0.07863030970296929,,0.05324030117594506,0.001181443609644297,0.011559541795525752,,0.007473986821794146,0.053266621783104984,,,0.0006274321253346819,0.0028256823484204764,0.0061690388247071,0.008548975830010226,,,0.0009353938852221194,0.11259572122832627,0.005092238276726978,0.008280974506094342,Control
15,0.008893740271160456,0.17383288551731976,0.00521243888213719,0.0005177256587808789,0.004376859391837647,0.37918122106622776,0.010388077893195248,,0.06066296989719998,,0.019638392739344996,,,0.07153399554903536,0.00027781880693806974,0.008300089603642135,0.00033969111765353506,0.007399099353484901,,,,0.0004246138970669189,0.0002914671107723636,,0.00857558314400103,4.6707528677361056e-05,,0.013844637212413809,0.2042180537943346,,0.02204393156477601,Control
16,0.005904936503034084,0.07807062567574184,1.84178239199363e-05,,,0.36429646138956207,0.004496782547836755,,0.02775353551381477,,0.019473610496621437,,,0.058843733062179784,,0.006018378154760723,0.002612092697919756,0.013228247841572708,,,,,0.0021247287418845193,0.014304476178872285,0.004929399016285809,0.0005728752813777988,,0.00017294539054489634,0.382457245349297,,0.014721508334773696,Control
17,0.017957066316454738,0.15171480297747264,,,0.062241905911378514,0.19559931946119885,0.06123129194766371,,0.10174824888791563,,0.0133061025519366,,,0.013817282757327423,,0.024948509659040496,,,,0.0533194305741978,,,,,0.03250734834655124,,,,0.17733464306218127,,0.09427404754668113,Control
18,0.2184026164229165,7.80723749859313e-07,0.00046421881733093727,,0.0061572247218849,0.0371041354336063,0.005924261735614701,0.0016773194544371036,0.00046024600450460327,,0.0003783825522128158,,0.14054756961227416,0.06418546868574955,,0.04401861487702841,,0.0007480276863144141,0.00019101774331225287,,,0.4629002358426887,,0.00014605095015867678,0.004213157137236135,,0.0026247074869692718,,0.00032590604865569074,4.62503163711725e-05,0.009483807746983704,Treat
19,0.12606642866358422,0.0011724227380504448,,,,0.719835865182236,0.0032525922794838986,,0.00771748839027813,,0.0005431141358053116,,,0.09253228696222436,,0.0020795815461255684,0.0005180715742429161,0.02085279596094957,,,,,0.007962485588022943,0.003698146899450694,0.003108102792510307,0.0003536562574907506,,0.0015571545992534561,0.0060288245171549815,1.1395716197728067e-05,0.002709586196938833,Treat
20,,,0.0004423825278601612,1.1978599294804733e-05,2.7008134267491673e-05,0.017534312410162622,0.009904487267222662,,0.02430879989605216,,,,,0.022432283031979285,6.9078054776589e-06,0.0036107503696479744,,0.0026397572914668693,,0.7115824141155007,,,,0.1237576980784584,0.009703800762453172,,0.0053252606343478235,0.0019523132070923088,0.0037497156020670232,,0.06301013026664884,Treat
21,0.043451817007169366,0.00011288802388680949,0.00016891705596855857,,0.0031203347026984756,0.014670269573748246,0.0007078472203367132,,0.00013480656693664003,0.7072863056927838,0.0002438463523412265,0.007604381615016988,0.08146132544243258,0.015260785773015288,,0.004765988536193964,0.00022856863130880667,0.0018813695260434206,8.605203932164382e-05,,0.00013915677518130525,0.11664457595784822,,,0.0012219956270157868,,,,0.00012686138603216953,,0.0006819064947199202,Treat
22,0.03280328550095219,2.8853306621012014e-05,0.0001710617820940849,,8.861468197994453e-06,0.06885280225516514,0.0003487519424002697,,0.005154437201724103,,0.0006793966612215934,,0.423087012777735,0.013198093504728978,6.3051731450552305e-06,,,0.008228990885697821,,,0.038613315984668946,0.38595698543140305,0.009523594444394302,,0.0008679630870571607,,,,0.0018108639432986304,,0.010659424649494736,Treat
23,0.06347898378940595,0.00011144055780267328,,,0.014914076174461386,0.15586281880760428,0.0026126975549307786,2.3001667730286098e-05,0.0015885309425809728,0.38624779367028844,0.000886812673975389,0.00811482028243038,0.1862575705698442,0.021835144064176814,,0.00946737673937491,,0.004018648202692636,0.00017399026952505525,,0.000871244824468121,0.12735077060480032,0.0025806517144505874,,0.007278934377911517,,,,0.0004537378829915429,,0.005870954628553858,Treat
24,0.007627125864466352,7.054512090844208e-07,0.0003323716828435161,2.0965310692773347e-07,0.0027741213158558597,0.0065059542394426875,0.0003645227319791888,,0.0048219277294167875,,0.0016774368311144208,,0.8902698921290763,0.01269207118622384,7.26306466630356e-06,,5.9207911113824724e-05,0.01644697826353862,8.36261296192684e-05,,0.0009752965488181485,,0.044570284087408076,0.003109280384125188,0.00015181638896799704,1.1630125397358427e-05,,0.00043017046459403025,0.002640882428500932,,0.004447225388515514,Treat
25,0.27393166802871777,0.00038303708297909866,0.001473106616494005,1.5784431373475955e-05,0.0062147859166370055,0.004942886966530441,0.0004125059873060061,0.00028241737975953293,0.0009223458485974168,,0.0018468555272452422,0.0021262886420368725,0.03541948387449121,0.2192614812194996,,,0.0005591842919209242,0.009554191591962835,7.038779759263774e-05,0.24677556453081245,,,0.14161805573196073,0.0006644027969818038,0.004144886405644963,,0.047968512632289004,,0.00047228445423094215,,0.0009398822449360455,Treat
26,0.07995316457635039,0.00026495188426799154,0.001468513805286761,4.098687433700604e-05,0.0029039091079788443,0.14183017985006016,0.00373688962778436,0.0002346986409585602,0.001602539572687987,0.3999688313664802,0.0009275882921635174,0.008843606613729927,0.2245188335762191,0.06210109521886074,4.060414970001116e-06,0.0023264354196388852,,0.003470354772564879,0.00023106131609320024,,,0.04206869529546744,0.013823675472021507,0.0025915321205426307,0.0023696641721839013,,,0.0003859364898322476,0.000944941362678286,1.3892766245116943e-05,0.00337396139059645,Treat
27,0.06115681962178855,5.877819895132705e-05,,,0.005821004877984423,0.02450328061296024,0.00046347386044698406,,0.00012935189110712105,0.6193577043991518,0.0002957143931836591,0.012580581449884803,0.15294633121468929,0.029883466067561888,,0.0031962685678614605,0.0002216790209303664,0.005526528040601498,9.021589426520288e-05,,,0.08042147298143218,0.0005089456089474916,,0.0021328167921181055,,,,0.00014482118735522994,,0.0005607453187784877,Treat
28,0.0009592823196659494,,0.0001741047569118666,,,0.06544890808067613,0.00023951450068710435,,8.71115357345744e-05,,1.4172585150130464e-05,0.0012378819662968046,,0.003537181019581911,,1.790391526976529e-05,,0.00017695014895354835,9.69949480750445e-07,0.9278073082273618,,,,,0.0001468138898036796,,,,9.889027230045207e-05,,5.3006832125612116e-05,Treat
29,,,,,,0.1210204420479114,0.004150197896980582,,0.005902192209899238,,0.0002173433618777955,0.04457189682956528,0.3646960976234421,0.022674571640164103,5.366268661633921e-05,,,0.013257148556221222,0.00018931426953075722,0.1921132420821331,,,0.15101754622383257,,0.042298245340329485,0.00011437654450711331,,0.0011304000960500771,0.021057389483674974,,0.015535933107263963,Treat
30,0.12423153720539462,,,,0.007916825036301494,0.19215010913951178,0.006218450901807939,0.007581702338516927,0.011664852246204279,,0.0007724011093863947,,0.329596378696331,0.01969187919070752,2.75064432421724e-06,0.043704813567436225,,0.002847069945048975,7.786980872851064e-05,,0.004033957173874635,0.19385618597401943,0.004883207479561972,0.0008683033343934028,0.0073767550889145975,,0.009919618627124819,0.00016192186283086363,0.002551588787519218,0.0007414260701712669,0.02915039577188968,Treat
31,0.2566826030218753,0.0015231733026717263,0.0008627080268118034,3.1877724925625505e-06,,0.6063891601615051,0.009673890461083964,0.0003108275725357467,0.00587341232858473,,0.00019028703056992797,,,0.056315571260396116,,0.008333308234306077,4.258658091180422e-05,0.002124351477646358,,,,0.029036958200954064,0.0003778085155404642,0.009599222617339266,0.007931797803873214,0.0005454756862586071,,0.001263417603400085,0.0008923019705667523,,0.0020279503706762693,Treat
32,0.006516919696638853,1.2721496652358105e-05,,,,0.26673989029034123,0.006076219010367539,0.001126151412731257,0.0033079879887903405,,0.00035482498003844813,0.018668094115289715,,0.0030975450873711847,,0.0023387150599637235,,0.006011004368689251,5.2198180468816754e-05,0.6689333623357795,,,,0.0006611296600572704,0.00229356976576794,,,,0.0011558811694259929,,0.012653785381626662,Treat
33,0.11623954184342301,0.00015244806956695925,,,0.014993738930516611,0.047755001602819744,0.0005683609985478174,5.154067094146971e-05,0.0010884638203701778,0.34442163587375746,0.0007174213246513446,0.011464224708029751,0.3078465616342321,0.032046319780642915,,0.005842157329180853,0.00024640562119211776,0.010243002300309912,0.00015748607016280352,,0.0008136167791065217,0.09321393661228186,0.0038371966043329936,,0.006022342582985038,,,,0.0006247340209754722,,0.0016538628219732268,Treat
34,0.2320814452864703,1.2449760494120232e-05,0.002313159880029245,4.587663686165553e-06,,0.4377730608044954,0.007018235830707276,0.0003131681772121774,0.002885082724991237,,3.073997771264002e-05,,,0.012619001732658711,,0.005483844493701071,,0.00023264145333715662,,,,0.28350778706125623,,0.0073647145543260925,0.0047278578364142254,,0.002309026250069167,0.0004726786461131157,0.00029196748054314593,,0.0005585503857824703,Treat
35,0.26359172421992694,0.00043283764660125614,0.0002943871533532141,3.736021203321677e-06,,0.42179975581318496,0.0070812436937130255,,0.015001443346015718,,0.0015137613816239388,,,0.11786120809619156,7.922205401294935e-05,0.006577546790931335,0.0052685149169075214,0.03905857941303707,,,,,0.05210228338632949,0.0008809861855274757,0.008211419661758698,0.0007207409616578689,,0.013310504862327464,0.017680895511990764,,0.028529208883705522,Treat
