,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa724,taxa816,taxa838,taxa841,condition
15,0.012288676372261456,0.12275458477916765,0.0003471222407137174,0.00022704275439769522,0.023447832834713692,0.1432474048189596,0.007368264364394165,0.00040426421472693056,0.062261874549574825,,0.01953472605202238,,,0.15165601914439145,7.818892885437867e-05,0.00882568973006213,0.0015930612968665864,0.01141090651166347,,0.00025937575748702206,0.0012566150477389675,,0.004153469107544042,0.002006273009303771,0.004837952682378473,0.417366198305832,,0.00467445749694565,Control
16,0.0023529818427785016,4.71451214992958e-05,0.025934491921445514,,0.036718739072382475,0.11938490367727982,0.763792571218162,6.660985268207666e-07,6.22406286245533e-05,0.00017429500333997734,0.021209856149445358,0.0011951292170020982,,0.00703805567180837,3.456148724140191e-06,0.00012255885164680537,,4.969235581483144e-06,0.0071735912082838745,0.00757710016946342,,,0.0013421104615300012,,0.00018687238069133586,1.2337270361125662e-05,4.087640275162883e-05,0.0056250522486714725,Treat
17,0.001216936095472882,0.00011820135341962594,,,,0.5352649342395112,0.2896862206410519,,0.00017348482498073914,,0.03718692023976115,,,0.040759037816850814,,5.528371683115307e-05,1.075935722553923e-06,0.00013634757521059244,,,0.0029598281381813677,2.8251402149397934e-05,0.0013690710931018569,0.08347082821980757,0.0002496934750127269,0.0016305584777384175,0.00017313028791749612,0.0055201964672785975,Treat
18,0.005170807338608768,5.1903857077021186e-05,,,0.02245813724349285,0.15958963694317682,0.36155019275949296,,2.5468503728668994e-05,0.00015678210637693008,0.177344085920757,0.007461670039027858,0.0012611050610982378,0.11529400787737364,,0.0007442343037150903,4.03242500171142e-06,0.00031650505020531025,0.11741101839690321,0.010925591655172278,0.0016570451735522702,,0.008228663819501911,,,0.0003430686083334258,,0.010006042917403977,Treat
19,,8.777646710567643e-06,,,,0.3627560298430765,0.5109019419592334,,0.00011768879447499691,,0.01943681347066354,0.0007817255813108364,,0.009703690260139375,,7.293593335577565e-05,,2.2052831993508445e-05,0.011272611538488016,,,1.0601407319787164e-05,0.0029454838734917135,0.020106754432081122,,0.0008230895831259705,,0.06103980284453481,Treat
20,0.012111797983409858,0.00030142481489777676,,,0.03469844334084459,0.0948406100535182,0.6317601526242171,,1.8197380780780187e-05,0.0001548797852282532,0.05990786157286576,0.002256907416583656,,0.08704813232038473,,0.0005113844607198131,,7.710055837142671e-05,0.03332671359028394,0.014049391323518207,0.00496354908249516,,0.016826884243886564,,,0.00012391473919199823,,0.007022654708802225,Treat
21,0.0014242382767100745,2.100488571207701e-05,0.08252847842998817,1.1316722062452288e-05,0.0033751449673405046,0.29106508694604066,0.5159166667054859,1.8538572615332826e-06,3.1966837189605386e-05,3.082663614117976e-05,0.04886717080789339,0.00035634950358829633,2.3006372442448643e-05,0.00833468277828353,3.2370598008642717e-07,2.713556537920875e-05,,1.2637902580481047e-05,0.02127142188108781,0.0008627791426046264,0.012099955294459131,,0.0009801533330482943,,0.0001837350799523914,0.00014925022993082023,0.00020489425367052098,0.012219919885166802,Treat
22,,6.954717768208671e-05,0.057919411955288595,,,0.009177560116164793,0.8939016159217669,,3.520893197997222e-05,4.746685186879109e-06,,,,0.0039002793228727693,,5.760008605717326e-05,,1.7844340697384398e-05,,,,8.134789914148493e-06,7.03926254637492e-05,,,,0.018177775141591884,0.016659882905333788,Treat
23,0.00015722458896883724,4.1341307921664233e-07,0.02016858675067701,,,0.07985926814603077,0.6015604756092288,,6.592534256210155e-05,,0.05940630743563656,,,0.006905396164024025,1.2646793764784469e-06,9.958552242174405e-05,2.2176191379491902e-06,4.3354707421232764e-05,,,0.0019293062261024532,,0.0011134915649067677,0.22454278254752563,0.00038699591159893,0.0009915260205156662,,0.002765877750785807,Treat
24,0.0006348382894613866,9.688419253213261e-05,0.04555532609229493,,,0.24741560752087555,0.6540148675614755,,0.0009745155503634047,1.9734600371779405e-06,,,,0.008021975827787365,,0.0018430414771580075,,2.2539522857940734e-06,,,0.00025339832862984426,,0.008854296844874055,,3.0432723449637686e-05,,0.023373291740585982,0.0089272964381891,Treat
25,6.825541359397717e-05,3.7903227494419935e-05,0.0042296040650195935,2.3632444399952582e-06,6.17845703108403e-05,0.7240956502113692,0.17964801903473165,,0.00010986044667518834,,0.002783422490411279,5.537524445135299e-06,0.00019266123648842292,0.00020330430952166724,7.581317320057792e-09,2.1376313910858797e-05,1.8352809622976084e-06,2.1138984864193345e-05,,,0.000942105566369649,3.2977257497523344e-05,0.007104314874469747,,,0.0002836066194824682,0.0038909073055192517,0.07626336444110528,Treat
26,0.00014173964948107997,6.807376153936751e-06,0.0032489034997119294,,,0.41298874513480804,0.5359691077817391,,0.0002819944206398873,,,,,0.0011349399960325127,3.2450638789051134e-08,4.5197162832788046e-05,,3.1527424909389746e-07,,,,4.166055732841553e-06,0.001512537367914639,,0.0001425080782011683,,0.017758967064114253,0.026764038687749906,Treat
27,0.001529026846154801,0.00012185432158617314,0.09532961853681265,1.3270206904993046e-06,0.0007524770577869957,0.4906586586644385,0.36110495651938396,,0.00011941585736337807,,0.01139551484369,,,0.012298245313264757,1.1191958697619849e-07,8.612001579894938e-05,2.7534728279373454e-07,9.33149401340718e-06,,0.0018149078441461537,0.00040134524537711695,,0.0014743287355859864,0.004302692466815309,0.000866477084804898,0.00020498011113099002,,0.017528334754285828,Treat
28,,4.8791713868028405e-05,0.21094729234638065,,0.005574181642719479,0.1777358429259409,0.09765279535834065,,0.0003149611915600123,,0.37031015387372274,0.005705242152710416,0.0006984596889080994,0.05022259479320088,3.6717374153807953e-06,0.0010297438079960631,7.538781989867325e-07,0.0001007522846931719,,,0.04720088727744463,,0.0020978191160625744,,0.0017376615082098986,0.0016634651745813032,,0.026954929528046137,Treat
29,0.00041159230198107314,6.432876044386938e-05,0.014446072614353734,7.069790624006516e-05,0.00014052982909717684,0.3880893213056617,0.2599651532529314,9.110769192351314e-07,2.7804401925691514e-05,8.762930656293661e-06,0.17193458907900777,0.0023999902433104515,0.0007983388451475858,0.046844106499737165,,3.4573384527175044e-05,7.377217423749419e-07,0.0001288332075357974,0.08873735799656265,0.0025889511163265876,0.01261988475719731,5.002768240283107e-06,0.0015155875239341095,,6.743786826188769e-05,0.0005179322368905392,,0.008581502371368139,Treat
30,0.0005786719906861691,1.3569819413580386e-05,0.02701726649551745,,,0.0669006039523387,0.8639937734911544,2.446545267265107e-07,0.00024097209366278653,3.6320042368550715e-06,,,,0.004279715749920451,1.3900316010342845e-06,0.00011102171698659433,,1.1693935566457048e-06,,,0.0004319529971956692,2.733514647784311e-06,0.0032237849193733664,,3.370847377187241e-05,,0.011113873930184539,0.02205191477122541,Treat
31,0.005620100860955614,0.00012510478112673335,0.028271982135752008,6.636788322663524e-05,0.014918890420135904,0.21120854267672756,0.4881221060182024,4.030840788843225e-06,4.201549432334839e-05,0.0005583795643121856,0.13892101928544312,0.004519770775358281,,0.03476148016015584,,4.962513121369502e-05,,2.57442227717514e-05,0.043815554429142534,,0.006924260308027207,5.523219076161133e-06,0.0011255197672447124,,,0.0002967370319844324,6.0091847691411895e-05,0.02055715314633971,Treat
