,taxa102106,taxa1263,taxa1301,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa375288,taxa397864,taxa447020,taxa459786,taxa561,taxa572511,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa846,condition
10,0.0007510981653541147,0.008847218785063756,0.0001618400289902862,,,,0.29076463614339865,0.014046803962945241,,0.130508319694002,,,,,0.00601420528361625,7.338626900631197e-05,0.0039684952855555105,0.0002277467521156004,,,,0.001272931989573296,0.008015146405606665,,0.0020744357902123963,,0.5026092233207038,0.03066451212385608,,Control
11,,0.0012598620734980929,,,,,0.3013292344350244,0.03401241645074414,0.0015759027476902623,0.021551084843247248,,0.027000305344252212,0.008484468078513503,,0.017109754001040752,,0.010882782322409348,0.0211734019021767,0.01430486544948736,,,,0.01580677542244526,,,0.4497349217115642,,0.07577422521790653,,Control
12,0.02033093987226464,0.1315704398728052,0.005468379175266872,0.005076544982543699,,0.08173062264226422,0.11315185413042324,0.0378769809305197,0.0015515509562851863,0.01792814426937087,0.19390062072850447,0.012475659030729357,0.04480533171294467,0.0005345552562978372,0.1508821134827075,0.01231120544156491,0.015998274372594958,0.0034361177275779257,0.010369117756770867,0.001037971371452111,0.0009091980481813335,0.0006288376558714038,0.010874263824210894,0.0003571270249902419,0.01572742871785667,0.015634119416443843,0.002875505064975926,0.09190955376962007,0.0006475427649611137,Control
13,0.02461210459087835,,,,0.02502127524035713,0.39662805816266855,0.01789600940194115,0.017438755075839495,0.002659915487068248,0.028534140022933155,,,,,0.14852241209773057,,0.27557357394636517,,,0.0004754260765026608,,,0.017259896049420624,0.004358974149562081,,0.0030674527207806414,0.0020355423103685976,0.03591646466758355,,Control
14,0.013751272983696385,0.003999926822494099,0.024629441860748752,0.0019001759032016819,0.0159929439144311,0.0020088334119621938,0.08954786834479687,0.05915946764473209,0.009503873141249772,0.030970937997031874,0.006087148865776377,0.07485105328486615,,0.0005030399155575931,0.0747242122746396,,0.042474331049492935,0.011843224954860012,0.0681277036177961,0.0027727622235539547,,0.0030753401229492976,0.067894089973961,0.0021227020461428523,,0.2926712173466169,0.009984516305001625,0.08655768022871296,0.004846235765727759,Control
15,0.0020176205752806685,,,,,0.014858636890155407,0.221216743290981,0.015657324175415228,0.0007792153693067215,0.015530500679685331,,0.039936424133978264,,0.00016703068990135935,2.0284002978522334e-05,0.0003532128807778116,0.5254689401704403,0.002679534706197131,0.017552474230609384,4.423306534392391e-07,,,0.0015907998582473622,6.277597262943012e-07,0.0002327729253652269,0.10880966297163394,0.03311436215572335,1.3390202943221988e-05,,Treat
16,0.0008127584106853129,0.7446728347906809,0.00027149414698080746,0.020815119369542636,0.0009014241133847103,0.0003008568193702138,0.0210220188226585,0.001184292333133125,5.010519349326625e-05,0.003297600512356053,,0.0025997744433658865,,3.225741324914187e-05,2.5951546560838995e-06,,0.163866055148227,0.0015232845350249707,0.0018379335964520587,5.221395309723701e-06,,1.792494461498723e-07,0.0006155419861430009,8.53530761606522e-08,0.000689328989834394,0.025550760253909895,0.00994485641922915,3.6215497908318706e-06,,Treat
17,0.00011234515565778821,0.7400777437341829,2.004121180588022e-05,0.0011943608488314682,,,0.25068432697902315,0.0003860964821208308,,0.0007934640524849625,,0.00042726435157255683,,,2.735410164313485e-06,1.8385990122899985e-06,0.0012491441474611468,0.0001735738807704798,,,2.283530321825793e-05,3.503954967387107e-08,9.762429926148731e-05,,3.732229817459479e-05,0.00471834694033214,,9.012663761333859e-07,,Treat
18,0.00045815054006747484,0.6082224701893156,0.00040657526501221687,0.032053542694638254,,0.001494909369965215,0.1461619860553263,0.001769339652331801,2.1980323466908982e-05,0.0004164072656462795,0.0015893163659894463,0.005416415866228731,0.18531949412977583,2.0590422430702073e-05,7.55306497741516e-06,2.6707419837631576e-05,0.002780515902739614,0.0009234974209467061,0.003557097290695186,1.6447999774964543e-07,0.0003387857345654699,2.3415858391144077e-07,0.0003519100611209111,,8.609624830002663e-05,0.008453001826009564,0.00011094958446525696,1.2487912808421108e-06,1.1059876285068383e-05,Treat
19,0.004916199234881007,0.009523723502093961,0.00047682243702379124,,0.004263031796448448,0.006324394418288552,0.18358972905307816,0.016163395192987488,0.0008193839869554231,0.0021070322608217457,,0.017899305531831455,,0.00010922487486761769,0.0001112653284630057,,0.6790424718873613,0.0015547567755549337,0.02417742836174204,2.8177258126776875e-05,,3.3707817809935263e-07,0.004327545068706181,3.3254706554890243e-07,,0.0352056647365752,0.008750983293417369,1.862325000972759e-05,0.0005901721255220644,Treat
20,0.0009042408249541246,0.3514133642923169,,,0.0003482563129060666,0.0032118388984650175,0.12760329541631005,0.0008444173551012877,1.8008120045364113e-05,0.0015761898568050993,0.003483703211480804,0.00738656808911104,0.44121975757141996,,1.486545586161992e-05,,0.04065590337292449,0.001769809535997881,0.00354616159042951,1.3056000136497272e-06,7.543977195982388e-05,,0.001875545702724672,,,0.0140461393031533,,5.189718019506444e-06,,Treat
21,0.002748485254848216,0.5490664166611328,0.0005000362331942522,0.022706980502805518,,0.025637047055029612,0.2513137282097788,0.005651294174270506,,0.005058827399422011,0.0008167551114385173,0.04226060760743848,,0.00010164347715159652,1.9577851902851192e-05,8.465624715478313e-06,0.0023980990824093835,0.01695008283310143,,3.0759121464152865e-05,0.0031161651036019536,4.4975959299071253e-07,0.0021603229135046882,,,0.06945198516578406,,2.2708574125818018e-06,,Treat
22,0.0006845976579570327,0.1443377911685162,,,0.000387245568908814,0.002939411775693962,0.1788534469781056,0.0005888253509941955,,0.0024900598937132373,0.0015413266276424554,0.010384293163260755,0.5859443855830635,6.735980629005647e-05,9.995989870905499e-06,,0.012950376459446659,0.008637461219334189,0.005318186481780712,,3.0076510084199134e-05,,0.0013397804050391208,,,0.04349311195339296,,2.2674069055359525e-06,,Treat
23,0.00016812961293306193,0.7780216438862294,1.5905283818263918e-06,0.00018072858045315576,,9.898946376366883e-06,0.20535589378383765,0.000643773279654109,,0.0014571063703681842,,0.0007560241814931368,,,4.378250397231301e-06,,0.003252317139613994,0.00039027141711814583,,,2.2736782601108474e-05,1.0769853705823868e-07,0.00016849136844847737,,,0.00954864146941463,1.7160964119705805e-05,1.1057400228730576e-06,,Treat
24,0.00020432536422368078,0.6616649013346251,9.514456560141473e-06,0.003085058598702996,,0.001575026718935003,0.07760605312783214,0.001946612439524109,3.613290434894828e-05,0.0007555332193711417,0.0015433825451773805,0.0023892025873504903,0.24307987229309436,,5.084060309769007e-06,1.6564242028726768e-05,0.0026495774036980053,0.00016114818205104452,0.0014449636846845016,9.897807844794388e-08,5.336907905514958e-05,2.657054110359503e-07,0.00017556719639226037,,7.209448112370242e-05,0.0012443917804583527,0.00023500570012427007,5.155870615393565e-06,4.10980462238933e-05,Treat
25,0.0020236323014672744,0.20216754992186514,2.0720031056764455e-05,0.052305973914575726,,0.02063920849659704,0.47477850771328106,0.002929330352171755,,0.018492266742011463,0.0002672667420632126,0.06286760642589019,,0.00012132672608807463,8.865725197615305e-05,,0.0009579474443012595,0.012146017229768177,,3.0506809911144504e-05,0.005131853545672431,,0.0004191655063260433,,,0.14460776796867517,,4.69487630179907e-06,,Treat
26,0.0012036470768291066,0.7067959197707762,0.00014317230209564709,,0.0002522904071906972,0.006503897200193262,0.13460109185019262,0.0015749408946228107,2.865671806422784e-06,0.0008789358568993946,0.03258992217368405,0.006386840535013106,0.07109149368904333,,1.9057162596754546e-05,,0.020545747515533876,0.001571139345441758,0.003849580282017647,2.773330782351061e-06,0.00027778468484718986,,0.00404319397231761,,,0.007546769887261379,,2.6587432533462867e-06,0.00011627764760171153,Treat
27,3.4809984655026045e-05,0.014048527079890492,,,,,0.2880342388088405,0.00245243785198315,6.332199765171894e-06,0.0017561186588387263,,0.003390670491555098,0.6050081964138051,,1.7117404934601618e-06,,0.0008224878393685985,0.0008602550091787311,0.0006922748701830091,,,5.320284041649836e-07,0.0001395251728437606,,,0.08274553553320352,,6.346316991633148e-06,,Treat
28,0.0003489957097806062,0.6832807643830707,1.551521110481271e-05,0.003216807764692292,,0.0006557201814102514,0.06662262917939443,0.0007066143204888891,1.896402215571801e-05,0.00029350624857997227,0.006610376532750965,0.001184497928264047,0.2332695662353168,,3.0599829541285463e-06,7.727644838643664e-06,0.002130801147791764,0.0001475886953071456,0.0004231140770052423,,5.8390102155288584e-05,,0.00019177076120252705,4.2884077333702875e-09,1.1273410291039767e-05,0.0007257638915631616,6.617322979719648e-05,7.987198331862728e-07,9.576331843408219e-06,Treat
29,,0.76649135115586,0.00017608909382148394,0.00060715476533863,,0.0012756769182584618,0.21103076444763402,0.0010627297427137086,2.0634492405899728e-06,0.002964043684634918,,0.0004852828015977306,,1.9154331986438462e-05,1.4726738489738182e-05,,0.007360348361019763,0.0008186310034255892,7.452288541652298e-05,3.4569195295920934e-07,0.00010091480580155903,4.5546357296378825e-07,0.00033764098544406646,1.0929686151036113e-08,9.56031027871183e-06,0.0071677753051850686,,7.571286410056531e-07,,Treat
