,taxa102106,taxa1263,taxa1301,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa872,condition
10,0.004780080427113888,0.08849114292024439,0.008167178920472237,0.008219326919473288,,0.0066873218587105545,0.23210100161979705,0.06380221719538433,0.004603121063470764,0.08053129527492137,0.002375427312737968,0.05937697238345123,,0.05191728708459104,0.008056579318195286,0.011625565447629828,,0.021032835245445733,0.01500830872348919,4.3896007950334924e-05,0.0019817385730267396,,0.021631333818596252,0.0007970048023149586,,0.010450115166850103,0.1769845780602251,0.07791163194927958,0.043424039906628714,,Control
11,6.371147472619579e-05,0.03675376383811162,0.0001929961231153917,,,0.0005149666114638455,0.2184145192658948,0.0018374968506259652,6.867600522434092e-05,0.09972759207445801,,0.023490917184598205,0.0016420184622615006,0.0016573257646307815,0.0005342041671441579,0.004405607106228954,0.0007508852378444504,0.008046366232587426,,,0.00034824112890113835,0.09278407560648978,0.006365976086684012,0.0009251609438730864,2.782205633335498e-05,0.005040549871397975,0.39489013287152164,,0.10148234675011489,3.464828576830453e-05,Control
12,,0.009352558473569495,0.03780270071858454,,,0.06094799022808873,0.19236000953312743,0.034506776859654774,0.007867564263167178,0.1542069937246321,,0.009422849338764605,,0.3570867090796659,,0.007540603512583776,,,,,,,0.03312055441606633,,,,0.03141352309664413,,0.06437116675545114,,Control
13,0.0044895301943023765,,,,,0.0039563330528959275,0.024971792896171886,0.0026944160454671928,0.0018567987459449555,0.031044800568360433,,0.10105343128012576,0.009190389149751213,0.03934399611294665,0.00028748511897583453,0.03868876405313169,0.00016740029598342953,0.006046424792568864,0.02181848860831235,0.0009655025041791055,8.806220352776364e-05,0.0014559001830318503,0.0077909390971858785,,,,0.3407114338097074,0.3244168470590457,0.03896126422838369,,Control
14,0.0005464233900441416,0.0048355555907448255,0.001572960388647897,0.002018984391469197,,1.506540640693246e-05,0.01634222709153752,0.0005628083940925572,,0.06799193857800817,,0.08009605791098237,0.020252084936781923,0.0030797209622813898,3.112051104497727e-05,0.0016478475548020652,0.0033982938262294444,0.02846163176385888,0.009202434085822891,1.2646144064213379e-05,0.0011710329403461592,0.08531187755541458,0.06100312953577324,,0.0006693659036423205,0.0001502141981888302,0.29558437336871607,0.27419479526497575,0.04149738703172016,0.00035002327440340167,Control
15,0.007210438178749269,0.16351995444384587,0.0015872515310065673,0.0008224409196144856,,,0.5114961885913551,0.008071769481185166,,0.051525324137739276,,0.004269176661377508,,0.08319468979025695,,0.007362372627699242,0.0004555010899886181,0.002864085265451547,,0.00011203654325754112,0.00081881383727881,,0.00356763848628555,0.00023586110410602856,,0.003191832455394697,0.14727062558001836,,0.0024239992753895515,,Control
16,5.249469805085556e-05,0.007886001268988075,,,,,0.06794844621557636,0.0010056568559180753,,0.059911973000203296,,0.007815811728897608,,0.06060087371150798,,3.6740200817347145e-07,7.377964849855917e-06,0.007394590227202217,,,0.12807308063951897,,0.00035296996811401914,0.000508347533452346,,,0.6551683787472309,,0.003273630038481202,,Treat
17,0.015952225980903716,0.1476230641920099,0.000709183943381395,0.001315911044706545,,0.02997227822849525,0.14178606746734027,0.012159598303718737,0.00043473822016437604,0.03814792999636267,0.3021533426172967,0.054142151596817095,,0.0828764265575357,0.02416496308660485,2.0026125656389615e-05,6.01836915628659e-07,0.006746123673687532,0.019340098410757598,,0.05742428798586081,,0.00876563932879221,,8.105249188409878e-05,0.000573758315514972,0.0331739023791261,0.0030247085738525324,0.019096636607851665,0.0003152830347631778,Treat
18,0.0050199046968030245,0.02606177117990552,,,0.001972641682413786,0.032730662112432536,0.23767314653461946,0.0019439670304472545,,0.07756904251872863,0.018851743065334436,0.08892619879913945,0.015931772255958793,0.06073717531337898,,6.389797961369708e-06,1.3876528496657996e-05,0.026783771791751995,0.06290656773276586,,0.055919864282516295,,0.005961324520488001,,,,0.26543137212411244,,0.01555880803274546,,Treat
19,0.008952910064666121,0.04399507645337105,0.00092761375327381,,,0.1397119019901966,0.06035219656461122,0.014373200777037796,0.00016767036362057237,0.058811786549822616,0.17343884937353826,0.023910355166757706,,0.026779245939869842,0.3839388479177406,2.386047642788955e-05,,0.002577469754767611,0.009970907677085281,0.03150966738483926,,,0.005106624301331997,,,0.0019531964709385945,0.008040402781503345,0.0008306646349662811,0.00462755160363352,,Treat
20,0.007830903808918094,0.02804800872404804,0.001921613900663778,0.004144032352798342,,0.008106961759144169,0.0014461566446689253,0.0005380990285691812,8.787336970510399e-05,0.015248438945156652,,0.11095222397167646,0.0007085962887739621,0.28601861228096315,,,8.92286674163961e-06,0.025219515616867597,0.011314406579620791,,0.41878880922151057,0.0008666892375778859,0.005406853274962598,,0.0031915052803265244,,0.06479205995566695,,0.0012260421388607162,0.004133674752778625,Treat
21,0.006127722328858179,0.008969377923115503,,,0.0022970781895309367,0.03397322835397529,0.20027426879561286,0.004672551812512539,,0.11087228838514337,0.007437140709479377,0.12527528939131832,0.012968260502416402,0.06525556156263682,,2.7618668762672074e-05,6.6315707840435435e-06,0.07548958967882281,0.05674981034895054,0.000813744135353792,0.017764558946917083,,0.009044604831876506,,,,0.25387344128782713,,0.008107232576105917,,Treat
22,0.006694145554531092,0.030094895441963004,0.0014835435888062504,0.0011683568579682108,,0.026907438186216808,0.1299931814896323,0.005697716901893126,0.00013436628187915334,0.025789600120141348,0.012489734811680172,0.16178237412285815,0.010435673581767599,0.049916878399833824,0.0089153405943444,3.199933115107503e-06,1.6709546653867276e-05,0.01542725357342563,0.10267879562242471,,0.14036864830986578,0.001062216131102022,0.003021101213892415,0.0001343610386663442,,0.0013110761418492504,0.2532089944670044,0.002990544188376324,0.007901956924856842,0.00037189697525172734,Treat
23,0.030330092965898642,,0.0011442624938431151,,0.0368624424248273,0.004943854752183695,0.11982460524012524,0.07615953615240309,0.005059968755666986,0.005661790064554989,0.0052436036725397985,0.10436170958160451,0.0005674589016402273,0.10039504247111616,,0.00015133895237577763,,0.0279737932994063,0.09872716923904222,0.08348529214701597,,0.0004955766665428405,0.07112634205088407,,0.0008387629946792211,,0.1799807940149826,0.03526131698248665,0.011405246176180507,,Treat
24,0.004189464103795868,0.03556160823903876,0.003511261329531114,0.019723871509605913,,0.006943335308535442,0.07606002786647466,0.008935017155118215,0.00013385346083522536,0.04856165942806234,0.016409911996202144,0.10214368345727723,0.00823308483810301,0.14848561408037658,0.0928320704961716,1.7177325878242856e-05,,0.016790740051204695,0.0680792582788156,0.003871118629022951,0.07492955241482276,0.006196432397393914,0.005665939361148818,,,0.0009227859265091006,0.23761626514244408,0.0061190225407061144,0.008067244662925702,,Treat
25,0.021793071488470858,0.00019954900321633842,0.002113711214882832,,0.01889763865517426,0.0280354747832722,0.03789203537353597,0.02697473261094256,0.0018216821585455634,0.026559052298388723,,0.0793460204544836,0.009814562486098468,0.29225343723380787,,0.0006189259859611012,,0.006892097723877792,0.10717637742514734,0.08111527225343813,,0.0006650086549046815,0.019183620220830228,,0.0006095525947085128,,0.15606356287590356,0.0387923262252562,0.04318228827915329,,Treat
26,,0.0016037931232480021,,,,,0.11010817620298241,0.02057994800121745,0.0007051610927531846,0.22068486578298832,,0.026297951832814942,,0.03764797972113377,,1.7207860061967222e-05,,0.014479046409496953,0.015189207957764234,,0.06422352726355417,,0.00722587631350292,5.040193699637588e-05,,0.011879073825614702,0.44601703014972877,,0.023290752526141913,,Treat
27,0.011260567236858681,0.027721914220576727,,,,0.04890752021578762,0.04617475716973884,0.003894062567277694,,0.013773683477820141,0.08929234060474808,0.11442509455265712,0.019707949337362737,0.25107799279549015,,8.292784458081672e-05,2.2783464632195493e-05,0.09395954416994491,0.0934035087867583,0.0260041115536288,0.009693788510009698,,0.0179197204887425,,,,0.12796640504731518,,0.004711327956069881,,Treat
28,0.031606621498928594,0.19291683643205648,,,0.015530201675839633,0.09054812231662886,0.03288227203090584,0.008153688264083912,,0.011792967345091412,0.10570121893192977,0.04631865426270732,,0.22715845939699827,,6.82819265874112e-05,,0.02742744330131309,0.031769791957815534,0.040070255399437135,0.03479517769320549,,0.04391098349157552,,,,0.05538670143159105,,0.003962322643304637,,Treat
29,,0.01040898466881942,0.00033133266342645737,0.00024892775067223105,,0.00010476423262627038,0.09239447985834927,0.0018504140365073782,5.8646628214738104e-05,0.11507984259561593,,0.02266820305705047,0.005111629030102432,0.03200376005491604,0.04015370961956634,3.565330869217607e-06,1.3044748681657913e-05,0.017053849964018545,,0.0015311289747560373,0.004180318398378859,0.00021962622261410892,0.006840779819723119,0.000540049701748158,0.00013866384662582088,0.0026620212844434238,0.6148371187927513,,0.03156513871952293,,Treat
30,0.0008549501861305157,0.01114450909226448,,0.00031553761353402037,,0.0012599355572808213,0.031787007029929086,0.00037670284207544233,,0.201571914763127,,0.1908755515693122,0.0026862439437279344,0.1728164752482871,0.008013470342192724,6.918554091735237e-08,1.1960900329038232e-05,0.1333078266508767,0.013363494987873053,0.021728604045652616,0.06852242471674816,0.0004845512812585066,0.003213985713664018,6.303937203433456e-05,,,0.11045094298799521,,0.024724382465228355,0.0024264195049377713,Treat
31,0.06425740751253685,0.0013599183674991317,,5.7330718530651544e-05,0.15091089159931237,0.011237242381408667,0.12962370072430077,0.14786330020506722,0.015396505161361828,0.011642116173058105,,0.016501972850006513,,0.24415298204840272,,0.0004221721590636072,,0.003394315776535342,0.017373315461792226,0.05365825799976925,,,0.08039431858131145,,,,0.023173413669610128,0.001652473651765839,0.026928364958667322,,Treat
