,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa724,taxa816,taxa838,taxa841,taxa846,taxa872,condition
17,,0.0010375805151383124,,,,0.07530858196065789,0.006496284831595738,0.00578628763135584,0.00528216246125348,,0.0020741380945357105,0.0029131405999020654,,1.2029903116959984e-05,,0.0016428358156356608,,0.0069555774437835465,0.006972993973859082,,,,0.016121561344225484,0.0004577162050370961,,,0.21129256671212615,,0.657646542507777,,,Treat
18,,0.0015538461392454559,0.0002650613868176098,,,0.06339795127506417,0.011965872363460504,0.0029236900184363463,0.006346366801692996,,0.0009537944889837585,0.0005005972208220758,,2.4441444232443737e-05,,0.0008384302447728082,,0.007772757989425848,0.010242304140075306,,,0.0004330232783289844,,0.0009426556665030025,0.0007978596467112692,0.0026623154950551273,0.18940094770826382,,0.6989780846921084,,,Treat
19,0.0006775985872569604,0.012248909403881113,0.0008194269280224452,0.003903557078762924,0.005865322986349458,0.07416619629087631,0.008728041209984565,0.0007438916292231797,0.004570191133875013,0.0012314926293329322,0.015762439413077502,0.001112435089243095,0.009915027267804388,0.00015948654477806706,2.7665467458944196e-07,0.0014600838213007941,0.0006058746302629957,0.0424476259546475,0.07582425365798734,,,0.023078110637183194,0.16009247566741558,0.0001538620544028354,0.001875003766529685,0.008209901755616584,0.17847002808527254,3.1365631229454e-05,0.36638923882337204,0.0011412592640824605,0.0003166234035545829,Treat
20,0.006847023283231408,0.006549394268290267,0.0002668806850430629,0.00022472213152015824,0.002610422069804884,0.0005712521048534188,0.0006130789069295708,,0.0046446498091502735,,0.017222065812537456,3.7091703804910764e-06,0.0056504316498484355,0.00021686755750671818,,,0.0006726104549752706,0.04437717518668303,0.02159725645860285,,,0.2828482387586853,0.28369508175313146,0.002510687466236998,4.87706719930287e-05,,0.28099379800447394,8.335061995385262e-07,0.016326983429124343,,0.021508066860798068,Treat
21,0.019974892873469863,0.1775624725017993,0.0007605845510155421,0.0009396646514874424,0.051853047792430725,0.0805441839741798,0.003301162531195018,,0.0056190882560967275,0.19936572767224822,0.007928804696777092,0.00891336844215471,,0.0011713837175548283,,0.007129563265538771,,0.01938744438004333,0.04308634335414566,,,,0.0769489148208347,0.00046931091977305326,,,0.1065946474879534,,0.18810135143015871,0.0003480426811431281,,Treat
22,0.009724411187972761,0.03196864432252947,0.0024606267281958314,,0.08099524093674436,0.018631006490352597,0.0046459731683736885,0.0006406499756002398,0.00198453008868261,0.3011895657192508,0.008442616088765753,0.009010037929078873,,0.0005973126510225014,,0.027192527759952623,,0.05134926552001298,0.037000216176363225,,0.0024460292829811517,,,0.005221061784087855,,,0.24706295677035955,,0.1506091776000214,0.0035927662906655106,0.005235383528986288,Treat
23,0.0029808388030799888,,,2.029098834996829e-05,0.0023965256945788277,0.022092760759467544,0.012439094878319339,0.034597571560486116,0.00488078597628738,,0.0022484870399074063,,0.0002619305591566446,4.708186953679559e-05,3.041107980936554e-07,0.04006918722049474,,0.001230635814179716,0.012256893595508335,0.030608050402805148,0.000796273951534544,,0.0644744621270594,0.0020121314113269065,,,0.10433272590669587,0.00026416391224027424,0.661989803418187,,,Treat
24,0.0001881396668063394,0.005872057406357283,2.1970150550240807e-05,,,0.1726717734971183,0.030501177861340982,0.00823746919822193,0.007704906717191384,,0.0014494404537043419,0.004669536643155876,,5.2946482815482857e-05,,0.004123907433076468,,0.003470311656382727,0.005320016868342676,,,,,0.0024307536376091455,,0.07609613104162576,0.28344086557958165,,0.3937485957061194,,,Treat
25,,0.003294331349433734,0.002552892378877097,,,0.22564942391515844,0.03244990675921409,0.016248466929174723,0.01010870094469032,,0.0016434315759294687,0.009148465893701383,,5.2809942871751495e-05,,0.011129200056351865,,0.007651874944240863,0.005901345519939017,,0.0004212923069636729,,,0.0028529225406843835,,,0.1763231779222232,,0.49457175702054595,,,Treat
26,0.0007204914179314583,0.024329582604454225,,,0.0030942329426898,0.03880572863495565,0.0001980309352570967,,0.02428860304161562,,0.03180396161128652,0.013768607580937675,0.00891522538048662,0.0012699413681489817,5.6515951573351145e-06,,0.0057847269422796775,0.15113962262848346,0.012156675946586913,,0.001137671418810462,0.12724653982812614,,0.0006485178352879311,0.000718236412803758,0.010285102818103737,0.09520225143463489,,0.3868644391615417,0.00898230386695014,0.052633854593470204,Treat
27,0.0039994392450482695,0.0008208997072522103,,0.00045400779727622245,0.009008911373724258,0.032958726463288734,0.009036455608495636,0.006530985070640673,0.006034022638976279,,0.0033603584994282404,,0.0002588347036131969,5.579145268566251e-05,,0.07206855759656905,,0.005114707767838771,0.012551477167308794,0.20275540066944991,0.0005761287526515511,,0.08953832725758817,0.0016262842709435581,,,0.16337888088756491,1.5527026081417886e-06,0.3798702503670478,,,Treat
28,,0.11825678456638539,0.0037747901849720057,,,0.008453764477483255,0.04490505928014946,,0.011802361889781099,0.008606589991044874,,,,0.00010666430634003108,,0.006616942564814023,,0.016864898680130896,,,,,0.12994215951422905,9.982045168449672e-05,,,,0.0016947094512705194,0.6488754546417149,,,Treat
29,0.0023289771762664106,0.016715124789782827,,,0.015632745639590766,0.03910244811170825,0.008586748297541044,,0.008548083940882287,0.07179054016802476,0.0058347599481102545,0.0019063228504035926,,0.0004518010007763004,,0.017711239930656753,0.0031938833992895817,0.07126404266807092,0.05221601274362892,0.371590885757976,,0.010643487108903952,,0.0017889813890893376,,,0.18395384529951156,,0.11674006977978642,,,Treat
30,0.012161764309451581,0.0663969380341305,0.0005751121193901314,0.009633034211115521,0.03228412328126382,0.06072422416766073,0.00765352696589521,0.008993678525816694,0.004395954024966159,0.31600779037644045,0.007895940564688881,0.007321893631472874,,0.00029672166141073245,,0.0017793586316160416,,0.007594349909226532,0.03463643689287894,,,0.029515372935358015,0.027537442089674787,0.0004981648519198407,,,0.10998597234324965,1.7486289774096021e-06,0.24990788640565353,,0.004202565437742062,Treat
31,,0.0011001272352424527,0.0010440847553224,,0.0023216875185943383,0.03234180662889997,0.002316526999037373,,0.008997366861044567,,0.002990302844432997,,,4.041836321997219e-05,5.590674150534997e-06,0.006307795246087931,0.0015532562429773098,0.020871978620611402,0.005055013268910412,,,0.030773899176690583,,0.0008942840737342499,0.014771303290213145,0.10261326064000438,0.24707503842485787,,0.5189262591359681,,,Treat
