,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,condition
10,0.010592622713414709,0.07699120347593531,,,,,,0.003158001449497448,0.3373037121856304,0.0065225343357237404,0.00011801796384505381,0.06149858924633789,,0.008294743535019841,,,0.12874881867183033,0.0011429161810081118,0.0051254099107933245,,0.007187048978169638,,,,5.6865056973784596e-05,0.0008718628124885468,0.0008536904962563496,,0.01203660721222478,,,0.002931970504901472,0.32537940580405394,,0.011185979465895208,,,,Control
11,,0.010066226541160508,0.0076555758270239836,,,,,0.010703681521767979,0.045169409084772044,0.0014632384420895693,0.0005483682237231572,0.06002197165610204,,0.1097078023612607,0.00022975613077289684,0.003393028384287035,0.04461538639072852,0.03405087407725391,0.08052300388542889,,0.024303144231690197,,,0.06766681552925266,,0.006965845845291384,,,0.005890457908238332,,0.00032184321884761905,0.023815936605309902,0.4324008073198849,,0.030486826815113825,,,,Control
12,0.0036346079098687843,0.014203616736405982,0.0013352146216849005,,,,,,0.11350537781499168,0.007856658771580484,0.0024216623219790448,0.15141907463117962,0.006234433681092206,,,,0.025226216098841923,0.0008827272650384477,0.006877954911593054,,0.0015275355380002964,,,,,0.00017044119447836724,0.29310553417226437,0.0076170850106254545,0.004825857639130207,,,0.003704475929180304,,0.31709968290951024,0.03835184284255462,,,,Control
13,0.001630569895146312,0.006022221897245659,0.0002888229186469925,0.002132658681992561,0.0038239585719879944,9.66805269169961e-05,0.0017972219378677313,0.0024141696280155786,0.03160133012906444,0.005433404990665047,,0.03251908424854857,,0.12912131212536293,,,0.027611633510933018,,0.0004825901931823167,0.00078167018453794,0.028506131495265895,0.01729474480403101,,,,0.0002132658681992561,,0.0005567254711753914,0.004884397712814963,,0.0015898462698377878,,0.6209540418147341,0.02418201368476298,0.05180898202717128,,,0.004252521411893167,Control
14,0.0010177146495390444,0.004507297512389537,,,,,,0.00478347199741953,0.02321174990994641,0.0002644007840878838,,0.04168722412366365,,0.1918585466969846,0.09114854178146448,0.012467029831208771,0.16943776619601975,0.006988198996251396,0.021027119400653663,0.0004080196360972333,0.11644900713699426,0.01000449938071348,,,0.0011618409886579675,0.0035534247412348607,0.00043603292454570013,,0.0025089147723103265,5.460561299012724e-05,,,0.2707281333700484,,0.016330224704127403,,0.0049802754985122,0.004985959354139424,Control
15,0.0004186258281324237,0.0019319637542582523,,,,,,,0.3261290216321335,0.03260886039803708,0.0019357023870463046,0.030407411950650862,,0.03197511161839755,0.03281852696655621,,0.017589458914749674,,0.01403331182440632,,0.02253738784354246,0.009821388334212752,0.044971609630960564,,0.0019921860553847124,,,,0.025896599925671938,,,,0.3686645583472253,,0.036268274588634186,,,,Control
16,0.0004968142524115841,,0.004114532976678621,,,,,,0.34690856487949195,0.005660329613904052,,0.009175564583216916,,0.015425175788107457,0.029254261985169373,,0.08359247735499127,,0.00042311451505256515,,0.008461973993165641,0.0028246294189529578,0.2431585240230568,,,,,,0.003469581197815789,,,,0.2457817707548055,,0.001252684663179548,,,,Control
17,0.0044705698387285525,,,,0.0007638662835411547,,,0.003939624515876492,0.024866331065615945,0.002683036884602943,0.001848957042486357,0.03091369097960178,,0.10062665856536426,,0.009151575946899335,0.039177837044244254,0.00028627100082937856,0.0385253721855171,0.00016669332465287976,0.0060208893001997554,0.02172634393299153,,0.0030020128908823033,0.0009614249570874555,8.769029586276569e-05,0.0014497515697125074,0.00045735906058959965,0.007758036105303984,,,,0.33927252825533616,0.32304675742646355,0.038796721527609934,,,,Control
18,0.0015396241430265262,,0.00015071074180383323,,,0.0016896931073634867,,0.0026270090977304076,0.014506630898269174,0.0010317642409082867,1.9788138561894357e-05,0.06104790494420012,,0.058966513656222276,,0.007909158538822455,0.003986721624210412,,0.0003359705039076225,0.007732134920876859,0.0209296467496378,0.0037232719740593542,,,,0.002041066270476044,0.026931870508560506,0.022895945945223223,0.0026318224287319495,0.0028517381740468402,7.080944717823818e-05,0.00019702568232978055,0.17150540135960554,0.5357301582462788,0.046858205151654696,0.00013284793564255563,,0.0019565655706711978,Control
19,0.010484517213804235,0.0018286972872169137,0.0005365582566016106,0.0010522671540968834,0.015922447055919334,,0.0018150409570022626,0.0020352101891651926,0.012561843108364234,0.003974409079645699,8.131250051471855e-05,0.022147335957503168,,0.14707867641179614,,0.016541673021377577,0.07034511214401153,,0.0010434061764766898,,0.02864827037365492,0.03225990060485034,,0.0005371837373748009,0.005576995067354376,,,,0.002864284954028727,,0.0009642828586681367,,0.5663321838734169,0.026126644636538857,0.02808366972905528,0.0011188808564416338,,3.919679511991562e-05,Control
20,0.0001539146007007021,0.005197394304196359,,,,,,0.0006610038870641557,0.00828985339602921,2.8875917695696663e-05,,0.009372483604794602,,0.07663928602225774,0.00143699074079161,0.40975805246629876,0.06877588063024669,0.0004873420593464152,,0.001235759254481878,0.3649355890656752,0.002596963513512322,,,0.00024303445925496293,0.001722965873313773,,,0.04061383322753178,0.0006910206306706519,,0.00026001869977579015,3.9160911960801476e-05,,0.0031807121310941816,,0.0019188399454128182,0.001761024657893936,Treat
21,,,0.0005725173074741031,1.1199386084345931e-05,,0.0029117426560478807,,,7.524892918801367e-06,0.00025594408512130896,0.0002609476502829015,0.04286530819724684,,8.756239032787045e-06,0.0,,0.00010880799708822655,0.00125231808827626,,0.00017031666725827308,0.2799553502012603,,,,,,0.0018932044228411867,1.4052981840566713e-05,0.6547763977149357,0.0029347053825263553,,0.007144270153344906,0.00017580076774947553,,0.004676496179506307,4.339029163568581e-06,,,Treat
22,2.4916568005959856e-05,0.00014330175209358443,1.0935558201046354e-05,,,,,,0.00038272234686148593,0.0001839919362148081,1.3895847511146434e-06,0.0009061807817832078,4.0899491448862416e-05,,,,0.00018427681008480355,2.5542690785486684e-05,7.920872975138725e-05,,7.758212662076009e-05,,,,,2.3221718413102713e-06,6.786595184986321e-06,,0.008323200408433614,,,3.987034711009991e-06,,0.9893963765889713,0.00020529630354922563,,4.2701093776159953e-07,6.555097682211071e-07,Treat
23,0.0019386214754207505,0.0001318727821156352,0.00011621288923940353,,,0.003986862200975124,,0.0031435174436814533,0.005634814085815996,,0.0002897538073707429,0.0393404898330423,,,,,0.005289014346046108,0.011084823120028276,0.0007475538336180068,0.010514564915699064,0.2834696526701723,,0.07526977879037258,,,0.031519243335413255,0.0027986334871207023,,0.4945690164958507,0.02233775358703824,0.0008539678425196513,,0.0013002833798766635,,0.005663569678582877,,,,Treat
24,0.0015627679949920248,0.00045457301501578137,0.0027990211175451998,,0.00022256134727308315,0.00021594612294435257,0.0018175234339982635,0.00022829454169131632,0.010176697301764353,0.00672319739020278,0.001080070826258669,0.0035197025565580514,0.0006917760588031214,0.008506472862819156,,0.012299804662507588,0.00849205797399617,,0.004827009488615439,,0.015212775646950514,0.0077423955522098326,,0.0001616760825941759,0.0003151114857388475,,0.00034949805182095373,,0.46264951167524254,,0.00024123518052104266,,6.404514139008683e-05,0.43925864603390036,0.009836876378104285,,0.0005507520765418779,,Treat
25,0.002188583273277539,9.662677307519612e-05,,,0.007803506243895412,,8.204147267027388e-05,0.00018041982916592255,0.005320636745403917,0.0030723851092227315,0.00038608267016429016,0.001800775967130034,0.002062476003864264,0.0031132845820902996,,,0.009794854487170681,,0.009813178744492343,,0.0006594963457425916,0.0027889991223714367,,,0.00034713014963714915,,5.98502581050019e-05,0.00024702715715828566,0.17191765778060175,,3.941736381949191e-05,,1.0111325925336667e-05,0.7741463079929476,0.003960922957262457,,0.00010822764480603956,,Treat
26,0.0023513105001539535,0.0022491028401193432,9.164849177113945e-05,0.00029764132613514425,,7.717098154965744e-05,,0.0008964352199002736,0.00019617153569002923,0.00014370646349899934,,0.0028811263091907215,,0.06671333396418934,6.222972779488444e-07,0.4174783581226793,0.018880098180433694,,,0.00023097862529106167,0.17224820689840953,0.007416632569367356,0.00013815971968830854,,,0.006156605748298403,0.0024381246739249495,,0.2527562375690265,7.542920057400668e-05,0.0007160133833791325,,0.00018580589257417631,0.04400848938774156,0.00021578868925903213,,,0.0011568014098764178,Treat
27,,0.004734045891129379,0.00013733311502818393,,,0.0015235538257946902,9.207384382410522e-05,,0.00935231903310915,0.00025724685419775337,4.782551854039249e-06,0.022367956138806166,,0.018018128021218976,,0.5426910739380933,0.004569669972731403,2.2279692783451135e-05,0.0006759534366385799,0.000871979738851091,0.1314588440502791,,,,4.9050318405451324e-05,0.00014250449223621013,0.000908665410999758,6.147328846533376e-05,0.17238155998316118,0.00420481208707815,2.7995425487059013e-05,0.00016451200727187043,0.00019219598884241722,0.07860191494821334,0.0064526928382870104,3.091161564196101e-05,4.4714915708497045e-06,,Treat
28,0.012728604907614936,0.1271491381919113,0.0003595490452221758,,,0.00023517077269511385,,0.024287253651383015,0.14837559105205467,0.007632044583819752,0.0004187366736389487,0.06449081885970284,,0.020234059581546858,,,0.15708522961089294,8.098805383006832e-05,0.00914164505664186,0.001650092103263342,0.13359269886308459,,,,0.00026866128130104583,0.0013016012448450122,,,0.25796169124008134,0.022321045814590067,,0.005011148995243576,0.0008324296535891496,,0.004841800763047543,,,,Treat
29,0.000591928571075427,0.0028463605168147486,0.00023292814553122444,4.8450566381799186e-05,0.004166890469269527,0.00010584779131524397,0.0017433855782954095,0.0008056875555901853,0.009510187782283344,0.0035804590528323472,0.0005480930944042477,0.0004184768035213397,,0.008823311222212636,,0.04037177379853632,0.0025704159549022844,,0.016066025098755314,,0.016831018928985298,0.005717544860878428,,,7.46762468192815e-05,,,,0.29496826425318007,,0.0002725265603179094,,5.193463681619312e-05,0.5878998106515357,0.001751623434673069,2.3784250727086073e-06,,,Treat
30,0.0014892698682153348,0.013685034812075463,,,,,0.00021216364709810787,0.007464515613572324,0.013317374010964946,0.0007496320977667143,,0.0017558747838906966,0.005655619100877002,0.0246520346189673,0.0003548720322999027,0.49968527326181983,0.030337675067738386,,0.005625521021103319,0.00023291962053030972,0.067373436955048,0.014767184510095214,,0.0015812522088876153,0.00029301986522817334,3.1268240937605404e-05,,,0.3100396717403807,,,,8.456528050060041e-05,,0.0006118216420024458,,,,Treat
31,,,,,,,,,0.006452458616451627,0.0009865806475057475,,0.00625351722868432,,0.0023794758615509892,0.0005957333775879556,0.28606436305410354,0.005390175149706417,0.001782957197923157,,,0.07207947747066541,0.005545613383883331,0.0005064573597061459,,,0.003782513664776014,,,0.6029130299283456,0.0002920448599335313,,0.00026871751332942814,0.0010136991257745406,,0.003693185560072143,,,,Treat
32,,0.00026892878305277,,,,0.00809871880760923,,0.0013592372036494856,0.00648691300968011,0.0005124338327520904,,0.005977031366376628,,0.038908455347817235,,0.36450152692986215,0.014728619867166528,,,,0.08812297075489064,,0.020003799135175727,,,0.0043874754251789685,0.00012571169053275855,,0.4160069028833092,0.02622892895853682,0.00027040120004235207,,0.00039006077301598577,,0.0032878744173591135,0.0003340096139922954,,,Treat
33,7.191144891117402e-05,,,,9.707253447741421e-05,4.895113317024332e-07,0.00010900970500195861,5.781514749202512e-05,0.000532978313023728,0.0002048330715582235,0.00010678049883372864,0.0002126916580410314,,0.0006118840867096627,,0.0013595333972684623,0.0002879484395800641,2.9614419984321467e-06,0.0009666518386507841,,0.0003355644732807218,0.0002956922651075143,,3.2529145133669976e-06,1.920976522645544e-05,,3.892630670710074e-05,,0.014230394437106646,,9.526174878358549e-07,,4.846572039774141e-06,0.9798339530813446,0.0006146464743076516,,,,Treat
34,0.0006252221159385088,0.0008406261434393334,,0.00020345344630444138,,,,0.003011399678505564,0.007869622848674075,8.837558766004864e-05,,0.005332601307280206,0.00011475982884796906,0.023137646243044267,,0.40719188750296154,0.011211675660138311,0.0006427382185723069,0.0003197055688125525,0.0016166433105436668,0.08205609486174417,0.0017002851470031006,,0.002278524476477631,2.9319900847216127e-05,0.003010311038048575,0.0019579749055130304,,0.44033155359065085,0.0014922621947869206,0.00013077140590637786,,5.884943430328793e-05,,0.004500464113022336,,,0.00024723147097368913,Treat
35,1.0689115788440212e-05,0.0007635276263117603,7.192432532763836e-06,,,3.661355671293922e-06,6.04389454535538e-06,6.640050379110042e-06,0.0017564710255712056,4.638342521926122e-05,2.28665367003099e-06,0.000859442012795631,,8.618724942717076e-05,2.048916842488829e-06,0.02259617244643242,2.1513721539097393e-05,1.9093662367806614e-06,3.167025755297705e-05,1.8650714414404987e-05,0.0018385979546729069,,,,1.6852866838833684e-06,2.0308903105844966e-05,1.73229127846787e-05,3.9875738110932386e-06,0.00910431214619378,9.549081710261746e-06,2.890105117135795e-06,6.340409116514823e-05,4.888223454261434e-06,0.9625213256280845,0.00017107379521705862,,,2.016403306932067e-05,Treat
36,0.002275403053322279,0.0010744643172948157,2.3297919240224546e-05,,,0.0005263543845073728,,0.023207041119703876,0.02485583567610876,0.00124002566325453,,0.02079298703480563,0.00030051880497321,0.07068929642643741,,0.5949600354624919,0.05906793712877001,,7.172024964717209e-05,0.008476018434108662,0.15436452590591726,,,,0.0008198107540314554,0.005770334471612827,,,0.02826056250649466,8.58855850286591e-05,,,0.00031309268872684466,,0.0027612904944803425,6.356191904214574e-05,,,Treat
37,1.7977947802707751e-06,0.00028971558024124433,1.8436029577374945e-06,,,,,5.68479482361984e-06,3.9658605827109994e-05,5.114659199457135e-06,2.2234584601153645e-07,0.00020892017393723292,,3.0430724661737383e-06,,,2.556624858536772e-05,3.0099496301593417e-06,2.5902762504450155e-06,,0.00037964674781424995,,,,,,5.829971509129749e-06,1.5927150934582332e-07,0.0005910902719220821,1.9280016913112253e-05,,3.984465750174406e-05,1.037124846829236e-07,0.9981771782008759,0.0001997000449249701,,,,Treat
38,0.0005827767493053718,0.002226879406513481,0.0022358022517264048,,,,,,0.22822941071824487,0.01657065416388601,0.0012837948830273884,0.01551003989394504,,0.007458732218659976,0.0037630313227249254,,0.00817283354260217,,0.0067051623585305635,,0.017595502811267778,0.0005312103677681127,0.0429539746998117,,0.0005353707127753652,,,,0.6000160307421819,,,0.00019126638757025822,0.00017122136633986135,,0.044532387699010564,0.0007339177041083147,,,Treat
39,,0.004616405270854446,,,,,,,0.1956758764321744,0.013239534355528946,8.667152717525423e-05,0.06381282904179864,,0.06138694343990926,0.002221647170251571,,0.009141667864322214,,9.607240710696165e-05,,0.28110926566694766,0.036799400558037244,0.005372832170725249,,,,,,0.2839463731989116,,,0.00027801382724866597,0.0012254205102011344,,0.04099104655880661,,,,Treat
