,taxa102106,taxa1263,taxa1301,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa239759,taxa239934,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa447020,taxa459786,taxa561,taxa572511,taxa61170,taxa724,taxa816,taxa841,condition
12,0.0010411273871845494,0.004610988831165002,,,,0.0048935167677890325,0.023745741054891408,0.0002704833792376335,,0.04264624740393063,0.19627229255482295,0.09324543298418653,0.1733357173250367,0.007148963970783226,0.021510852665367102,0.00041740621287343047,0.11912794081885959,0.01023465497430875,,0.0011885693827766567,0.00363517201808428,0.0004460639528617557,0.00256663287960655,,,0.2769562905089095,0.016705904927324596,Control
13,2.8204039284970376e-06,0.00030875602068511463,,,,,0.0002215140574268437,0.005211372083654786,1.31343060380702e-05,0.004859548473682684,0.9361166196676522,0.0010989274926773225,4.084423756250311e-06,,0.017888408967625332,,0.0036018036942317665,1.9589418741221773e-05,9.98669106689636e-05,0.00031838042384036195,,,0.004138654840030753,,,0.004846146952209193,0.021250371863150583,Treat
14,1.9852090524905184e-05,0.0026408267553991237,2.7825822866877837e-06,,0.0007524619820025054,0.0034438397789907965,3.219488449104043e-05,0.00024344045796417744,,0.0013347096040398408,0.9729145398832085,0.0004492565440980611,1.5177347359392225e-05,,0.009148162716081968,,0.0015441060195372964,3.200436567337922e-05,,1.353669495080001e-05,2.625860981115859e-05,,0.0017893778709452636,,,0.0009544635957043641,0.0046430082169305635,Treat
15,1.6139811837392077e-05,0.007372750389539405,,1.5928755310436704e-06,,,0.00013432657373494458,0.0006575129254032601,,0.0065181545832919754,0.9654659795063014,,1.2586595478747215e-05,1.0718758348904723e-06,0.004995458479928512,0.000818907358734996,0.0018562245856875701,,,2.3090628584536348e-05,0.0002636479242511284,,0.0001546732547096516,,0.0003097616755052398,0.004419939769695161,0.006978181185950029,Treat
16,,0.0012184989001599764,,,,,0.00017367526551654157,0.004925100825826796,4.892848880397771e-05,0.005644030096776281,0.8925621076546968,0.000404267562665266,4.9502127332519e-06,,0.03305751146793371,,0.0025279711446382245,2.5945047403959172e-05,0.00020661513894345952,,,,0.0036241272329871634,,0.0006035842808634555,0.00665557187086018,0.04831711480919077,Treat
17,,,0.0048673339093705985,0.0021390697728856604,,,2.718931264230053e-07,0.002175943518476307,9.419069389737565e-05,0.36442525911501555,0.013637085241104272,0.0,1.3440802188062085e-06,0.0009344657149648484,,0.0031143337026777046,0.21057383915915237,,,,,0.016095335397492975,0.09283826279655295,,0.07949699393652013,0.06384361178836342,0.14576265928018065,Treat
18,2.8150043766622882e-06,0.0001329545515973602,,6.514138249298438e-07,3.1203921928549725e-06,2.953412760694055e-05,5.036721077771694e-06,0.00018296723406560392,5.534277880629046e-07,0.0008421676354550228,0.9880714246433336,,1.4585242608692201e-06,,0.0038477804897808685,4.18664168447791e-05,0.001517245007967536,2.8101256597271714e-05,,2.9291738168275336e-05,2.956390737984864e-05,5.858347633655067e-05,0.00016265293327033626,0.00017224760945763377,,0.0021991124589411286,0.0026408710296760294,Treat
19,,0.0004008540196558831,0.000612378118163564,,,,0.0001668354058202985,0.0018948895425581237,2.109308473127492e-05,0.003182896668013125,0.9595755786006915,0.0006919301271082539,2.9686312671939255e-06,,0.011183953679906392,,0.0005702544754200645,2.5387902917168268e-05,5.2114932186668754e-05,5.4252433545391355e-05,,,0.002792359669578769,,,0.0023083577211388743,0.016463894987297185,Treat
20,0.00013223339487792958,,,6.847714611535834e-06,0.0009275324279202325,0.003879473205241267,6.781597697936244e-05,0.0070787482049551945,5.744506824677009e-05,0.012338171417303099,0.09957201909230004,,4.136610798030265e-05,,0.7896723246112177,,0.0007361210137803075,1.1598789487832276e-05,,0.00013587422296535624,,0.00015341421741931426,0.0070213180846101005,0.0005852656389221274,,0.0009874611031691098,0.07659496970801243,Treat
21,3.231630858600063e-06,0.0001913452019711366,,8.547053372675703e-08,,6.801168745016214e-05,1.0129384556322918e-06,6.786139867046513e-06,,0.00025406050692544456,0.9965610804770415,,5.502456444552308e-07,9.78471061208778e-08,,0.0001813421102393078,0.001162186682028771,,,,0.00024965190136467776,1.616103871314274e-05,3.1704067334755115e-05,2.2216628411882568e-05,,0.00046214674409313745,0.0007883286819607063,Treat
22,0.000766624520247146,0.0009700080832776488,,,0.00010277490293570567,0.0007111943236676292,9.637999653350423e-05,0.012150418315922831,0.00012648147902917666,0.0027046755585011786,0.8752803828469927,,4.585494609740152e-06,,0.046725218203414534,,0.0013874917752018437,2.5798519975577863e-05,,0.0031179320880912924,,,0.01316452598463169,,,0.0016732143066364238,0.04099229360033129,Treat
23,0.0004176221585580499,0.002972450700951965,0.000761115671636967,,,0.00794712565620553,2.8710647985097784e-05,0.009054689101634194,1.572812980146653e-05,0.017191128842486095,0.46168177911278624,,1.935766384474247e-05,,0.44477949563111213,,0.0007081280209317683,5.2804564355473715e-05,,0.0010709724936549007,,0.011302487439489708,0.008357719584821012,0.006842289568979234,,0.0016462274152632566,0.025150167595502156,Treat
24,0.00022445878656166508,0.04498423622565079,,,,0.007802335986723733,0.0002464876230771149,0.01815539978511185,,0.030168890402869467,0.722744317563271,,5.952739692112322e-06,,0.059002726423348,,,,0.0002196770151228413,,,,0.009638599585486142,,,0.004324886443039062,0.1024820314200464,Treat
25,0.0003760823221048393,0.05130708805911342,0.003915316033472032,,,,0.0005823781484782034,0.0658756109790968,2.112335954389859e-05,0.3244447223371304,,,9.586463106650502e-05,0.0008026731029593764,0.22620072589986728,,0.0024575404191667983,,,,0.0004413893597414168,0.002429840749959938,0.049699004162290325,,0.0018683842630896385,,0.26948225617291915,Treat
