,taxa102106,taxa1263,taxa1301,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa872,condition
19,0.006759386074793711,0.006736056394369893,,,0.0038234754027921163,0.029022329822164586,0.08222042981151587,0.0021887387736281706,,0.024585646730366027,0.0152183134465953,0.10252948690152502,0.03099809453539045,0.013481340973440765,0.0584801470122404,,0.008513881730133248,0.0006761459824164717,0.08528211338286897,0.052509200448303144,0.02230981048315561,,0.00029696090992804397,,0.013228343550178046,,,,0.42942994599852946,,0.01171015163566463,,Control
20,0.00030271853650495016,0.2814760085766625,0.0017765943729390087,,,0.0009931387788212368,0.0955381659848608,0.08951959482288191,0.0017284989045223342,0.07945077586586805,0.000770833253990319,0.08627336833131032,0.029121914939573265,0.0006470037448089266,0.049264123011233334,0.002531758515046972,0.016145061155781987,0.0006177329733064711,0.003199001529370608,0.01271581073236232,,0.0007081568064608971,0.002793672072691621,0.0021653842115199524,0.0803389098324221,0.00035211976424515416,,0.014162809689387061,0.0674135247286333,0.06791058377779022,0.012082735087004378,,Control
21,0.007041718234954304,0.00031740515552185314,0.0001595067255918238,,8.20300410704002e-05,0.1671434390008765,0.005391438722105759,0.2758680276336244,0.0013028350682494812,1.6263778422946109e-06,,0.04323799280851349,,3.7952550304991832e-06,0.0016263769343733922,,0.009853839537204893,1.283851601882685e-05,0.0010172089732696562,0.014995283741379567,1.9640831263299074e-06,8.86100518846968e-05,0.001203332290921004,0.00021664647665826199,3.5843343588744493e-06,,0.0013721797930347109,,0.025003706178553513,1.4016315782536458e-06,0.44405317127362154,4.1160635801554e-08,Treat
22,0.0005816804739673543,6.950805477012676e-05,,,,,0.014037999611323435,0.23226407619745837,4.7189915960581944e-05,2.5094365878964818e-06,,0.025380075277606804,5.6162865103765505e-06,,0.0007235821094468827,,5.732623073824887e-05,,0.0012885581208234252,0.004330101672429417,,,,0.0002478523471897664,3.3166999148841537e-07,,,,0.08661539631889395,,0.634348196276302,,Treat
23,0.000551181317873907,0.00017264410930389182,,,,,0.014463552308434494,0.3530332686083436,0.0009218556003316776,4.865945923660259e-06,,0.028250517834349037,7.469903486359289e-06,,0.0005103762981716564,,0.0005654075559178415,,0.004207929539407392,0.009292040934726752,,,,0.00015983465093159874,1.2592133963411233e-06,,,,0.029388922940582814,,0.5584688732388189,,Treat
24,,0.0005488245815054714,0.00029250980315642097,,,,0.010011926870089788,0.4402774021448937,0.0013690909030172277,3.3354955086308086e-06,,0.021032901888026923,3.0127422657996845e-06,,0.0029411264129906673,,0.0006000244361792664,,0.0017400427922125545,0.010808381989821602,,,,0.00037435032752321777,3.1783435657582792e-06,,,,0.03436260123238699,,0.475631290036856,,Treat
25,0.002303778315027233,0.0006391470040781364,,,,0.24553797710902578,0.003291489051604244,0.00901042320881531,,8.069736462816283e-06,,0.19454607620121056,2.1392668945080665e-05,1.3881134171287168e-05,0.01637507563538695,0.00022470087258307425,0.0029817025240466465,5.7858290316927325e-05,0.02362906834843239,0.008477131010010781,,0.0002676900197666473,0.031349532801724644,6.183065054764174e-05,8.079296107313713e-07,7.393321920341665e-05,,,0.038389983107948486,,0.42273762705677204,8.241043092595137e-07,Treat
26,,0.0007310039127663115,,,,,0.015238451509923243,0.13510881608888067,0.0007959950909793543,2.3547256773582737e-06,,0.04557085679271611,5.868608945184563e-06,,0.0008943589351175568,,0.00028686150084967116,,0.003553824965733763,0.039263156513651615,,,,,2.2903923409667643e-06,,,,0.0680682603468736,,0.6904779006155446,,Treat
27,0.06093355958765845,0.04069834991267484,0.00022335712501420486,9.445170287732891e-05,,0.004403975377223594,0.03705177693216401,0.6866434980996395,0.000334915141166294,1.2905987309786741e-05,,0.03844868306334931,,,0.013342665937136159,,0.002384828702104461,0.0003136284006805347,0.004250303574095156,,,0.0006171711083292913,0.001567534595381804,0.002312349375436791,4.300207038093275e-06,0.0006234961630458906,,,0.03849083670616806,,0.06724741230150644,,Treat
28,0.003687315722394507,0.0004599103287356134,,4.581445671781611e-06,5.0159950819986735e-05,0.08747332483144069,0.0040994205230396805,0.15210419613547116,0.0003210132073271232,3.976860375957945e-06,,0.13341776482557155,,2.112838029753736e-05,0.0023665207859206137,,0.001668726499467386,6.733335771089746e-05,0.007510207686084937,0.046540654816687066,1.5148166794069553e-05,0.00016463268100237922,0.011984766215968558,0.000202649292835139,1.2777177787852143e-06,5.505148398726654e-05,0.0004209433436521777,,0.09248443813592072,3.7068343059084145e-06,0.454870927049095,2.2372164353852727e-07,Treat
29,,0.004375497718009994,0.0005853491916890337,,,0.15979889593073382,0.007391049993499458,0.02115066362719994,,1.2848325486019518e-05,,0.1565815430532529,1.94316470878426e-06,2.3497587141211967e-06,0.007850899013278035,7.88218964832442e-05,0.010899173175940535,,0.003838921590475672,,0.00014064164562171627,1.0163257656176289e-05,0.053249155934016766,,8.462863616978005e-07,,0.0006005159555769187,0.0035209773456054403,0.041734746840435856,,0.5281749962952538,,Treat
30,0.012057088844188909,0.023517391158110777,0.00013473547594395534,1.2625216020335912e-05,,,0.07846857209823904,0.2348482534338742,,7.282107429356934e-06,,0.02054052008116266,,,0.007426425167893095,2.8028507255563966e-06,0.0005591700687772797,8.767701029100394e-05,0.0016698160565481032,,,,0.009551337353727974,0.00010483931868839191,1.4904554420588064e-06,0.0004253127133313998,,0.0002793822660947199,0.03172107190084333,,0.5785842064226677,,Treat
31,0.003343427036467762,0.0002848808683527993,,1.2800872603952027e-06,,0.17847046824383653,0.00024635370300369583,0.004978454846401573,,1.949038410790166e-06,,0.13451366466598663,,6.962909603408118e-06,0.0009346789542508672,,,0.001217217302636287,0.0044576791004174296,0.01198747204445734,9.308380285730057e-05,,0.07801799353983842,,4.20889447469368e-06,0.000253249170969068,0.0006324330171758537,2.8305672501382135e-05,0.057498780253594624,,0.5230274568475031,,Treat
32,0.005875070574830885,0.00340577444547872,1.6361403719209018e-05,5.333757375021378e-06,,0.2503066153635715,0.0032711105676353084,0.06741845780674309,0.00014237619975444093,4.225246650349195e-07,0.5712185946732153,0.00893210810666261,2.1815161096874482e-06,,0.0013031105148477349,1.8478426591955032e-06,0.00014961638941000046,1.1350709202998674e-06,0.00022271129429902265,0.0026661792717955794,,,0.003830906266876067,,4.592491367788316e-07,,2.157730899205651e-05,1.3237033247868147e-05,0.0007653467268006253,4.4016622055583435e-07,0.0804290174466865,8.478347017080459e-09,Treat
33,0.0030229982123785508,0.0014473798561856063,6.094430189157525e-05,7.730858624976298e-05,,0.38209072974263036,0.004898296802849961,0.16648447062331606,0.00015746425826643293,9.331428750092579e-07,0.18960632281210732,0.04774943029976299,2.6568924191225848e-06,3.157066223972526e-06,0.0011848297940860938,3.080866658382896e-05,0.0001742869929396709,5.188109227344367e-05,0.0016720029490744066,0.008940405263274736,,8.788412682226652e-05,0.04829423392282436,3.0062098538470773e-05,1.1511814978001984e-06,0.0001519108833895769,,0.0001226582406091914,0.009433097917859965,6.4075458500635945e-06,0.13421627236401665,1.4363202706796794e-08,Treat
34,,0.00037828724235439913,,,,,0.01603448643431317,0.2607284342771814,5.05636348829168e-05,7.1383462243906515e-06,,0.03597083918779954,5.3591577058975225e-06,,0.000510542347022438,,7.872568333697233e-06,,0.0029163008656591357,0.018018868355249056,,,,,8.812287259838193e-07,,,2.278159690837207e-05,0.05214928302440735,,0.6131983617332323,,Treat
35,0.0019002276353345924,0.0015516566735827796,,7.718464033826898e-06,,0.06350002975209595,0.004425724020939376,0.012604670767434366,,1.347361502460006e-05,,0.19003858548686003,1.0642061661160643e-05,2.936686327959958e-06,0.016398661417070394,3.6980477178234344e-06,3.1193966240561292e-06,0.0001361385340339021,0.026559299428874406,0.011117925180444264,,0.00018090168866869205,0.02758745598556099,6.746436501000478e-05,1.0162059124003488e-06,8.380392641063605e-05,,,0.01537815092365009,,0.6284263059604962,3.937762314465903e-07,Treat
36,0.0012786351541532821,0.0012166666058232194,,1.290507729313091e-06,8.071363324870546e-05,0.43379525024939547,0.006534780346742042,0.03490356963049899,,7.845581723398655e-07,0.24126421619825517,0.02336456995961958,1.479352668019081e-06,,0.00616779973351344,,0.0004482464381886224,,0.002061580235782917,0.011607810271943525,4.125321719309947e-05,,0.012301604617387982,,2.986618038337415e-06,,,,0.016853782983037444,,0.2080729796886086,,Treat
37,,0.0001796801301838436,,,,0.07855272400548412,0.000933259115481618,0.01849411036504186,,7.041546229335079e-06,,0.35003002897398616,,4.4710549968828735e-06,0.007870540973741614,,,,0.015374658361141819,,,,0.15799701607367803,0.00011752560538217077,1.552189714722106e-06,0.031076475957960502,0.0020606004995573266,,0.22714022179558976,,0.11016009335183022,,Treat
38,0.0005589724026743061,6.524708463653933e-05,,1.5463268220611744e-05,,0.02833256015142778,0.005658556737256859,0.024867327947523214,3.374319587594419e-05,1.4185187286568777e-05,,0.13874505913094387,,1.8608783302135782e-05,0.0023121659394588425,1.1751659232333304e-06,0.00016462375427813875,,0.008221823409657056,0.013162328488626182,6.452677166343545e-05,8.748110928959147e-05,0.0354541905107934,0.000274077621309292,6.414722389427517e-07,0.00014675930183800448,0.0012742360437016545,,0.16263511350097828,7.432099367670685e-08,0.5778910587001026,,Treat
39,0.02214312578984763,0.01816510736255533,0.0009623068551160273,,0.00767220550841388,,0.02246936538087041,0.7165532196628831,,0.00014300185766898308,0.05096988316907878,,,,0.015273194599645375,2.8900155626053024e-05,0.0029370156770380973,0.00012087343237325678,0.0007634516374683126,,,,0.0012592720522945835,0.0211420979266996,4.078034377955916e-05,,,0.000340608808649915,0.003989961793583153,0.001577325121373185,0.1134480248453035,2.780197312556529e-07,Treat
40,0.015862215912822344,0.009925818825602574,2.8067973818329324e-05,3.2253832519207858e-06,,0.6863130183724782,0.011582848738632532,0.1431830932698489,0.00023272229575790475,6.872625147567869e-06,,0.01129516919523246,,,0.008357508738824616,1.4336028281475326e-06,0.0007136368668361518,0.00012881341938652133,0.0013203073647543675,,,3.4076812000736836e-05,0.006321647814479703,,7.626805857910752e-07,0.0015489466172623357,,0.0003911922466970551,0.033747833335649485,,0.06900078790810252,,Treat
41,0.003258789199716368,0.01458173208135293,0.00013735995999592752,1.2284891793421723e-05,0.00011542535980530126,0.04590358861596222,0.03354481098118194,0.21288501578451394,0.00031090579881094376,2.2406435941041907e-05,,0.011770208962920222,1.1518936231804136e-06,1.5748982421504535e-05,0.0002800196234468917,8.268534844429434e-06,0.0006048336624251919,0.00035618844864905433,0.004445396782349566,,,5.229487170628341e-05,0.024130718060722423,0.00033083029924537187,6.5851557496418176e-06,0.00016211192289377368,0.0006368941215720694,0.0012108814905596654,0.048482034858727804,0.00029951911420772514,0.5964335452450948,4.488597663659103e-07,Treat
