,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa904,condition
10,,0.03174917969254618,0.0004685699522025577,0.024452448004133827,0.00925327477070146,0.13122025578090687,0.005700555483787623,0.0025511949360547733,0.24845265469577574,,0.001792533264436119,,1.746544374111872e-05,,0.0014003358739180984,,,0.0008089910864229427,0.01023537010722129,,,0.0007318951039917324,0.012005477328510525,0.042438237953752754,0.0006439478103604187,0.0006304095078155278,6.603797958920036e-05,0.3479188735305517,0.0007799509107350472,0.1266823407828446,,Control
11,0.02758275693459941,0.17375780395235174,0.034595407409093455,,0.0004884535186339788,0.3032523273569548,0.03353996229557158,0.0008270079935561865,0.0788297744614067,,0.0029462031607782073,0.02416030134014051,,,0.2351682227151186,,0.01993370197014712,,1.507192847170337e-05,,0.007265899884868921,,0.0003008233886801204,0.025288542842879447,,0.00018270868392228172,,0.01644470432413628,,0.015420325838688733,,Control
12,0.010058102095773328,0.002064462680901038,,0.0011417742582126142,0.02265631375220417,0.08288717877758972,0.015511964570183752,0.0021012726492178543,0.027411008575392134,,0.0953282828282828,,,0.000650937722855531,0.03557018197429156,,0.18124363586692352,,0.012862866458756868,0.03156543481885947,0.0014488935721812433,,0.005635362227827981,0.01999612830092282,,0.002669609690157636,,0.4108779665286515,0.0015508970988423042,0.03676772555197213,,Control
13,0.004489530194302377,,,,0.003956333052895928,0.024971792896171893,0.0026944160454671936,0.0018567987459449566,0.031044800568360443,,0.10105343128012578,,,0.009190389149751215,0.03934399611294666,0.0002874851189758346,0.038688764053131694,0.00016740029598342953,0.006046424792568864,0.021818488608312356,0.0009655025041791058,8.806220352776366e-05,0.0014559001830318503,0.007790939097185879,,,,0.3407114338097075,0.3244168470590457,0.03896126422838369,,Control
14,0.010703784414751796,0.0018669416171533,0.000547779529328927,,0.002077773411907643,0.012824554315847104,0.004057527599701833,8.301302367914572e-05,0.022610512684177162,,0.1501545957925594,,,0.016887616117127545,0.07181626961608392,,0.0010652273769289353,,0.029247403927324868,0.032934565729073585,0.00569362915485505,,,0.002924186972574626,,0.0009844493192719204,,0.5781761314994408,0.026673042350690436,0.028670995547521973,,Control
15,3.6840251856189116e-05,0.00014188776510133693,0.0006047883408225856,6.454554699779587e-06,7.190728533406452e-05,3.832416755742119e-05,4.637421035253282e-08,0.0002191172345716963,0.00011870657296787761,,0.9329430910492265,1.1233785091719719e-05,9.728118939568176e-09,2.7238872602556743e-05,0.01606077570491076,,,0.0011620056790485522,0.047353492378067505,9.978234407727263e-05,,0.00012748967599852593,0.00015084213126614532,0.000293492137492406,,6.890008711172436e-07,,0.0005284967858742711,,2.965551165313689e-06,3.22629067176793e-07,Treat
16,1.593315939578143e-05,9.010346003667e-05,,,,0.035488334999324155,1.3915138137299782e-05,0.02266153038117871,0.0011573250116561182,,0.7755514695283541,0.0017931625898320697,,,0.008811570583628265,,0.0005341165764818518,,0.13631180034121113,0.0003738081487112138,0.000328178719208604,,,0.005992512713932232,,,,0.009495845559912232,,0.001380393088999471,,Treat
17,9.862747075749381e-05,0.00043286717473474325,0.003437647410191885,5.219262548318727e-05,0.0001277560216915094,5.20740840115634e-05,7.598436422861543e-08,0.0006787688321646705,6.753967578353717e-05,,0.8905220825555951,5.014930075792259e-05,7.257419241090797e-09,8.924520266783622e-06,0.04741385477927973,,,0.005139766761527618,0.050475048137581115,0.00014250095918674272,,0.00024514661219827023,7.159396003739321e-05,0.00041401962393017896,,1.580179502203174e-06,,0.0005522480199473059,,1.544156819551673e-05,8.648539196936805e-08,Treat
18,0.0004950105903965417,0.00714481798359289,0.015150010321484046,,,0.5478727114112701,0.00010379378035846674,,0.08601139420029154,,,,,,0.05217001966592086,0.0003971121205507976,0.00261543335465686,,0.02385195468872483,,,,0.005502372205128927,0.03211586209581547,,,0.1886554908792791,,0.017704596748087876,0.020209419954441574,,Treat
19,,0.00018638776550514578,0.02582480093003675,,,0.014777175451434645,7.348555419400371e-06,0.003604800858207997,0.0007070500326077158,,0.846177897212577,0.00029954529790428486,,,0.014446240485237039,,0.001321365286723338,,0.08180583383051848,0.0005915993646513969,2.1045043396175534e-05,,,0.005352996237452944,,,,0.003585875106199253,,0.0012900385421283386,,Treat
20,,8.758547810959407e-05,,,,0.014029978630238837,1.0283416770878025e-05,0.019274543091935815,0.003458894180343371,,0.746898771915848,0.0010471565845059463,,,0.022084307431489803,,0.00024835023594996843,,0.10254419953662854,0.0006769432672354963,,0.00013303199998127452,,0.0019579338009405776,2.5184637906638094e-06,,0.07305524312857811,0.013452250920764798,,0.0010380079168881584,,Treat
21,0.0005204429781698526,0.0031338602173074733,0.007659233373580289,,0.010162009226205212,0.010030493666991406,9.367817966877276e-06,0.005977833883236861,0.0012023222481820387,0.006713696474459061,0.8857632008060988,0.002468508274540579,,,0.020489541427932738,0.002678636340763929,0.0004491677937525116,,0.023809841449445972,0.0005796203523811933,0.00029176456103056464,,,0.00180481700661059,,,0.0156677461504368,0.0003163101364758846,2.5809075536784885e-06,0.0002690049068776746,,Treat
22,1.5811194079178376e-05,2.6353168863633088e-05,,5.500440426984168e-07,4.6571009637141296e-05,5.317191935144463e-05,1.753378271563755e-08,,0.00010778330660001725,,0.9049721900001595,,,6.69447128629223e-05,0.0013627048744497385,,,0.05140928393427615,0.03737140850374743,0.0001514473064269444,,9.46669326149225e-05,,0.0008506643557399886,2.2449388769183534e-06,1.6265712417866881e-07,0.00029486830203442156,0.002937568159340851,,0.00021628839761289918,1.9298748376271165e-05,Treat
23,1.0389029633090906e-05,0.00018660131831297133,,,5.933554149618394e-06,0.0037402896434185007,8.01589417402393e-08,,7.144538363180397e-05,5.453074575427018e-06,0.9610055819718574,0.00016293367866875103,,0.0001361063550826702,0.0034793348654225623,,,0.004323529844115117,0.024630123356068012,0.0011830541050979536,,1.682781195220423e-05,6.552970181017448e-05,0.0001489358083645982,3.393531693083649e-07,,,0.0007303300102990668,1.390498131782076e-06,9.57904772972027e-05,,Treat
24,0.00016488065118686843,0.0015159004553673792,,,1.3019547917320495e-05,0.008874595430961817,2.8052973901871216e-06,0.0009947575150178127,0.0011132282201859285,,0.8323671379881039,0.00037251040030440307,,,0.04067566536050337,,0.00015070977141926466,,0.10319176433491793,,,6.732637897886418e-06,0.0026179026970117765,0.0009724141999962383,1.706447085421368e-06,,,0.006897205005691828,,6.706403904061938e-05,,Treat
25,0.0029785765050025846,0.047757206215617125,0.026685293898738364,0.0004177413047031597,0.0016523838345008737,0.2238573033629855,3.691222710557987e-05,0.005580020735823703,0.00663128938269618,,0.3399682112213733,,,,0.24674036039924474,,0.0032386211347830694,,0.02158283394159551,,9.847417539456845e-05,,0.0012966787623650553,0.01402886086032872,,,0.04467369035400824,0.010543042425588128,,0.0022324992581455633,,Treat
26,8.362474573572649e-05,9.67579612540472e-05,0.002160986559350338,6.18302502903462e-06,0.000975992876113177,0.0010178610404934887,7.257731898413848e-07,,0.0001539186554671746,1.6547776544559967e-05,0.81940726566194,,1.4693601030902014e-08,6.268755513905416e-05,0.004645604202217628,2.1148567507919134e-06,4.858272803620188e-06,0.08731389402572261,0.08195344567819142,,9.680773212702315e-05,9.48116836354096e-05,3.994445498398148e-05,0.0003996229361695573,1.3547848383478892e-07,,,0.0014300539950176645,,3.61403600390785e-05,,Treat
27,2.6997032021986373e-05,0.0002986933306251526,0.00015450542184077622,2.4959007901462043e-05,0.00010903465050068413,0.00045629025182421186,3.7120620055632804e-07,0.00012122724030697104,0.001092063883164153,,0.8596657972908772,0.0006136901005358994,3.0735161144979256e-08,0.00013499566990341974,0.005013088105427939,1.5173156475669236e-06,2.2366592174452163e-05,0.04523254209864328,0.08357053496374557,0.0002734140292193917,5.007493482627452e-06,5.186495504655347e-05,0.000897564146088419,0.0009513500049998916,3.4322677311612965e-05,1.7666064060919556e-07,,0.0010914562087168283,6.710728003832423e-05,8.898729727798621e-05,4.435067535060306e-08,Treat
28,0.0003956602414368676,,0.0021202326845341465,,8.069592820406762e-05,0.004469047517879542,1.1139071196877793e-05,0.04048322572182884,2.5974668391553536e-05,4.5549636643300477e-05,0.8675859888273603,,,7.402579552951258e-06,0.017237961296249323,,0.0006393224568956014,,0.05799012245546899,0.0012879095247554104,0.00017347561292606377,,4.240201496398297e-05,0.005641173793017868,,4.3014292270345003e-07,,0.0015889169812197208,2.4585836837806606e-05,0.00014878300771409414,,Treat
29,0.000835238394643099,0.006246965663448633,,,0.0029939812174503864,0.0024843597675725322,2.4158084550167332e-06,,0.00010959810623304805,0.0018600248979438678,0.7800294181166438,0.0014533851598326497,,,0.07901076236250355,,0.0005843307037026358,,0.11517857322889727,0.0008395503465592041,0.00016866861315955838,4.2736234546284716e-05,,0.007054981416283491,,,,0.0009905222799157978,,0.00010470856569608213,9.77911651314024e-06,Treat
