,taxa102106,taxa1263,taxa1301,taxa1350,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa904,condition
14,0.050481892620163456,0.01514731252112928,0.003878569605653035,0.027159826855896643,,,0.09579032212625202,0.03442457095129824,0.04614179322139508,0.001887756285754058,0.08760427921806745,,0.012842874377721948,,,0.06789097042232047,,0.2841650122301252,,0.0036085498187024795,0.021560567292203875,,0.00545756908860709,,0.05759634952305826,0.04259010602756251,0.0021347824429757975,,0.1019910411846981,0.002688493904823773,0.034957360281591174,,Control
15,0.019651190428366744,0.00017993679615420667,0.0019059700518217974,0.002456032653088552,,0.01704032843905248,0.02528007371550235,0.03416790530135647,0.024323584106643106,0.0032752681476720365,0.008422297433013296,,0.07154768241406553,,0.008849961167128644,0.2635299916977999,,0.18072977343028163,,0.006214724018800467,0.09664279784142797,,0.0026918335475836575,,0.0005996498346255307,0.017298202975401387,0.0005496441436012801,,0.14072522061088125,0.03497971317237778,0.03893821807335395,,Control
16,0.001618455648260102,0.03704343439189346,,,,,0.01590188205183703,0.19878696460098635,0.008033248274058085,,0.05625799300748454,,0.07923586417387105,0.0040267160300541645,0.016311947614656836,0.05647453764676731,,0.03011207883969398,0.0002928170368193842,0.0745547472011225,0.058171801344077866,0.03691127623499161,,0.0003013368259059198,,0.009266082040091895,,,0.2768535891487909,,0.03301337130184102,0.006831856586796011,Control
17,0.00905233254924841,0.17028452306342476,0.0033870088032774003,,0.0004989172809068715,,0.0004053072451847573,0.43922978711685834,0.011289693101313596,,0.04655616445790357,,0.011801320365518946,,,0.08309746731390745,0.0030715792971318717,0.008857547011555089,0.0001640193082803423,0.00484199927230302,,,0.00014616480793248218,,,0.007358172473868122,,0.010698073640634501,0.18799679264580194,,0.0012631302449486136,,Control
18,7.108998371203957e-08,0.0006223444422594587,,,,,,0.008220163269947648,8.743551558987146e-05,,0.9860003099169454,,0.00177621953586648,,,0.0014136601531788348,,3.849508790348194e-05,8.556380730507299e-05,0.000681848089974035,,,,0.00023961453910954317,6.670009293247273e-05,5.1381411302048363e-05,,6.49146384856834e-05,9.353234136971742e-05,,0.0005577460678464755,,Treat
19,1.866979291874063e-07,0.0006572348217929505,5.069460101164092e-05,8.033452350137139e-07,3.478406728101088e-05,0.006265013861365396,5.6177330484706544e-05,0.00018276214360324138,8.325220483310071e-05,9.355865756221116e-06,0.5337753120891676,,0.00048544150801163073,,0.00012209312112784323,0.00028712782894943555,,0.0020373404733313857,,0.0002844344991929158,0.00034318717878147856,0.0005180353833552614,2.3301178901055116e-05,,1.4895900117723333e-05,0.00011493675182485004,6.705429268421532e-08,0.00014331784054201951,3.3320901235546335e-05,0.45412320555712543,0.0003537177947506498,,Treat
20,,,1.538413259247713e-05,,7.824153874656155e-05,,,2.022016607982963e-07,6.877482462736858e-06,7.011933437189751e-06,0.9985033999012465,,2.3528920529256302e-07,0.0,,2.9237834952314693e-06,3.365108314890712e-05,,4.576585122587933e-06,0.0006655585834977689,,,,,5.087236225949447e-05,0.0002934329493540118,,0.00019197393315573518,1.7134138219155914e-05,,0.0001256622923962732,2.861809999194589e-06,Treat
21,3.4404597807045015e-07,0.0002817682362950077,,1.8900209636908457e-07,,,0.0007975808708065657,0.0006786127259389349,0.00035781639598186503,5.045544070655166e-05,0.8404670656417575,,0.0026229593417498587,,,0.0005860293791835805,,0.0022529085343106587,,0.00023725338907823845,0.001336376644671747,0.00015651022996599672,1.5651055496864496e-05,,6.0803847528032036e-05,0.00033551187577644435,3.1087711903252667e-07,,6.242325977239466e-05,0.14955759138154873,0.00014183782423748514,,Treat
22,1.4359659040805322e-06,0.006343061153641833,0.00012086228809456591,,,0.027684466594007705,0.004775189139806933,0.0035292807648839193,0.0005024802899292056,,0.8655516629050048,0.01206751323923749,0.007168002707890824,0.02657730876884389,,0.022316921707696356,,0.002155179230003603,,0.004128713048918305,0.005639273180409105,,1.4843801801531843e-05,0.000564513740238739,,0.008698164425570892,,,0.00021251091121174767,,0.0014282213322908068,0.0005203948046136381,Treat
23,7.15487828919143e-08,,0.00048167262115552994,,,,,0.0406112573878782,0.0006626331146662213,,0.9311580740292822,,0.0018057662669750112,0.013370092159718381,,0.009785851250842437,,4.9532396184326075e-05,,0.000990610894733481,0.0003306685506548956,,,,,0.0004061705859052126,,,0.00020095219619500947,,0.00014664699702615953,,Treat
24,1.0046228894997187e-07,0.0020650237581379695,,,,,,0.00017252515716445724,4.603224999658423e-05,,0.8370669209833558,0.00010484169228474664,,,,0.0004921915791259781,,,,,,,,,8.138831633766361e-05,6.483890273991121e-06,,,,0.15994982958047838,1.4662330555601998e-05,,Treat
25,7.525853978161221e-06,0.037339719660019144,,,,0.1118844274591632,0.017525901655736593,0.00636447726453848,0.0015781745108769084,,0.6958743046144662,0.02045883581566304,0.008965135429265475,0.028949322533328475,,0.04396730399045834,,0.004279837247953606,,0.005308676333300701,0.00614915290599718,,0.00028542905689481196,0.0008481581133950025,,0.008499122439987858,,,7.48717695029771e-05,,0.0007669212259534873,0.0008727021195202691,Treat
26,5.006950754537716e-07,0.0029343461809077397,3.118764989459163e-05,,1.1599814015213531e-06,,0.0001070521167193624,0.0022272905283165687,0.00033762191445368484,1.0992471878745884e-05,0.9897679639649895,,0.0001144229779829594,,,0.003868166275075644,,0.00013140050504948232,,3.622592461558886e-05,,,3.5328236469308725e-05,,0.00010113298550482783,0.00018880766200409654,,6.7340637348295235e-06,1.3381203415884097e-05,,8.628466251026307e-05,,Treat
27,8.247021002945626e-08,0.001290982051181441,,,3.2277736582488254e-06,,,0.005534230290597757,0.0001151317134403135,,0.9894059836518213,,0.0009228396007110521,,,0.0015168306481702922,2.1384000485898465e-06,0.00010966573357430529,6.666839078994858e-05,0.0003250283132444507,,,4.043211214016949e-06,0.00023562719357175959,,2.7083569235069418e-05,,4.1440791408372236e-05,6.571582569711045e-05,,0.000333280371426,,Treat
28,2.676036383522925e-07,0.0009781829757459512,,,,0.0043019635199867505,0.0023320825476658836,0.00546629159272943,0.00040854199072799346,1.7105848977270208e-06,0.9597313021422127,0.001036355022824815,0.006386318735471378,0.004953820986164155,0.000446669387761217,0.0034143152953069883,,0.0014803936769400014,,0.0012715644997809954,0.0033525477771279267,0.0016647332444185768,2.8204383218920873e-05,0.0001152068460519012,,0.0011381915735015824,,,5.211352647497634e-05,,0.0009180287580154563,0.0005211933293363622,Treat
29,1.4606774850701396e-06,0.010987792948492319,5.278556149013895e-05,,9.794511567015912e-05,,0.0022308789562920806,0.010553337046884166,0.0009050560576653533,6.45190420445197e-05,0.8656334121967039,0.02248969959772323,0.004029876732255961,0.016601072127128153,,0.006168609358634489,2.6290848964191648e-05,0.0004826960607213692,3.6619936093144596e-06,0.000502123503106454,0.0014395108115657959,,,0.0005382805791672813,,0.0006524389026409534,6.138463768429542e-08,4.270564093666512e-05,1.724505119777201e-05,0.05505715019890661,0.0014213896060764047,,Treat
30,2.947130886508694e-07,0.0031673427425876386,7.472152352071301e-07,,,,,0.014779588906139798,0.00018243547358057162,,0.9760788903899023,,0.0007900487327286464,,,0.0023873034095481956,,0.00024416694762768377,0.0001059731848965189,0.000536672973163767,,,,0.00023357314791916476,0.0005803357974847993,0.0001999868204515083,,7.016433170159259e-06,0.00010836822716477961,,0.0005972548853105605,,Treat
31,2.0484681626753247e-07,0.001195079560889546,,,,0.00020705207264450564,0.0011176928099202563,0.002795703717845454,0.00041905176782811807,,0.9570096597701534,0.005132800879384943,0.0047057560630932495,0.004623633471674797,,0.008189094179268165,,0.0012662987028416724,0.00022835275347082802,0.005095157941688247,0.0037332829019142344,0.0014301663721863083,,0.00013069616359210844,,0.000625353428814641,,,9.185604462580793e-05,,0.00032123413690092364,0.0016818724144464514,Treat
32,7.586995885454902e-06,0.00013052169283821858,,9.356693756441527e-06,5.502464422193962e-06,0.5391158124805039,0.0010785234860472388,0.012440970910337495,0.014191563782539615,0.002946428090544591,0.340650138456456,,0.001583819649052977,,,0.023433215765046325,,0.01312139514136872,,0.0003257782612316603,0.0016674490164108808,,0.0001895315778365266,,,0.007716053262156205,,,1.5533579589408e-05,0.038786299017082346,0.0025845196768936717,,Treat
33,,0.0005531064213475956,7.155467791749577e-06,,,,,0.007160956147935397,0.0012578731698572345,0.00011861780050066546,0.973073258849643,,0.0031044053209278773,0.0023288235329236386,0.00010484071526288583,0.0036594504619520333,4.541474256831637e-05,0.00024012963182286313,,0.000507729141961435,0.0030830044781214004,,,0.0021246681088491134,7.015917438219383e-05,0.0011043022204052476,,,0.00041768139916279173,,0.001038423214584349,,Treat
34,1.5807077161689405e-07,0.002197223120941256,,,,,,0.004474471377790389,0.00010710289144828522,,0.9892784608657959,,0.0005606117198960257,,,0.0026837391623857,,0.00010298262476172593,,0.0002856958660036978,,,,,,0.0001392656150657595,,,0.00012427453252260371,,4.6014152617001356e-05,,Treat
35,4.321997611998157e-07,3.1896754322406866e-05,,1.1123384083248203e-06,,0.0018360562528346705,0.00027165142261965003,0.005304721633415293,0.0048157854963998,0.0004976864972958906,0.4073549981151596,0.015371495133599705,0.008333386967572834,,0.0014715348197212182,0.0026830738007839927,,0.004429017837544254,,0.00209623596188007,0.006394371304526618,,,,9.859548664802709e-05,0.002522852882864888,4.040039166077721e-06,,0.00014924489473304323,0.5346753556856606,0.0016564544750819262,,Treat
