,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa447020,taxa459786,taxa561,taxa572511,taxa724,taxa816,taxa838,taxa841,condition
14,9.56421800085337e-06,0.0021142499638257574,5.635762769218117e-05,,0.0010410710774074003,0.0010977918471430609,0.00023616673803566186,,0.00016130945208993696,0.004049201906109968,0.6434613825538098,6.300129975909094e-05,4.732815735564007e-06,0.3025273677603172,,0.001590128397442699,0.032986304464925,0.0012701767201531882,0.0035378777343332253,5.5120254803288936e-05,,,0.0010593015964867958,,0.004451381719263228,,0.00022751185266607326,Treat
15,1.004058410393879e-06,0.00029515588616763934,9.601141145116121e-05,0.00012323612375862134,9.195723831661832e-07,0.0009975078206913117,3.435307632879216e-05,,0.0033395261093776348,,0.8395993573550385,,1.4035860360040436e-05,0.011169275669506339,3.134603568943268e-06,0.00010058242453828656,0.08972300903233454,0.0017372601736018593,0.0005617043453494809,7.719038252854824e-07,6.662997375353038e-07,0.005207323615240451,0.009674487292709776,9.168875002956253e-06,0.018042077279792283,0.016736485861911597,0.0025329453489133114,Treat
16,4.2969763815451095e-05,0.008712251294756971,,,0.004089212794906564,0.0014849850452358286,0.00036822592807148963,,0.00015071389333362882,0.004773536610535421,0.35922957336127276,4.296257574706682e-05,,0.6095337385371326,,0.0009985885792484228,,0.0012386413899022025,0.001434744712995123,6.659743814723145e-05,6.808000898237337e-07,,0.0051523362890975805,,0.0025012998874758344,,0.00017894109823604517,Treat
17,1.521815991329097e-05,0.003477037534109865,1.6148128375616352e-06,0.00011897039696268051,0.00421200269792193,0.0025290597801299617,0.00012181697401121938,,0.000514171549588897,,0.6386208202125168,0.00013313164093981705,7.499536535898591e-07,0.09595087629145578,4.336691325799071e-05,7.975673266077677e-05,0.22325031477011442,0.0036457817202563652,0.0038480163735781538,4.784352453612847e-06,3.668286421580303e-05,2.9066631076109436e-05,0.00024746171070332576,,0.022770363161095857,2.824044776386861e-06,0.00034611072176983856,Treat
18,,0.0011975989500721744,,,,0.026811696835556478,0.001405664276252547,,0.0046010975302723635,,0.5501679038594756,7.024457836430363e-05,,0.3207429625359695,,0.0006722991023630418,,0.001672377640667918,0.0022908075398216966,,,0.00034005560496004107,0.004257347127786276,,0.07842812287475354,,0.007341821543684559,Treat
19,4.482379662650033e-05,0.005818692247315933,0.0005469876519398881,,,0.04649892166041901,0.0032185801921018127,0.000992064770545341,0.049914805336029,0.002554015051222491,,,,0.61402651769893,0.0005967381714818516,0.0028176417080373645,,0.0006257743613765618,,,6.508733269226487e-07,0.12007440998898002,0.005136552412914613,0.0015175856804303038,,0.1299039181930774,0.01571132020524502,Treat
20,0.00021759515536639757,0.049646383381810884,0.5208914472399684,0.022055055540846902,0.024161159376043153,0.001130435278209508,0.00840184994255079,0.0019505393473692632,0.001083328995380057,2.7351997859691685e-05,0.0,,,0.00217365901724487,0.13047950998508306,0.003724886241859013,0.0,0.0001740270863822883,,,,0.006712408208083839,0.1988974007849828,0.024274784133818627,0.0038280260671215995,8.775432646651083e-05,8.239789355232121e-05,Treat
21,2.00102500415447e-05,0.008788207744995774,2.073246645818105e-06,,,0.041007907337075156,0.0005061911426020511,,0.0025139308156099187,,0.3764566916860413,,,0.393569508209766,,0.0006774732116488701,0.12718593155251662,0.0014890695332310496,,,2.229521218485103e-06,0.0016102177644303657,0.001441708316717327,1.9468013833533742e-05,0.04305221966157251,,0.0016571619920535327,Treat
22,,0.000730737505613077,0.0005662740056066146,,,0.05005279666331497,0.004913142057333061,0.00046109805571217463,0.0032592146476286463,,0.7061888486570965,0.0004378594303652338,,0.17644927213306405,,0.0024686417442633347,,0.0016973131773702433,0.0013090166251012963,9.344964330243543e-05,,,0.008038729068560738,,0.039111414593678825,,0.0042221919919888,Treat
23,3.0171419862870003e-05,0.001677711663697853,,0.0037883065563172847,0.0027516077889181757,0.00330059050958767,7.838147504898022e-05,2.3727168856163112e-06,0.00011798595468432511,0.0051931632161532305,0.800520035490414,0.00014355800136975127,6.423897881373044e-06,0.1416467941576509,,0.0005287067763742279,,0.002711197222023024,0.0017145891882084665,2.320650997844166e-05,2.3190380286017945e-06,0.0006618392514076019,0.0006513395637253098,,0.033933793595816004,7.138233213561047e-05,0.000444523673830637,Treat
24,,3.4432015908589155e-05,,0.0010369110054243371,0.00017402851598232174,0.0008305451332188253,6.560893066606822e-05,,0.000615790592427723,,0.85550990255985,,2.4628875527972595e-06,0.11204585369012772,,,,0.0009982226410350172,,,5.23643024948152e-06,1.60953650226061e-05,0.0023079582266559255,,0.025935992438223303,,0.000420959567655271,Treat
25,4.51494525747734e-06,0.0010014528281321955,,,0.001203461576497493,0.005057594746142704,0.0003219857097240529,,0.0016982429626149808,0.0003378461614985065,0.6321538711644747,9.180601513010701e-06,,0.30975595003749024,,0.0011630235383001052,0.029199192661931633,0.0008075379984540842,0.002847836612396122,1.8432203715996365e-05,9.195088291138164e-07,,0.002178462768560675,,0.009636772631871713,,0.0026037213425952875,Treat
26,9.935555623001463e-05,0.02240291592133468,0.000564578886409239,0.00039151279452312123,0.0002977701671786674,0.03180563752973294,0.0027342744020132583,2.2432820325393105e-05,0.0022463828376956987,,,,,0.9290305522972074,,0.0015853490050014819,,0.0002479806896058759,,0.0002189707073002628,,2.0499423809229543e-05,0.005386347714889225,,0.00023048977532880735,,0.002714949471414782,Treat
27,,,0.002042068361210686,0.010385673020325068,,2.683996719466456e-05,0.000912907455621123,0.0009307542909505621,0.12302969809054062,,0.005363584814818448,0.0,,0.023059561532831667,0.0073710124612656755,,0.26277052099241577,0.08834532059074976,,,,0.006752726603576084,0.10119916194845117,0.025482352854018064,0.32564757911785236,,0.016680237898178206,Treat
