,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa239759,taxa239934,taxa283168,taxa292632,taxa33042,taxa35832,taxa375288,taxa397864,taxa459786,taxa561,taxa572511,taxa724,taxa816,taxa838,taxa841,condition
10,0.00011012224320631898,0.0020386358160404457,8.122470688350153e-06,9.948618552126815e-05,2.703230561556128e-06,0.005347082196321497,0.1171332762439211,1.1464278274606758e-05,0.00014893298758072364,0.8553702973961563,0.0007439502511225748,,0.0011960568869326686,0.0002678267374693209,,0.0004845489596951981,0.00034575749269588965,0.012033879859904183,,0.0004983370133558161,0.00024074702120289058,0.0010591129190973213,0.002820693237537801,3.896657271397716e-05,Treat
11,0.003631430509627417,,3.692550840149434e-05,0.0008935104175312422,0.0006307376432940291,0.00014680281000823813,0.08483552240976572,,4.70937572989438e-06,0.10934567121959857,,,7.093353836132929e-05,,9.406097432804498e-05,0.013833802742346921,,,0.05312893819073362,0.008851744074358407,0.0009964540398830076,0.028057817746589764,0.6953596074105568,8.13313888855093e-05,Treat
12,4.840838199024943e-06,0.004501144297797895,1.2264393360523991e-06,,2.786650536290599e-07,0.00152777166771463,0.11407863964349853,2.988168869553208e-06,0.00010199199010238043,0.8626896281786902,0.00046569489895091425,4.7258800855756416e-08,0.0007877933451569206,0.00025817919731924046,9.878302823819051e-06,5.115593178042211e-05,0.00020334130521202582,0.011775420950144081,3.46271316177557e-05,0.0012847170446678275,0.00022648058140563974,0.000280024210823239,0.0017066038700638843,7.526081971383155e-06,Treat
13,,0.0002709407667441877,,,,0.0014526298705267104,0.007725495028904954,,7.264614157665591e-05,0.8824431333440945,0.00019947154807668438,,0.0029916766191610007,,,0.001278344474020747,0.0004599620449289694,0.097013330577229,,5.195871109850165e-05,,0.006033095940391312,,7.314933246592018e-06,Treat
14,0.002442923895976472,0.033661638046377895,,3.5246347557715044e-05,,0.05592260402563512,0.4187688565573156,,0.0012342686883670595,0.4014131462744341,,,0.07275792995587148,0.0023189839521727804,,0.0005457188398352723,,,0.0010212200678719446,0.0030931804447763486,,0.0067275442783504965,,5.67386254577879e-05,Treat
15,,0.0004156355941080542,5.205132355352237e-07,7.027886682335233e-05,,0.000821106674292725,0.0017998446253324578,4.539357977615761e-08,0.00015764962531044727,0.9892047833522793,,1.011540175779423e-06,0.0004012038619128893,5.934676483662732e-05,7.655730957037615e-05,0.0010211350911134424,,0.0032978301721126985,7.977820592191676e-05,0.0002524076676631799,1.4443680406325761e-05,0.0022763393916822787,2.8014664317882063e-05,2.206700532495562e-05,Treat
16,,0.000272155214176545,6.2618082909334245e-06,,,0.004964788738461467,0.0723962806250939,1.0309219698720605e-05,9.726531407451543e-05,0.9120565729780081,0.0009026395765736369,,0.00213997268763915,0.00029754457880072356,,0.0006029992290679081,0.0008969635363309144,,0.0001856356238357107,0.0006940341821915748,,0.00442625195837937,,5.032472937683008e-05,Treat
17,,0.00020617979351304089,1.5183111819317904e-06,,,0.0084122720859544,0.0863652185213708,5.365505813248369e-06,0.00012210987107796697,0.8927058655305434,0.0005771815373522907,,0.0008221791014009388,0.0001112512818201485,,0.0010313670039846239,0.0013590510021307225,0.0009599497065314192,,0.0006115383357653055,4.180637808877573e-05,0.006528106490427084,,0.0001390395430437853,Treat
18,2.1716615665853507e-05,5.4207178921846514e-05,,1.4722205766199774e-07,7.996582553508937e-07,6.751914044950974e-05,0.00015320280255524897,,5.777803415273333e-06,0.963691429075586,,4.5295376887771227e-07,0.00010728376102201676,,2.3885394570876266e-05,0.0003292419186075215,,0.03511494009989408,4.578344834684506e-06,8.981610371524129e-06,,0.0004134637053418957,,2.3727146817450874e-06,Treat
19,6.451182333647645e-05,0.0002900260477257643,6.171926051601532e-07,5.915702932743614e-06,4.5499595302286235e-06,0.0012527509434761767,0.0043757218399866045,2.7912117067145586e-07,7.016535469763698e-06,0.9749259726197067,0.00012354545964482318,4.5936616462718393e-07,0.0004810515120423051,9.986323546930528e-06,1.3164105081508858e-05,0.00014867323230254644,0.0009895208088375707,0.016572139015584093,1.023663122299843e-05,2.9114507027759736e-05,1.2634907884008892e-05,0.0006338555383919006,4.529060269812614e-05,2.9662036305787555e-06,Treat
