,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa239759,taxa239934,taxa283168,taxa292632,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa447020,taxa459786,taxa561,taxa572511,taxa577310,taxa61170,taxa816,taxa838,taxa841,condition
10,,0.008442541151924809,0.03412444384843718,,0.05501766357108538,0.17364310536603988,0.0311492180969744,0.007102039003007825,0.13920243258719073,0.008505992615360312,,,0.3223416613464791,0.006806892001290008,,,,0.09730143085621014,,,,0.0298978770806321,,,0.02835694235110605,,0.058107760124262026,Control
11,0.007238112385469667,0.0052082375355710754,0.0026173138682562317,,0.007576615265942964,0.08846703663976653,0.018835634631209505,0.0030027707426122574,0.019549084002979916,0.09921687364314666,,0.007931226450886977,0.03915700330243089,0.16168967659894054,0.0002106646343546265,0.011664354572799197,0.041177738688800015,,0.000894867722830688,0.0003173678710613625,0.0035549085830872624,0.02589895477667777,,0.0019512754635450215,0.41028079973504694,0.003646188975087993,0.03991329390949576,Control
12,0.0029480521750118636,0.03860684706290388,0.002045219598295964,,,0.04775481562239122,0.00633690066018624,,0.2226364163085225,,,,0.047628585754979635,0.006242127437049744,0.00025689592824658776,0.0011339179250444628,,,,4.301763319670754e-05,0.04493393432551712,0.03816578189253389,,,0.008479985374004713,0.5314667265328729,0.0013207757692426613,Control
13,0.027790328258821485,0.007122536562283088,0.0023176423022634096,0.0004881622437504542,0.00859735665489851,0.08719896067764046,0.05565489043548823,0.00825101088779965,0.021612997325678573,0.038070716299107805,,0.0004674955210223328,0.1331055717959572,0.11822339349487582,,0.008832054609558097,0.04142882119389045,,0.0004944572799837326,,,0.051107142466884546,,0.01444829589805937,0.1988946391471437,0.07065524913377924,0.10523827781111376,Control
14,,0.000825295927683231,,0.024853567459381866,0.004171263916764704,0.019907214205010775,0.0015725708143870397,,0.018342475618675726,0.11940332078436348,,0.00519909322881794,0.0451995872616643,,,0.023926251740662482,,0.06138820016604323,,0.013464403326809152,0.0003857874381505017,0.021291409893429484,0.007493835634870365,0.0008298145207901472,0.6216559900679315,,0.010089917994564034,Control
15,0.003407520708216405,0.006316333037798702,0.00029263888452562566,,0.013875547965553668,0.077816992712716,0.0048551589043285,,0.03740009796382127,0.17530756124531838,0.004644038687325201,0.020505429880662528,0.050717743078413584,0.0005999248654462168,0.016860020124100306,0.05673456824854972,,,,0.01387847738483266,0.0006359870269152015,0.005828029148327913,9.313533018040276e-05,,0.4829248695878095,,0.027305925215158275,Control
16,0.0014434359249935796,0.007493866728983053,,,0.002831281873254978,0.06834112972957793,0.0005589731316089884,,0.007844008367709567,0.025570061141110045,0.0029425825323621023,0.0468593342959069,0.01746451897499131,0.008348274354294704,0.17296972217288614,0.007701472586853276,0.5508370122550397,,,0.0007473309487186701,,0.0017141341306534266,,,0.07632279919343596,,1.0061657619708435e-05,Treat
17,0.004150610324132275,0.07097597047686337,,,,0.14453695912028017,0.0034596994674640637,,0.03686349682029649,0.018109203613003364,,,0.08669169268321296,0.04667540749903652,,0.009228712895645202,,,,,,0.004498638344527883,1.8331713416576456e-05,,0.5747879341698539,,3.342872267363266e-06,Treat
18,0.0008859354132936868,0.0331599253877035,0.0005976155616675601,,,0.04587373098667107,0.004513973306467027,,0.11877363784181909,,,,0.01119490205364344,0.5979575984435791,,0.00042878739786795627,,,,4.415143231985919e-05,,0.012356430393232622,,,,0.17420725378348426,6.057998250795376e-06,Treat
19,0.010397656865001914,0.11086280458575766,0.0006084275494317944,4.93293287921628e-05,9.969865883195362e-06,0.10092949503847862,0.0077829179650525425,0.0059391659523118714,0.025753036939524358,0.014646495932868155,,,0.053328959107501635,0.09114927781593321,0.4530322858256041,0.008091009918925371,,,0.0010346981990684717,6.86320190195797e-05,0.006298868074334645,0.005158166311643466,7.034442421455105e-06,,0.10484951152206953,,2.2567403761338836e-06,Treat
20,0.018987336143464328,0.002609012623764805,0.008635581237342552,0.00011611040826590273,,0.3665537462730073,0.026200759481499705,0.025770745551497606,0.04800554550624469,0.005285190040863831,,,0.047109763374922,0.2872486764271675,,0.0017574536035587986,,,0.0014990578143718647,,0.027494247748632888,0.017650228493693857,,0.00043966526512940395,0.11463219036713242,,4.689639440502021e-06,Treat
21,,0.0035870093832694474,,,,0.12029565992894241,0.014498480772916088,0.1572326659636625,0.016614860230020477,0.014343145069993617,0.005679927256038373,,0.010029271341696122,0.17118646816710445,,0.007441825524225916,0.18636086597986495,0.043772644829403747,,,,0.01066868290909459,,,0.23820124044892385,,8.72521948434374e-05,Treat
22,0.007629835058276981,0.14352575061542178,0.002854769018851863,1.416493571938248e-05,0.00010276974914581863,0.3702085412960205,0.009515613324296408,,0.039240257008599844,0.009946842691530428,,,0.07003940320534484,0.10475025720476451,0.07330850045892934,0.004081120042705074,,,0.0001231962447007282,,,0.006201897908691936,,,0.1584546868521374,,2.3943848633172428e-06,Treat
23,0.0026964399656209904,0.0033572245982031322,,,0.003630439843596775,0.011911798632549651,0.0023522781118793766,0.0006942632935793747,0.00502580458692638,0.03452523888544935,0.008178308787394293,0.04276752446755642,0.020470201792994764,0.05229585705257742,0.1432400488571102,0.023484275426746314,0.5126875523079637,,,8.12081062989781e-05,,0.007762680124148524,,,0.1248331867752137,,5.668384190699581e-06,Treat
24,,0.012640788430700722,0.0020947112338022865,,0.0017713884724123523,0.024944767344937276,0.0005101800987565296,,0.029057336186481448,0.11589766769191318,0.03920314796751458,0.05415842273528904,0.05305246466716678,0.25289016371420425,0.08956665943628364,0.014508404864860528,,,,0.006225277021605184,,0.0022160239826573796,,0.0002718205438632255,0.3009769299094864,,1.3845698065014901e-05,Treat
25,0.00016895352710231967,0.0014951486108412768,0.000486357667875142,2.102821237071844e-05,1.4013451434955147e-06,0.005052999117770744,0.00017401975280935237,,0.021023034603900773,0.024765615340805472,,0.06405273941452595,0.0009522464238332789,0.007148945654020895,0.5571903910154061,0.008800306065234348,0.08664944445210271,,3.910174203414523e-06,0.00036208213123618474,0.026378341189867673,0.01886210233151985,,0.0002069672206624713,0.09139437173972231,0.0847807370935818,2.885691546371238e-05,Treat
26,0.009516649059184874,0.14465335261693166,0.0014595324748201749,3.6562080350568226e-05,,0.23009334600859177,0.016366321915404235,0.011591320013822367,0.04428815925655534,0.014826213492785055,,,0.09527488157998588,0.19781278257161328,0.0382056337490276,0.00727255710846617,,,6.957745047332566e-05,6.734587130579631e-05,0.01623999859467087,0.013419043429145835,3.6494713042193425e-05,,0.15876251190363597,,7.716110186960164e-06,Treat
27,,0.0070335298763736466,0.0002040403895061844,7.624828621085067e-05,,0.013895052317935664,0.0003822002313060351,0.00032932617504548566,0.03323281847996113,0.026770133764659216,,0.038333579638998395,0.006789311091934972,0.014091091526269169,0.6869924706801049,0.017280002658513278,,,7.2875694043616e-05,0.00021172367710650222,0.0013500345080874226,0.00427133021497969,2.3000818340692248e-05,4.1593737385179155e-05,0.1482964048934876,0.00030167013420195215,2.156120554847116e-05,Treat
28,0.0002747383165515138,0.0012679209781474641,,,,0.21403394716835633,0.021400742162488048,0.05887860182383812,0.0199559621232151,0.02098482164078612,0.021538343419269215,,0.01154371757913055,0.12922316417797364,,0.014790974611448798,0.1962868394912261,0.029514242773175395,0.0013074440379265376,,,0.016995578843588575,,,0.24194942912238127,,5.353173049728455e-05,Treat
29,,0.0006648606998698129,,5.080881652147595e-05,0.0008200163552311143,0.008296126457365747,0.0018729332488852729,,0.017147227978216033,0.15031953386771768,,0.06204174031315663,0.024734883770358013,,,0.01486937237558381,,0.05899452826321808,,0.011550137578348255,0.002517040960856388,0.007714086437312856,0.00022575344465759864,0.0003995667439666396,0.6377794852003458,,1.897488388864113e-06,Treat
30,0.009534693561838942,0.0028609264763716003,0.0007325591559416547,,0.005442757995464721,0.006501890439965608,0.008714963641914162,0.01652504784794592,0.016546129982385433,0.002425679095792491,,,0.012822807644381875,0.7530584704894054,,0.0006815595639973095,0.12400990664459857,,0.001030790371588583,,0.010878426193624566,0.008044143922940806,,0.00040320390854042896,0.019263408586241752,0.0005077853502490862,1.4849126811172712e-05,Treat
31,,0.0014548493414220213,,,,0.07312951619166719,0.009826287165174346,0.0165957265860337,0.0040157208667647715,0.02257275990558597,0.008926346215323308,0.004643645997199989,0.022217792396617586,0.0401230358166363,,0.00802054088485763,0.274677763660679,0.15367850875154815,,,,0.00577689785441024,,,0.3543182875379864,,2.2320828093340193e-05,Treat
