group,Dialister,Acidaminococcus,Clostridium_XI,Catenibacterium,Rothia,Anaerostipes,Paraeggerthella,Anaerotruncus,Coprobacillus,Treponema,Serratia,Senegalimassilia,Alloscardovia,Parabacteroides,Holdemania,Ruminococcus2,Comamonas,Erysipelotrichaceae_incertae_sedis,Roseburia,Coprococcus,Pseudomonas,Bulleidia,Sphingobium,Lactococcus,Corynebacterium,Lactobacillus,Catonella,Novosphingobium,Oceanobacillus,Lachnoanaerobaculum,Sphingomonas,Olsenella,Fusobacterium,Vibrionimonas,Collinsella,Enterococcus,Anaerosporobacter,Atopobium,Enterobacter,Dorea,Pseudobutyrivibrio,Gardnerella,Vagococcus,Herbaspirillum,Adlercreutzia,Schlegelella,Methanobrevibacter,Leptotrichia,Aggregatibacter,Burkholderia,Propionibacterium,Peptostreptococcus,Clostridium_III,Haemophilus,Eikenella,Kluyvera,Clostridium_XVIII,Clostridium_XlVb,Leuconostoc,Succinivibrio,Pseudoflavonifractor,Weissella,Mobilitalea,Howardella,Parvimonas,Holdemanella,Ruminococcus,Hydrogenophaga,Asaccharobacter,Gemella,Vogesella,Abiotrophia,Akkermansia,Parasutterella,Arthrobacter,Rhodopseudomonas,Aeromonas,Alistipes,Neisseria,Acinetobacter,Rummeliibacillus,Hungatella,Acetatifactor,Allobaculum,Cetobacterium,Lachnospiracea_incertae_sedis,Pelomonas,Helicobacter,Actinomyces,Staphylococcus,Oscillibacter,Microbacterium,Citrobacter,Arcanobacterium,Gordonibacter,Obesumbacterium,Caulobacter,Eubacterium,Plesiomonas,Acetanaerobacterium,Veillonella,Stenotrophomonas,Enterorhabdus,Clostridium_sensu_stricto,Campylobacter,Anaerosalibacter,Blautia,Finegoldia,Buttiauxella,Solibacillus,Peptococcus,Delftia,Escherichia/Shigella,Devosia,Enhydrobacter,Mucispirillum,Negativicoccus,Scardovia,Alloprevotella,Paracoccus,Methyloversatilis,Porphyromonas,Lautropia,Ezakiella,Sphingosinicella,Bifidobacterium,Flavisolibacter,Intestinimonas,Lacibacterium,Phyllobacterium,Dolosigranulum,Pediococcus,Robinsoniella,Bacillus,Intestinibacter,Faecalitalea,Oribacterium,Shinella,Flavonifractor,Shewanella,Deinococcus,Megamonas,Rikenella,Butyricicoccus,Varibaculum,Rhodococcus,Brachybacterium,Psychrobacter,Terrisporobacter,Diaphorobacter,Streptobacillus,Sphaerotilus,Succiniclasticum,Sneathia,Pseudochrobactrum,Vulcaniibacterium,Ramlibacter,Stomatobaculum,Micrococcus,Gemmiger,Limnohabitans,Undibacterium,Tepidimonas,Turicibacter,Propionispira,Barnesiella,Shuttleworthia,Murdochiella,Faecalicoccus,Eisenbergiella,Ornatilinea,Flavobacterium,Sporobacter,Christensenella,Odoribacter,Sphingobacterium,Brevibacterium,Cloacibacillus,Mogibacterium,Morganella,Succinatimonas,Empedobacter,Coprothermobacter,Curvibacter,Catabacter,Parvibacter,Cellvibrio,Hydrogenoanaerobacterium,Gemmatimonas,Bilophila,Cronobacter,Allisonella,Rhizobacter,Sphingopyxis,Massilia,Actinotignum,Pseudoruegeria,Dietzia,Eggerthella,Thauera,Filifactor,Gluconacetobacter,Tepidimicrobium,Nitrospira,Thermomonas,Roseomonas,Eggerthia,Selenomonas,Pseudocitrobacter,Tsukamurella,Granulicatella,Thiothrix,Yaniella,Bosea,Klebsiella,Photobacterium,Acidovorax,Streptococcus,Proteus,Porphyrobacter,Exiguobacterium,Carnobacterium,Brevundimonas,Providencia,Schwartzia,Mobiluncus,Ethanoligenens,Pedobacter,Anaerofilum,Anoxybacillus,Blastococcus,Murimonas,Fretibacterium,Chryseobacterium,Parascardovia,Limnobacter,Anaeroglobus,Victivallis,Methylophaga,Aeromicrobium,Desulfovibrio,Celeribacter,Cellulosilyticum,Paraprevotella,Luteolibacter,Faecalibacterium,Clostridium_XlVa,Sandaracinobacter,Methylophilus,Sphingorhabdus,Kocuria,Achromobacter,Lysinibacillus,Actinobacillus,Mitsuokella,Gluconobacter,Anaerococcus,Bacteroides,Clostridium_IV,Methylobacterium,Prevotella,Phascolarctobacterium,Solobacterium,Sutterella,Fusicatenibacter,Tissierella,Sediminibacterium,Ralstonia,Peptostreptococcaceae_incertae_sedis,Megasphaera,Oxalobacter,Raoultella,Romboutsia,Bradyrhizobium,Mycoplasma,Butyrivibrio,Coprobacter,Cloacibacterium,Butyricimonas,Pyramidobacter,Slackia,Lactonifactor,Peptoniphilus
yCRC(Fudan cohort),1,0,0,0,0,242,0,5,0,0,0,0,0,32,7,1369,0,0,14004,204,0,0,0,0,0,0,2,0,0,23,0,0,103,0,976,1,0,2,0,1056,12,0,0,0,0,0,0,2,0,0,0,281,0,38,10,0,95,249,0,0,1,0,0,12,18,0,1646,0,0,67,0,0,654,103,0,0,0,306,0,0,0,1,0,0,0,93,0,0,25,0,113,0,0,0,0,0,2,57,0,0,1,0,0,498,1,0,971,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,61,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1365,0,0,0,5,0,6,0,0,0,1,0,0,0,1,49,0,0,0,13,0,0,0,0,0,2,0,0,0,0,29,0,1,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,11,0,0,12,0,0,0,0,0,0,105,0,0,0,0,16,0,0,0,0,0,5,0,0,6,3,0,0,0,0,0,0,0,358,0,0,29,0,36830,502,0,0,0,0,0,0,0,0,0,0,530,89,1,64,3,1,0,357,0,0,1,0,0,0,0,170,0,0,0,0,0,25,0,2,1,0
yCRC(Fudan cohort),356,0,0,0,0,33,0,0,0,0,0,0,0,2,0,0,0,289,6074,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,11,314,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,516,414,0,0,0,0,194,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0,0,3,0,0,9,0,0,418,0,0,1080,6,0,0,0,0,7466,0,0,0,0,0,0,0,0,2,0,1,0,82,0,0,0,0,0,0,0,0,43,0,2,0,800,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,25,0,0,2,0,0,0,50,0,0,51,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,4084,0,0,0,0,0,0,0,0,0,3,0,15,0,42,0,0,0,0,0,0,0,0,25,0,0,21,0,0,0,0,0,0,0,0,0,0
yCRC(Fudan cohort),0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,2,0,4,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,82,0,0,0,0,2,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,490,0,0,6,0,0,0,0,0,6,0,0,32,0,0,0,0,0,1,0,0,141,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1573,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,104,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,58,88,0,0,0,0,0,0,0,0,0,0,1,48,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
yCRC(Fudan cohort),0,0,0,0,0,2,0,0,0,0,0,0,0,43,0,214,0,472,22,0,7,0,1,0,5,0,0,1,0,0,1,0,6,0,305,0,0,4,0,398,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,489,0,0,0,0,0,0,0,13,0,15,3,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,847,0,0,23,0,0,0,1,0,0,0,0,5,0,0,0,0,0,22,0,0,2260,4,0,0,0,0,663,0,0,0,0,0,0,0,1,0,0,0,1,9775,4,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,2,97,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,0,1,0,2,0,0,0,0,3,352,0,0,0,0,0,0,532,0,0,2,0,3,0,0,8,0,0,0,0,0,0,0,0,0,2
yCRC(Fudan cohort),18,0,0,0,3,3,0,2,0,0,0,0,0,0,4,9,0,6,315,0,0,0,0,0,2,121,0,0,0,1,0,0,1,0,1,9,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,194,2,0,0,0,0,0,3,34,0,321,0,0,4,0,1,1,0,0,0,0,0,0,0,0,8,0,0,0,246,0,0,9,0,5,0,0,0,0,0,0,462,0,0,20,0,0,5,0,0,93,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,12,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7565,647,0,0,0,0,0,0,0,0,0,0,116,20,0,17,0,8,0,646,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0
yCRC(Fudan cohort),0,0,0,0,6,49,0,0,1,0,0,0,0,2,71,242,0,5,0,1285,160,0,0,1,0,4,0,0,0,0,0,0,1,0,7,22,0,8,0,6003,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,732,26,1,0,0,515,0,0,0,0,897,2,0,1,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,9521,1,0,50,0,0,0,1,0,4,0,17,5,0,0,0,0,0,466,0,0,915,7,0,0,0,0,821,4,0,0,0,0,0,0,3,0,0,0,0,934,0,0,0,4,0,0,0,0,29,0,3,4,3,0,0,333,0,0,0,0,0,0,2426,0,0,0,0,0,0,0,3,0,0,1,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,344,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,394,0,0,2,0,2,0,0,0,0,0,343,11,0,0,14,0,0,182,0,0,2,0,0,0,0,351,2,0,0,0,0,0,0,0,0,0
yCRC(Fudan cohort),3,0,0,1,188,425,0,0,0,0,0,0,0,15,3,2829,0,0,103,125,9,0,1,0,0,0,0,2,0,19,1,0,210,0,8,79,0,42,1,419,0,0,0,10,0,0,0,0,0,32,0,27,0,8,0,0,1264,7,0,0,0,0,0,0,11,1,0,10,0,61,0,7,0,0,0,0,0,32,129,0,0,0,0,0,0,42,4,0,89,0,11,0,0,0,2,0,2,63,0,0,233,0,0,4,0,0,381,13,0,0,0,0,3538,3,0,0,0,0,0,0,3,18,0,0,3,263,4,12,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,932,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,12,0,2,0,0,0,0,0,1,0,0,0,72,0,0,0,460,0,0,612,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,826,14,0,0,0,0,0,0,0,0,0,13,407,27,0,4,31,1,44,874,0,0,7,0,0,0,0,3,1,0,0,0,0,1,0,0,0,4
yCRC(Fudan cohort),1,0,0,0,53,2070,0,0,0,0,0,0,0,0,0,0,0,8,1,0,2,0,0,0,0,2,0,0,0,0,1,0,2,0,37,749,0,14,0,673,0,0,0,0,0,0,0,1,0,3,0,5,0,0,0,0,4397,0,0,0,0,0,0,0,2,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,809,0,0,19,0,0,0,10,0,0,0,8,2,0,0,9,0,0,77,0,0,214,0,0,0,0,0,5023,2,0,0,0,1,0,0,0,0,0,0,0,1265,0,0,0,0,0,1,0,0,151,0,1,0,16,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,813,0,0,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,30,0,0,0,0,0,0,0,0,0,0,23,0,0,24,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
yCRC(Fudan cohort),213,0,0,3011,11,3,0,0,0,0,0,46,0,3,3,133,4,0,240,481,6,0,0,123,7,401,0,0,0,0,1,381,0,0,23,0,0,2,3,174,0,0,0,0,0,0,17,0,0,0,0,1,0,1,0,0,80,8,0,0,3,1,0,24,11,388,590,3,0,10,0,0,0,1,0,0,0,28,0,0,0,3,0,0,0,78,0,0,8,0,850,0,8,0,3,0,0,70,0,57,0,0,0,2,0,0,225,0,0,0,17,0,68,0,0,0,0,0,7,0,1,0,0,0,0,395,0,8,0,0,0,0,0,0,2,18,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,639,0,0,0,1,0,1,0,0,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,100,0,0,0,0,0,0,0,0,0,1,38,36,0,78,0,0,0,33,0,0,0,0,0,0,0,42,1,0,0,1,0,4,0,0,0,0
yCRC(Fudan cohort),3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,5,0,0,0,3,10875,0,2,0,2,3,0,0,0,2,146,0,21,0,0,0,0,0,39,0,0,0,0,0,30,0,1,0,1,0,0,6,0,0,0,0,0,0,0,6,0,5,0,0,3,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,13,22,0,23,0,0,0,0,0,0,0,0,0,0,0,147,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,102,0,1,1457,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
yCRC(Fudan cohort),625,0,0,0,104,216,0,0,0,1,0,36,0,8,0,184,0,3,207,43,0,370,1,0,0,76,5,0,0,2,1,1,611,0,166,10,0,53,0,1177,0,4,0,2,0,0,0,0,107,12,0,1440,0,19,2,0,926,75,0,0,0,0,0,77,3212,0,2797,2,0,604,0,0,0,0,0,0,0,78,0,0,0,1,0,0,0,2691,0,0,236,0,31,0,0,0,0,0,0,4,0,0,40,0,0,6,1,0,161,0,0,0,0,0,783,0,0,0,0,0,0,0,0,2,0,0,1,3320,2,4,0,0,0,0,0,0,73,0,29,0,2,0,0,0,0,0,0,0,0,0,57,0,61,0,0,0,0,0,0,0,0,61,0,0,0,3,0,0,1,0,0,96,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,29,0,0,0,0,0,0,3608,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,9070,499,0,0,0,0,0,0,0,0,0,344,1190,0,0,60,2,927,0,96,0,0,0,0,61,0,0,23,0,0,0,0,0,0,0,3,0,0
yCRC(Fudan cohort),0,0,68,0,212,16,0,0,0,0,0,0,0,3,0,125,0,28,0,0,1,0,0,1,0,1,0,0,0,0,3,0,12,0,0,3284,0,16,0,1,0,0,0,2,0,0,0,0,0,34,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1675,0,0,56,0,0,0,3,0,0,0,0,30,0,0,10,0,0,0,0,0,67,3,0,0,0,0,9450,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,0,0,4,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,1590,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,0,0,0,0,0,0,0,0,0,0,7,1,0,0,114,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yCRC(Fudan cohort),0,0,0,0,1,3,0,0,0,0,0,0,0,9,0,57,0,0,34,4,51,0,0,0,0,1,0,1,0,0,9,0,2,0,0,184,0,22,241,2,0,1,0,4,0,0,0,0,0,34,0,2,0,0,0,1,1327,2,0,0,0,0,0,4,6,0,0,4,0,6,0,3,6,0,0,0,0,0,0,2,0,94,0,0,0,8,5,0,61,1,2,0,580,0,0,0,0,4,0,0,82,0,0,67,0,0,73,0,0,0,0,0,3,13,0,0,0,0,0,0,2,0,0,0,0,22580,0,1,0,0,0,0,0,0,10,0,1,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,2,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,3,0,0,1097,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,0,0,0,0,0,0,0,0,0,0,51,0,0,0,8,1,0,5,0,0,4,0,5,0,0,197,1,0,0,0,0,0,0,0,0,0
yCRC(Fudan cohort),48,0,0,0,0,9,0,1,0,0,0,64,0,0,1,33,0,0,727,56,0,0,0,1,0,0,0,0,0,0,0,0,2,0,169,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,22,8,0,0,0,91,1,0,0,0,0,0,0,60,0,66,0,1,9,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,142,0,0,2,1,528,0,0,0,1,0,1,115,0,130,0,0,0,31,0,0,238,0,0,0,0,0,20,0,0,0,0,0,0,0,0,6,0,0,0,6332,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0,0,0,2,0,15,0,0,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,37,0,0,0,0,0,0,0,0,0,0,66,59,0,10,0,10,0,128,0,0,0,0,0,0,0,26,0,0,57,0,0,0,0,0,0,1
yCRC(Fudan cohort),4,0,0,0,453,284,0,0,0,0,1,0,0,271,0,0,0,120,0,0,78,7,3,4,0,2,0,4,0,5,5,1,20,0,0,20,0,260,7,576,0,0,0,12,0,0,0,0,0,71,0,34,0,0,0,0,251,1,0,0,0,0,0,0,155,0,0,29,0,80,0,4,0,0,1,0,0,5,0,2,0,5,0,0,0,3562,0,0,785,0,0,0,15,0,0,0,21,95,0,0,2,0,0,7,0,0,1793,0,0,0,0,0,2680,22,0,0,0,3,0,0,11,0,0,0,2,5,3,0,0,0,0,0,0,0,0,0,31,1,10,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,44,6,0,4,5,0,0,0,0,1969,0,0,0,0,0,0,0,0,0,0,0,192,0,0,1,268,0,2,3178,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,123,0,1,1,0,0,0,0,0,0,0,2706,21,0,0,0,116,0,0,0,0,4,0,5,0,0,616,1,0,0,0,0,0,0,1,0,0
yCRC(Fudan cohort),0,0,467,0,2,7,0,0,0,0,0,0,0,0,1,1,0,7,2,0,14,0,3,2,0,2,0,1,0,2,0,9,9,0,166,0,0,3,2,140,0,0,0,12,0,0,0,0,0,9,0,2,0,0,0,0,13074,2,0,0,0,1,0,0,5,0,0,7,0,14,0,12,0,0,1,1,0,0,0,0,0,0,0,0,0,2598,4,0,59,0,0,0,0,0,0,0,1,11,0,0,0,0,0,5,0,0,41,0,0,0,0,0,854,11,0,0,0,0,0,0,4,0,0,0,1,6485,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,151,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,7,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,13,0,1,0,3,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,121,0,0,243,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,18,0,0,0,17,0,0,1,0,0,2,0,56,0,0,67,0,0,0,0,0,0,0,52,0,0
yCRC(Fudan cohort),18,0,0,0,3,24,4,3,26,0,0,44,0,31,12,296,0,5,1341,267,1,0,1,0,0,0,0,0,0,2,0,32,177,0,85,1,0,2,0,838,0,0,0,0,0,0,1,49,0,0,0,4413,0,0,0,0,223,30,0,23,7,0,0,59,2153,0,878,3,1,1722,0,1,183,3,0,0,0,168,0,0,0,0,0,0,0,208,0,0,11,0,206,0,1,0,3,0,0,248,0,21,1,0,91,16,2,0,518,1,0,0,3,0,82,0,0,0,0,0,0,0,0,29,0,0,0,3157,0,27,0,0,0,0,0,0,0,0,3,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,1,0,4,0,0,0,3,0,0,0,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,1,0,0,430,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,536,167,0,0,0,0,0,0,0,0,0,5,987,21,0,359,38,25,0,568,0,0,0,0,1,0,0,75,0,0,0,0,0,38,0,0,0,0
yCRC(Fudan cohort),0,0,0,0,53,176,0,0,0,0,0,20,0,2,0,2,0,0,3,0,21,0,0,1,0,1,0,1,0,0,0,0,2,0,77,1053,0,51,0,1566,0,0,0,3,0,0,0,0,0,25,0,9,0,0,0,0,3123,6,7,0,0,1,0,0,1,0,2,12,0,20,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,94,2,0,103,2,0,1,8,0,1,0,7,1,0,0,0,0,0,13,0,0,98,44,0,0,0,0,7176,6,0,0,0,32,0,0,7,0,0,0,2,7236,3,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,26,0,0,1,0,0,0,0,65,0,0,0,0,0,0,0,6,0,0,0,20,0,0,3,2,0,0,1494,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,133,470,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,3,28,0,0,0,0,0,0,0,6,0,1
yCRC(Fudan cohort),0,1,0,0,1,85,0,0,0,0,0,0,0,20,1,580,0,0,2989,297,7,0,0,1,0,8,0,0,0,0,1,6,0,0,49,2,0,1,45,416,0,0,0,2,0,0,0,0,0,7,0,0,0,59,0,0,95,9,2,0,0,0,0,0,0,0,2206,1,9,0,0,4,0,5,0,0,0,8,0,0,0,0,0,0,0,148,0,0,5,0,81,0,2,0,0,0,0,93,0,0,0,0,0,8,0,0,207,0,0,0,0,0,170,3,0,0,0,0,0,0,0,0,0,0,0,3,0,33,0,0,0,0,0,0,5,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,473,0,0,76,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13527,79,0,0,0,0,0,0,0,0,0,0,311,97,0,76,0,0,1,221,0,0,1,0,0,0,1,222,0,0,0,0,0,1,0,0,0,0
yCRC(Fudan cohort),16,0,0,0,2,65,1,6,1,0,0,0,0,428,21,183,0,10,2447,461,3,0,1,0,0,0,0,1,0,28,0,0,216,0,12,0,0,0,0,835,0,0,0,0,0,0,0,16,0,1,0,177,7,26,18,0,159,124,0,0,1,0,0,53,106,0,1063,0,2,255,0,0,0,413,0,0,0,116,0,0,0,74,0,0,0,1036,0,0,5,0,374,0,0,0,2,0,0,1437,0,13,0,0,0,1,9,0,397,0,0,0,3,0,21,0,0,0,0,0,0,0,0,1451,0,0,0,98,0,146,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2696,0,0,0,0,0,0,0,0,0,4,0,0,1,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,92,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6029,522,0,0,0,0,0,0,0,0,0,5,7236,39,0,4,0,16,0,645,0,0,0,0,0,8,0,23,0,0,0,5,0,25,0,0,1,0
