,taxa102106,taxa1263,taxa1348911,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa33042,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa816,taxa841,condition
10,0.002643693916232504,0.05452007886357603,,0.008289289022748439,0.01967096280731803,0.010293593307611426,0.002647317400218568,0.05376453068842469,0.0019798716499855266,0.11465842141160171,0.0013734039588322526,0.01082531370053789,0.1818057207979284,0.0047794789057326835,0.030759030860902523,0.01610338400275302,0.05619226495908775,0.02359074425532849,0.000590317305386816,0.001177011126787568,0.010069661997272654,,0.34400528738783254,0.0502606216739005,Control
11,,0.057042231488170746,0.0003903739056731498,,0.19855231518238575,0.02016972478182538,0.0012528940287724769,0.0053404938113089185,,0.0095846291620583,,0.01814817102257444,0.08972545631997374,0.005769163569815474,0.07167561523252591,,,,,,0.037836607340939146,,0.43696075985473176,0.04755156429924482,Control
12,,,,,0.07761014655091944,0.020249728818032876,,0.006829339635698813,,0.0035951728000463497,,0.0011686172455637204,0.13271721916974866,0.057474885492006175,0.021483626885801004,0.012030078666911295,0.06003864141857943,,,,0.03647548337984466,,0.4928742311146303,0.07745282882221728,Control
13,,0.003866764397343532,0.0055291242099325165,,0.008217911853593662,3.6287516869699003e-06,,0.8620346615358031,0.0004729017720007588,0.006865568372158973,,,0.03149661147677998,0.007887936395311233,6.0221536134865336e-05,2.397512074323634e-05,,,,0.023729390744447312,0.00018305076197394383,,0.046239943109432066,0.003388309962657833,Treat
14,8.881671603718395e-08,6.16863164229396e-05,0.0005558646081141171,4.4555140385520804e-05,0.00434103006716082,6.52356897034278e-07,0.015617375165757152,0.8524192425839974,0.00014588836614844413,0.001880718965053197,0.035944383134295994,0.06482672496399784,0.0016759393068096096,0.012030656180781524,8.117411937546262e-05,1.9086569428317477e-06,,2.47231689667826e-06,1.8073634205017067e-07,,1.7947557311427204e-05,6.726606254065445e-07,0.008215011921077117,0.002135826058891488,Treat
15,,0.015605242095629161,0.004524925130101465,,0.02567346651348761,1.0061161568099414e-05,,0.37425837162125125,,0.006224074653321244,0.024203265037913046,0.26686911694533516,0.01987837710586901,0.01641122172006758,0.0011352415974355576,,,,,0.0008915054467158865,6.784326355103326e-05,,0.16815288424571082,0.07609440346204313,Treat
16,3.033625918790382e-08,0.00037155002832873856,0.0017653038055432824,9.843824943111827e-05,0.005238732063969955,1.2954099189016817e-06,,0.8956971617554094,,0.0008254664498272836,,0.017907481568508368,0.002898900563413052,0.06552990209424105,3.1881432841651523e-06,8.154228888774616e-07,0.0020651192048250036,,1.810644802238935e-08,1.3065285240089325e-05,8.649912350262933e-06,,0.005801317609693019,0.0017735639904202481,Treat
17,,,,,0.01285395352236043,1.1380028705987773e-05,,0.5863992734271496,,0.0004490187211746607,,0.08237362300138576,0.00412390994833654,0.2554617093845952,4.207391634767476e-05,1.4321407215213564e-06,0.0022784276468476496,,,,5.374357697138719e-05,2.5100508158800358e-06,0.043114907875792974,0.012834036758794756,Treat
18,,0.0038152176076600266,,,0.008400550112456528,2.782531955919361e-06,0.1875281888471515,0.34102246170313105,,0.001523936607932084,,0.39296023343966335,0.004791640224422982,0.00016329648102853656,0.00021093824549131812,1.3289805395519615e-05,,,,,2.810597161287111e-05,,0.05475385928086538,0.004785499141232909,Treat
19,2.3392810851689695e-08,0.0019138152529532138,0.006069418812352714,0.0001814572829627133,0.003395634908600047,3.485283068463329e-07,0.04161128932351447,0.9142327132904697,,0.002156787212700906,0.0032462185612165398,0.00851665672311328,0.0026632866928564367,7.520962593576476e-05,1.3365637617929896e-05,2.4733516817438345e-06,0.0013252801536720285,4.110851157591853e-06,3.029495457350548e-06,3.183722166320957e-05,5.803609896562834e-06,,0.013633282199352385,0.0009179578717075779,Treat
20,,0.04035094921256496,0.05305398911854927,,0.5179201346168488,0.00020124077061312268,,,0.017653105646223816,,,,0.14475556564401212,,0.0006222891976127995,,,,,,5.8596403872585805e-05,1.5579074764972995e-05,0.18682369277995692,0.03854485753498062,Treat
21,2.159650643143328e-07,0.00025587408535066546,,0.000301764025377369,0.0071223916776678164,2.7615115864189616e-06,0.011693633261867238,0.9504864271710896,,0.0025194624254135344,,0.008392722305845236,0.0020271897301578235,,4.879099077609672e-05,8.164883178334864e-06,,5.816602121318339e-06,8.438211301859473e-06,,1.840957914168036e-05,,0.01664732434613965,0.0004606132279211366,Treat
22,2.988847440632228e-08,0.0011480320752736612,,8.864825177300236e-05,0.007123813550484484,7.855026017871057e-06,0.08234875051110797,0.6656584586345877,,8.951813439536275e-05,,0.12447670137819486,0.004577280873865148,0.10535937029733058,2.059390773014838e-05,2.439270539130124e-07,,,,,2.234678393359067e-05,4.814227097306129e-06,0.006108041638340304,0.0029655008943394946,Treat
23,1.179735660394187e-07,0.0015039219431786698,,6.85877536577336e-05,0.005358251371711603,6.229996245451341e-07,,0.8978085989777141,0.0002234894441990724,0.0027999414934634956,0.017850009790360787,0.005729368662280909,0.004540504124158517,0.05332152515150957,3.1294983334877536e-05,,,6.670653421695861e-06,3.3703527165954086e-06,,9.25848457325797e-06,,0.009116193602290643,0.0016282722382379065,Treat
24,,,0.22454008714968257,,0.1231507422500263,1.8852414467084248e-05,0.3636356716108842,0.06693078035867016,,0.015245270367405788,,,0.024733062880203643,,0.0004536254507300316,8.553817876564743e-05,,,,0.012727603047381878,0.00010418311483129759,1.1739760370864424e-05,0.15939105707756296,0.008971786339017468,Treat
25,1.4327926660222815e-07,0.0006598957944088996,0.00047168031157942316,4.7561234507951246e-05,0.0054096792492824035,1.5681230358738213e-06,,0.761025644120706,0.00024711564771677443,0.0030808890460405007,0.16761216120746852,0.0397524322155566,0.010565893842849767,0.0031106173165046046,2.7906011831701892e-05,6.070761598212543e-06,1.0931648973594476e-05,1.28495833845158e-06,2.7316162810621645e-06,0.0009405543914082123,4.971921079390981e-06,7.698127907684747e-07,0.004651943844748338,0.0023675536440264065,Treat
