,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa61170,taxa724,taxa816,taxa838,taxa841,condition
10,0.0031886885129017656,0.042937252715633804,,,0.000320491593535928,,,0.09023288683918514,0.004934962012111135,0.0,0.027696051857973955,0.03283213248716792,0.0012064074383259064,0.007114000583984368,0.052591047757000034,0.0008304383442633477,0.06471384512527724,0.06661062796778007,0.00015172639997776847,0.005035572031347729,0.00041146658068837345,,,0.0013683773987299812,0.12910841571370285,0.007273637852410175,0.00326627587652676,0.0002144048192199215,,0.01920606727098264,0.43347907925199286,0.005276143569280395,Control
11,,0.3912093818557924,,,0.041792642828004656,,,0.20464617285510392,0.013676840765204132,0.0016741383316220056,,0.0019565876101343407,,,0.06019071215120779,,,0.0014152443378984186,,0.04439218264339547,,,,,0.002568596736736501,0.08576811106959194,,,,0.1418563491664106,,0.008853039648897772,Control
12,3.0590165599200934e-05,0.0013979250159014234,,,,,0.49741043126127443,0.04359778728208181,0.0002489147866714351,,0.0006520715990656342,0.001324547806565554,0.0008229367488296587,1.610088390230381e-06,0.0030150388007700326,3.9137861056242535e-06,,0.00011983688162608244,4.736754998918657e-06,0.0004072430931377691,0.3520458096525413,,0.0001075010029551247,4.9916263870019884e-05,0.0001369188748983834,0.0001255710723088627,,0.00019050129366275938,2.5120578341619076e-06,0.06845886739939058,4.220973210561953e-05,0.029802608579415257,Treat
13,4.144859688010806e-05,0.00025092916620219664,9.755974210792257e-06,0.0006442609549419604,0.000129683769071056,,0.2494983998265064,0.010526365682698859,4.6295398132939055e-05,0.00011387514064158097,0.001365243858312178,0.00017992417755348437,3.96320209681891e-06,8.411009766592015e-07,0.0020308772942834114,3.4252461400703752e-06,1.6081271721867718e-06,3.073885534503217e-05,4.874860090900332e-05,0.0017426758366237871,0.185054285776843,,0.0005323139162552923,0.00016710939097026203,1.3142238035156213e-05,7.185220431006506e-05,,0.00011565297492153213,,0.2245325629160887,,0.32284401977387744,Treat
14,,0.0002489163632609238,6.701326925979206e-07,,0.00012317165330080458,,,0.43874312190954695,4.329310074443925e-05,,8.40953309145051e-05,0.0004905402919849448,,2.4615900742415093e-07,0.0003044014536060715,,,0.00013905253371406851,,0.0007686643254326835,,,,,0.005697423898421782,0.0003718130092775018,,,,0.22783297940079772,,0.32515161043729757,Treat
15,5.0832466365480987e-05,0.0010052304112811205,0.00010624634025269913,,4.659708660218317e-05,,0.13930782702720723,0.33313572729117463,9.589516702167015e-05,1.4113977941372461e-05,0.0016288396602390657,0.0003214301280680173,2.7266987365021885e-05,6.948514868897101e-08,0.00201212175580275,2.0739915190117086e-05,,0.0022293480960435983,,0.0003541149214794612,0.13504045282825403,0.0010238249543689138,1.06101997244893e-05,2.507218272577793e-06,,0.0002569424177037807,,5.891127306813793e-05,0.0002147369176815622,0.05017866025551967,,0.3328569532182237,Treat
16,3.915622062672233e-05,0.0002875509565721092,7.75686152262384e-06,,8.430366795722222e-05,,0.0859316878627874,0.19570933517237094,0.0001788000372770151,6.078810314489536e-06,0.00012575102506706283,0.002631659022911198,1.464423357658505e-05,1.1878148683532951e-06,0.0011761006498499766,0.0,0.0,7.132986962262259e-05,3.772036846647537e-05,0.00035133213441351037,0.6535634487578069,,0.0003855011665404145,3.5985440053409566e-05,,0.00026539611104504706,4.368930703851201e-08,0.00040660607080311365,,0.04144404684633022,4.2901485792993894e-08,0.017244534308423726,Treat
17,1.4199832771391633e-05,0.0014773378019944893,8.697124078009512e-07,0.05175600779407299,,0.0003817271685736163,0.14037479976848571,0.20187529760167322,7.23338168601244e-05,4.849877398595682e-05,0.0012937737850549163,0.0013150598594886104,6.45118750792731e-05,1.7177850253812544e-07,0.0020558797944755895,1.9749035524310283e-05,,2.4942695469008414e-06,1.6007379863216817e-05,0.00047281997098439063,0.31205392613920546,0.0010230279365949944,0.00028619008106008537,5.3432614186186115e-05,2.4576212882073423e-05,0.00020272230441330163,,2.834701251274333e-05,,0.15775561572862315,9.12597280671759e-07,0.12732970935389626,Treat
18,,0.0040277843927533615,,0.012463486644926556,,4.2330449621785986e-05,,0.11709820727208986,0.00012810470083823944,,0.00017080434489662869,0.00020689310107459174,,9.003515977834153e-07,0.0037473812181532287,,2.588687977235008e-06,0.002425665135113763,,0.0017400306857001109,,,,,,0.0002362498274476183,,,,0.36646070168224953,0.002848128563648029,0.48840074294191177,Treat
19,,0.020038588203807484,,,0.001972202365459053,,,0.7800107288193918,0.0005972413351810901,0.00012507433996537074,,9.208580649499042e-05,,1.2297354889123649e-06,0.0039868640816777675,,9.340875204136342e-08,9.789993757219286e-05,,0.0021428703586515783,,,,,5.7404749692163026e-05,0.002557434098352193,,,,0.10266681190087083,,0.08565347085864253,Treat
20,,0.005681701784077964,,0.05642733891639654,,,,0.12181514781332824,0.0006744584556785791,2.0829823686608852e-05,0.0002931966384567152,,,,0.0002722948814865314,,,0.00040979364034266787,,0.0004894083709849975,0.6868803331902334,0.0007971560850905723,9.072157216573516e-06,,,0.0006054692986385947,,,,0.04519153417326896,,0.08043226477111307,Treat
21,,,,0.0549820354626186,,,,0.31803370935105985,0.0008551414318120496,,6.142180202042954e-05,5.6833850382752845e-05,,7.172038813109598e-07,0.0008074874811782023,,,0.00018020498893247367,,0.0017830866223205765,,0.0016312805744484954,,,,0.00046037776729425476,3.2083403912294844e-05,,,0.3659608357677587,0.0004090282622401986,0.2547457560301399,Treat
22,6.789008436874405e-05,0.0013209497954242465,0.0001727417531321328,0.0024129205770012456,9.517011827033983e-06,9.323857740842614e-07,0.2962916904257526,0.32652094521997727,0.0002704204899046123,7.606932530252669e-06,0.0011739523819775705,0.0005833014941144533,0.0005978381275641148,7.506600579507109e-07,0.002592938606926502,4.778775169475346e-06,9.917701874627285e-07,0.003602824477322115,4.3540950180257534e-05,0.0007430900003800241,0.11875708380427485,,0.0,6.132523005658554e-05,3.958227995914234e-05,0.00021958758057940978,0.0001433819182210889,7.898566050111526e-05,1.284116980420396e-05,0.06418814867990416,,0.18007944175712723,Treat
23,3.9555321184901116e-07,0.0014661244114779026,4.338221811254603e-06,,0.0011996855565599965,5.68310273154124e-05,0.021209314967696746,0.12779659173529603,0.000529316122989285,1.852989924125205e-05,0.00014437370644511795,0.0004126858113297072,,8.926718313971152e-08,0.0011534894436477116,6.304732291300702e-06,,0.00022568240263848763,2.018129614498783e-06,0.0010465083792414096,0.6977718308418503,0.0005748417249692893,,1.530758771057962e-06,,0.0006098304968791857,4.125855012077301e-05,1.421933050790433e-05,3.0711651814293144e-07,0.07087854541441685,,0.07483535639797533,Treat
