,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
10,,,0.0018996930208484938,,0.026145027201985055,0.0025176149158565066,,,,0.0003527387162407867,,0.00017720821356924181,4.802447444657559e-05,,0.01027964924098262,0.19101787139590995,0.0024602581745414927,9.783151672195421e-05,0.0007753121485982095,0.12625718217549609,,0.025706620373030623,0.000130546879227045,,0.0013012745150262077,0.058551481188037414,0.006705076459577022,,,0.022843501869179657,0.025707459228479473,,,,,0.012608836251641532,,0.001691237441809646,,0.00019272703937293876,,0.005267383077181831,,,3.418335954057564e-05,,,0.01898004824257686,0.3609636939167461,,,0.07028056778769912,,,,,0.004161666738668425,0.02284528443700845,,Control
11,,0.0001232589670898558,0.0031115324196300097,,0.022850114473487525,0.0006163957020344589,,,,,,0.006699155121309217,,,0.0068138404286587784,0.20193086886678208,0.014208268921613145,,0.00048305007642661157,0.009992751727188972,,0.20912366505596183,0.0011636977932206766,0.0006557336702546256,0.021810179980282604,0.09345833796479072,0.0,,,0.0,0.005668197754185308,0.0077807475141934415,0.027918458645607876,0.08014072099031623,,0.030633686252066,0.00045954816207969157,0.0028595676898505824,,,,0.02108958909575729,2.400624727281971e-05,0.0,0.0024845457261516595,0.00027486144461526767,,,0.21970053517792767,5.0534159175137285e-05,1.5836053873246608e-05,0.007626018172527452,,2.7334844583756888e-05,,,,,0.0002049609010855867,Control
12,,,,,0.05701061171581182,,,0.0003901575127707295,,,,0.00010568669549683305,,,,0.19844225323628706,0.020158544256633697,,0.0012521995218616128,0.005337533457301154,,0.009579316189821021,,,0.01813811108940749,0.08967571951218026,,,,,0.005765965594665837,2.8629825293090222e-05,0.07163588385143843,,,,,,,,,0.037815633671436005,,2.5584099198080632e-05,0.00039442152930374303,,,,0.4367185428271729,,,0.047525205413920274,,,,,,,,Control
13,,,,,0.07699480009354437,0.032538611896563305,,,,,,,,,,0.20213350922594472,0.0310463034459902,,0.002874582604926575,0.002675303902556467,0.0160694694683731,0.015243248812795863,,,,0.035312794544570585,0.0008409256997724877,,,,0.0014368349390227453,,0.04889193942495367,0.03449854075254534,0.007438318424446802,,,,,,,0.008631860942611588,,,,,,,0.4107494075895472,0.04962090396064647,,0.0230026442711886,,,,,,,,Control
14,0.0,,,,0.019187041574357744,4.5591523941027314e-05,,,,,,0.0009415640813907816,,,0.006920313423469621,0.15627146883475054,0.0007720303825254054,,0.0005179906553025186,0.08556433595215081,,0.022797013911674508,,0.0001613960813198381,0.0070532278433800746,0.16070438382846738,7.490781279097852e-05,,,0.022549338218685953,0.004012471420530688,0.0013812040857099786,0.05842496412406112,0.026127803370121275,,0.007139716111908935,,0.0018884489127151843,,0.0001020332046094387,,0.0053075002230020185,1.43973233497981e-05,,0.00019582446324326833,0.0,,,0.35694094437051616,,,0.054673313778707926,,0.00018205311047389628,,0.0,,,4.872137684315735e-05,Control
15,,,,,0.019131719802260458,,,,,,0.012319758562309154,,,,,0.14604224944327904,0.011984811123871352,,,0.009959735270977,,0.01753006400811107,,,,0.017403382409447412,,,,,0.0025746393556782305,,0.09821418769326475,0.03388748908891498,0.06500520395522122,0.006611121933998564,,,,,,0.006142496886775494,0.21227293910995682,,,,,,0.3136763387403522,,,0.012982119274438405,,,,,0.014261743341143749,,,Control
16,,,0.0005635614173392934,,0.059748213966730176,5.543723671730372e-05,,0.007833614777446759,,,,,0.01535813414215824,0.13945948795179205,0.008400003594837209,0.10715543258160508,0.0027291478993780823,,0.0015701158355507386,0.06861362780570228,,0.06580359606914649,0.003308360995571989,,0.002701075856013037,0.09145457716181746,0.0007669322638759959,,,,6.0183229660315135e-05,0.0020503699299541933,0.01997972148291881,0.018839370455143757,0.04490537348389507,0.01566601781201445,0.0005261993452347353,0.0036338149371746655,,0.0011114711558239743,,0.00806475473162874,,,8.795233730559478e-05,,,,0.2794460840559781,0.00033747039182008927,0.0003854352141164814,0.02938446188164887,,,,,,,,Control
17,,,0.0006814685920676325,0.004713488861719217,0.008717141509203085,0.03844625360797726,2.8394666795909127e-05,,0.0003123410911097014,,,0.16653424199499445,0.02862174421461831,,0.00244193500967041,0.0041172157213683665,5.678908994651922e-05,,,0.048725161484053606,,0.0011357817989303843,,0.00014197284668894758,0.0004543132068627517,,0.010789929526291642,,5.678908994651922e-05,,0.07692101371594269,,0.015162704801827461,0.0021011994954100986,0.016440453843604916,2.8394666795909127e-05,,0.001192573081684595,0.00011357817989303844,0.0005962853226158022,0.00019876193663546677,0.40430988213991237,2.8394666795909127e-05,2.8394666795909127e-05,2.8394666795909127e-05,0.00019876193663546677,,0.07510366343037204,0.05213254099118663,,0.0002555522448084812,0.0022147771880125385,0.00017036751348485673,0.0015333061594919157,,2.8394666795909127e-05,0.03466975147279229,0.0005678908994651921,,Control
18,6.506298238576836e-05,,0.0007856203106767544,3.030191858776439e-05,0.011543916195635672,0.0017537615423453604,,,,,,0.008461228036429597,,,0.0007718374982087411,0.22572497086860707,0.006490387197713028,,5.026672782451885e-05,0.0384891118821829,,0.031503962254551925,0.00996223712072183,5.421915198814029e-05,0.0054672160603816905,0.038653188157077856,0.00022995001095530907,,,0.046902809484439714,0.013857503150284748,0.0015279666439723203,0.05166365640583572,0.01901095753860049,,,0.00030008020380725876,0.0025525566002341862,4.09430605667452e-05,2.634949442414295e-05,,0.04225759630588197,0.06282479552285608,7.043422547992058e-05,0.0010238805467966009,8.816946211155526e-05,,0.008069228634765807,0.3075553526869695,0.00010266168404483386,,0.060499148607297465,,0.00020917444804396558,,0.000932366725777366,,,0.00044713065153584113,Control
19,,,,,0.027799406331625864,,,,,,,,,,,0.10230879582334745,0.014973100287521426,,,0.0004347643000507344,,,,,,0.007206458684333382,,0.00018261112858941207,,,,,,0.00551679961647614,,,,,,0.22490827941041308,,,0.13215518787688854,,,,,,0.46189480708207253,,,0.022619789458681504,,,,,,,,Control
20,,1.6127786862238544e-05,0.0056281557577469435,,0.03746208727364072,,,0.005214687906888322,,,,0.08438190643475497,,,0.0012168746580439708,0.10814642130485062,0.005539232001417478,,0.000756680411002288,0.10942338853860051,0.004190131583961866,0.06630453525517639,0.007484508211308032,0.0022214369438329938,0.009186762975329237,0.24754385404838936,8.07493986047697e-05,,,,0.009528429035362823,0.0007507153391491314,0.0345939923552081,0.01946524456407973,3.324975236666988e-05,1.2482465174198328e-05,0.0007340352308190077,0.0012662521972728797,,0.00032907313056581243,,0.014037691963468574,0.04800921802437043,,0.0004556652110050275,0.0009154176008724029,,,0.13659020365086696,,,0.03242977591544799,,0.0009486673532390727,0.0001369757240354506,0.004965369996285086,,,0.0,Control
21,,0.0002116679362345776,0.0005319095502117237,,0.01883661985179388,0.0004499212029070551,,0.00023460032050543785,,,,0.0013446900723780547,,,0.005379977938234566,0.1163686589801238,0.00882775029555886,,0.00016316492879443948,0.030648421282916723,0.002565585857984209,0.05971156540006507,0.0003064415951238851,0.0008694011877554461,0.006285299763299235,0.09934532101735767,8.685894219405485e-05,1.217648722346563e-05,,,0.00531594990958451,0.0032930294988594193,0.038117478545790534,0.049359318904128334,,,0.0006068964173628996,0.0034023134716900227,,,,0.007628264833320631,0.012428540508991372,0.0009298777409653254,0.0002633165362074443,,,0.0001889384934174417,0.0964227611422722,,0.4095774566139077,0.020106221586293903,0.00011090750446039949,,,,,,6.869568208571861e-05,Control
22,,,0.0020588497386852325,,0.05506931070566542,0.0019497562350570406,,,,,,,,,0.00546143675841521,0.018475857789301383,0.011307677891792768,,0.0029061661646448034,0.040270035183411816,0.0014032795263182276,0.10318570186834483,0.0010388608014325663,,0.010296267074621874,0.1838008560156489,0.0223360118260991,,,,0.004194397962807491,0.000445658568013038,0.02895670582427105,0.014251587784797369,0.05432684918282305,0.017768617018324176,,0.00018104879325529663,,0.0008398484155354397,,0.009250140100884744,,,,,,0.0008549862745032738,0.3572020029203958,,,0.05216808957495011,,,,,,,,Control
23,,,,,0.0602399778429892,0.00031072627504606973,,,,,,,,,,0.04421948341429216,0.04734065476869588,,0.008402409373350872,0.0066735094310413435,0.007060934601744259,0.028626829737320895,,,0.0063596587594573475,0.1413507229853589,0.027271446361771253,,,,0.006710296680600803,,0.03758114864104877,0.01311924027576932,0.03668565627848492,0.0018674820468143453,,,,,,0.007271881761546863,,,,,,0.0011690282401100756,0.44972160618977225,,,0.06801730633478452,,,,,,,,Control
24,,,,,,,,,,,,0.022121916580943018,,,0.0011660689577160615,0.13859353311072262,0.00639472697760903,,1.704779177947458e-05,0.03309156890426623,,0.019314546399376013,0.00019875719592305066,0.0003628171215184649,0.0013949104920734788,0.1500265845270632,,,,,0.04390087170373426,,0.021822176289008607,0.015702520445817807,0.07302672311558223,,,7.912181008238498e-05,,,,0.02616695644569987,,0.00019875719592305066,0.0024097555085927894,,,,0.38445076928661814,,,0.05955987013995033,,,,,,,,Control
25,,0.00042335435146774236,0.015595064775459518,,0.13895936012401802,0.001630796453859118,,0.0034324236807147354,,0.0,,0.0008746535577420761,0.0,,0.10343063888159387,0.11611903080308313,0.0072456724995601735,6.557861912641732e-05,0.0002556852226281932,0.1931570801706268,,0.07448996815408425,0.003306467857042689,0.0001430898952322916,0.0020626158525857913,0.08091045152868043,0.0002549713029798496,,7.73072990634904e-05,,0.04584924566740014,0.0001973477885064036,0.02016282467408293,0.0242262513354122,,0.01205932672277735,0.0005708297531112872,0.008932868605638434,,0.001141149563616615,,0.02569712978804235,,,,,,,0.07207008651176308,,1.3972427403295758e-05,0.04634123829363005,,,6.394680278734627e-05,,,,0.0002395710362798667,Control
26,,,,,,,,,,,,,,,,,,,,,,,,,,0.21811221811221806,,,,,,,0.15443715443715444,,0.021520521520521526,,,,,,,,0.015447515447515447,,,,,,0.5904825904825906,,,,,,,,,,,Control
27,,,,,0.03720357472742068,,,,,,,0.00046614747576628117,,,,0.10613574821799124,0.02018631947433665,,,0.00215757343977034,,,,,,0.008359571226390512,0.021146517619841137,,,0.023790447833953014,,,0.02577814006336487,,,0.0008153477415031695,,,,,,,0.0009848186107738336,,,,,0.03303851010075105,0.5758860187353534,,,0.14405126473278382,,,,,,,,Control
28,0.0007123185190646439,0.00016943895866926713,0.010752982846580644,,0.0330391653500295,0.0004204785745612712,0.00013201309332650806,0.0003251755513387262,,,,0.016754925923884587,,,0.041309770308465825,0.05069272106799104,0.0073210514459421715,0.00028314814517513623,0.0003335605812789072,0.1561793631528858,0.0021872657368350178,0.03568955060636549,0.022913525902022155,0.0008491376661373532,0.005870236753365491,0.2067278003520281,0.0002907151234138362,,,,0.01661217590197614,5.480946399923185e-05,0.023682289988488994,0.09279497896226668,,0.015913559748911302,3.895971228303608e-05,0.00229985010225135,3.87551993576658e-05,2.4848320432487574e-05,,0.018527746217456755,,0.00017976686140046567,0.0008547617715850354,6.268321162598717e-05,,,0.19366044698549484,,,0.042232225858348425,,1.5031700014714708e-05,1.41113918505485e-05,,,,3.865294289498066e-05,Control
29,,,0.00027037534767858406,,0.05204381701858388,0.00018151574574702662,,,,,,6.423338430618352e-05,,,0.000159762586844613,0.13973326317597556,0.0037947975268300084,,7.634127463865902e-05,0.013277020014240111,0.008486502421424156,0.01680216045807227,0.0030702736824434877,,0.0021734689239194557,0.09385472234914417,1.3441810453849907e-05,0.000789885930333867,,,0.05161696257974407,,0.03220083172997845,,,0.0038390221093155753,,0.00013216070125617315,,,,0.016597249805581145,,,3.0885381271823066e-05,,,,0.22396108400916057,0.29783358033087587,,0.03899664170218058,,,,,,,,Control
30,,,0.00012796989264281705,,0.0002559397852856341,0.0017915761977191638,4.265670752361486e-05,,0.0001706272899505145,4.265670752361486e-05,,,4.265670752361486e-05,,0.0013650137210435656,0.0019195541378429445,,,,0.003156589918762729,,0.015100408244087732,0.0004692233229037085,8.531341504722971e-05,0.012711685966067688,,4.265670752361486e-05,,,,,0.0008531341504722973,0.04423493350458796,0.035490310761527186,,0.0011090739357579313,,0.003881759924792898,,,,8.531341504722971e-05,0.05570960668253863,0.0011090739357579313,,,,0.00012796989264281705,0.37426994537421193,0.0005545369678789657,0.42972283741401224,0.0004265670752361487,,,,,0.015100408244087732,,,Control
31,,,0.0013903244606945806,,0.004542578523094461,0.00013624515595139775,0.0,0.0005384400513263881,,,0.004204380613823672,0.0017918149867256568,,,0.0015928809591658983,0.06430187740592444,0.010687899176169616,,8.452432126970022e-05,0.0237895714697411,0.0005719479072583049,0.033709204940084336,0.0001660299167797683,,0.007702882520853359,0.18764801818641402,0.00023012752707595764,,,,0.08794343068925158,0.00021412828054990723,0.005283575072892166,0.014555691867794303,,0.0015421663664040778,,0.0008436332256251983,3.813656876335284e-05,0.0002099020644864222,,0.009983731080639425,0.020498154149822184,,0.0003116331225860257,,,0.00010173105809960346,0.05174216701039891,0.0002643397523517886,0.429646181191165,0.032272693975267386,,,0.0001804191762340149,0.00024723363971387315,,0.0010180149503399493,1.4288635262258846e-05,Control
32,,,,,0.06891569263437464,,,,,,,,,,,0.035299483745883466,0.0025175392472915194,,,,,,,,,0.07514449641034011,,,,0.01383161878197803,,,0.033015962729995886,,,,,,,,,,,,,,,,0.5500135441712694,,0.1569053356358761,0.06435632664299079,,,,,,,,Control
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5555829999999999,,0.444417,,,,,,,,Control
34,,,,,0.35632424962554404,,,,,,,0.05342187087808685,,,,0.24539256342020416,0.038784588197765736,,0.0033830731549557885,,,,,,0.010016876733618035,0.044706125183640734,,,,,0.0006376513414740486,,0.021779595819338374,,,,,,,,,0.04616079145147636,,,,,,,0.1614537170205556,,,0.017938897173340282,,,,,,,,Control
35,,,0.001836722572981627,,0.024865786109927568,0.024993453925707863,,,,0.0019345392570786688,0.010994719241843231,0.0003193761216769312,0.004735690952989632,,0.0022364591806432453,0.1730074498715317,0.009290312584730991,,0.0020974293424229507,0.04104241391331293,,0.1836836193206027,,,0.0072521723412221906,0.058072536184168036,0.005316910046351887,,,,0.05693344178900207,0.0017823914474958359,0.018257943732166142,0.06044926469638868,,0.0036779899549392522,0.0001686743876773702,0.0002955158745529432,,,,0.03415361970794438,0.010404617112755159,,,,,0.0006435036345560418,0.24265974616208955,0.00014440097610101868,,0.018749299557139356,,,,,,,,Control
36,,,0.001786525198787307,,0.056311846117225665,9.68062811346309e-05,,0.0018393193415579866,,,,0.00022802576558399876,0.006021289416775853,,0.021688691627369756,0.013306370537478072,0.0051342048553660044,,0.0006377164827908964,0.027765634444164987,,0.1304148077665188,0.0,,0.005416862857666277,0.11218500047943616,3.7885158545303866e-05,,,,0.012699799535431967,0.004938141501169284,0.06659710502245897,0.024446955825394554,,0.0015820883055051014,,0.001993923465648526,,,,0.0030451089698678197,,,0.0008209131793684575,,,,0.16231697051891333,,0.3354082350489184,0.002652063214501581,,,,0.00044012138363951374,,,0.00018758769878092496,Control
37,,,,,0.02154018996190639,,,,,,,,,,,0.03282877208471037,0.009138608135321514,,,0.0002264167694859479,,0.00778290790904995,,,,0.03365965836063887,,,,0.020157315574569633,0.000418813978554401,,0.08905408197386469,,,,,,,0.0019086218012278574,,,,0.001674737323357581,,,,,0.3794415232797512,,0.25424228067133037,0.13495082514028917,,,,,0.008529160156622737,0.004446086879319343,,Control
38,,,0.001778330200184395,1.0761927768448454e-05,0.039595535409041024,0.0010146512675670185,,0.0008436097553636194,,,,0.0006283711999946504,,,0.0008670143361416045,0.15641260436980242,0.00744673159208825,,0.0010840291320160455,0.05712305877809699,,0.020849824507438063,0.002191044905867612,0.0005545004919141353,0.013001662561113125,0.09851468679237715,0.0008818511685990772,,,,0.31579988916259244,0.00308021000595981,0.021451029676172552,0.004638913291879362,,,,0.001160825412693809,5.548139461209834e-05,3.5629294845057495e-05,,0.013203840524530094,,0.00043496995436942626,0.00023801622773325805,,,0.00018222137891431162,0.19221429902862633,6.95868339202589e-05,1.66130729629447e-05,0.04413079984318931,,,0.00016822042434176706,0.00032118607728359743,,,,Control
39,,,,,0.02333160131259663,,,,,,,,,,,0.03728565241829222,0.008703604512762003,,,,,0.006401131996405624,,,,0.051167791945983386,,,,0.016775829376861142,0.0013669209144909237,,0.08128962898833832,,,,,,,,,0.004367376421255221,,0.0009844274376121993,,,,,0.3614107649428854,,0.26514840426405617,0.13034223901806044,,,,,0.011424626450400443,,,Control
40,,,,,0.40453434950292705,,,,,,,0.04977570570063001,,,,0.20545187556296787,0.0072424301193066256,,0.001518481958241642,,,0.0013910939257814688,,,,0.07607661056056132,,,,0.0025479682906581693,0.0009358400363455599,,0.033478654666098,,,,,,,0.004107770898385671,,0.053591947996612946,,,,,,,0.15118062854729472,,,0.00816664223418883,,,,,,,,Control
41,,,,,0.005633792676069522,,,,,,,,,,,0.004109494657656946,0.05169413279762737,,,0.01357938234680295,,,,,,0.015588379735106342,,,,,,,0.013887281946533473,,0.15577179749666328,,,,,,,0.02527976713630272,,,,,,,0.36552452481811776,,0.25009967487042273,0.09883177151869701,,,,,,,,Control
42,0.02263103121334593,,0.00022799631679608863,,0.07323387154716163,,,,,,,0.001454261668805211,0.0011578333980553426,,0.002204037859950976,0.3049144942184366,0.008937367461300132,,8.705514271092801e-05,0.016907541267443538,0.05696701205151725,0.005908068887726194,0.002446359706560255,,0.005131074189935368,0.1558562545483557,,,,0.04374146253521325,0.042914769268608974,,,0.021224153989307427,,,,,0.00043329217865742896,0.016816519054938188,,0.06535119366926187,,,,,,,0.10375926145502423,0.0005435987582189972,,0.047151489612668525,,,,,,,,Control
43,,,,,0.027119539666779123,,,,,,,,,,,0.04955784976652645,0.012317272630972346,,,,,0.006451453796127858,,,,0.021169746522454236,,,,0.016015368027036608,0.00032153731882828885,,0.09688907961451318,,,,,,,,,0.009154968708903838,,0.001838485873481621,,,,,0.39506218573369095,,0.20413249335437514,0.15494977045981503,,,,,0.005020248526495404,,,Control
44,,,,,,,,,,,,,,,,0.1812564372928082,0.005708170217890615,,,,,,,,0.003449049142633343,0.0018037919774660494,0.001088653257976996,,,,0.002437218023777981,,0.09849647662492834,0.003682062713152145,0.047313471719824564,,,,,,,0.026410106533152372,,,,,,,0.6203357168234067,,,0.008018845672982828,,,,,,,,Control
45,,3.619458289098335e-05,0.011853014205560421,,0.0687367663556305,2.938268105475895e-05,0.00013339127177800604,4.158310225396682e-05,,,0.01148761159064415,0.0,0.002169234889219159,0.005855592154559817,0.02962099594885014,0.05698959080397319,0.018074110645213182,,,0.05692645362426729,0.002188958903491212,0.0018223362464550158,0.05457441575741333,0.00011590400139247477,0.005795911760860358,0.29016465078429393,,,,,0.014422219569760279,0.0003292080320252924,0.016638019399889754,0.001049032882778557,0.057403388422979665,0.00030938234757657963,,0.004964758066664322,0.005147662714475781,0.0013680738971378426,,0.005413428556265192,0.001148771326082081,0.0,,,,,0.028722943278411784,0.151329957747908,0.006998364940218953,0.017242855280840484,5.561358663305588e-05,,0.00035960741484665195,0.0024781088859124386,0.03479946472685393,0.033203039612937565,,Control
46,,,,,,,,0.010493626838051547,0.0033404420687568183,,,,,,,0.1989066092911983,0.018138282336135434,,0.004216262709537323,0.0007611160493421445,,0.012607498688902291,,,0.011424745835586083,0.039516311066633676,,,,,0.0014648271378634378,,0.030686690780963418,0.025544786244465285,,,,,,0.024516552799450343,0.0014310161425909731,0.005285890924465288,0.005500659209077609,,,,,,0.17832614086039816,0.40905721778904947,,0.018781323227532305,,,,,,,,Control
47,,,,,0.019523838986846814,,,0.03925782380228391,,,,,,,0.000254197360071812,0.08509113961512178,0.015193373207978693,,0.0029308284831596,0.0036364539238000607,,0.009141493719352897,,,0.007386240424048052,0.01782655350228697,,,,,0.00695063084796595,,0.26779626807439344,0.009499312295523307,0.08780481407150084,0.0007778098819999635,,,,,,0.015798080594679655,0.004060249680075753,,,,,,0.39902277684435256,,,0.008048114684557996,,,,,,,,Control
48,,,0.0005516370854290726,,0.009308574704669406,,,0.0003856240324269462,,,0.0037664085936546473,,0.0003174723619381652,,0.00024460327095899735,0.09338224194304728,0.0017364122230573065,,,0.014517409891246393,0.0005951979469786026,0.0009274247942803184,0.00048197985520931705,,0.0007467576265633733,0.04503651082718262,,0.00011141142009211617,,0.0025101695541294897,0.00041794338131853306,0.0004781657705575148,0.004832244512535893,0.0006555207068663162,,,,,0.008879891663936585,,,0.0007596050696010228,0.006714394917551535,,,,,,0.043634533605699126,0.19173403544609532,0.5510047503420632,0.006480531306006823,,,,,,0.009788547146904088,,Control
49,,,,,0.08320548446409079,0.0011628559694148084,,,,,,,,,,0.17312500328119632,0.0018819932389183397,,0.0014203036792609415,0.012429979270916163,,0.009749696211702382,,,0.006595911286144144,0.21854079849577848,,,,,0.08020142304978817,,0.03923896841611304,0.06783353410889373,,,,,,,,0.0005676974401822768,0.019188536933751332,,,,,0.0010378676302816663,0.25674200024149607,,,0.02707794628207142,,,,,,,,Control
