,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa724,taxa816,taxa838,taxa841,condition
10,,0.008917053542633857,,0.0006846110865277165,,,,0.29864488723721816,0.010842917732294332,,0.004775051000127501,,0.007463573346433368,,0.007107205268013172,0.10715581476453692,,0.0012263702534256338,,0.08417997607494018,0.015036131340328353,,,,0.019754229073072685,,,0.3758317989544974,,0.05838038032595083,Control
11,,0.07220884336660244,,0.010869596043397668,,0.00014452654521782934,,0.0778972991097383,0.017845919650221764,0.00017288647107189397,0.0014578092655368215,,0.003196927180218385,0.00010285926953993437,0.001639640020916536,0.001667127333667399,,0.01015492591187524,,0.03199730449812422,,0.0014816970492369768,,,0.01161633470646277,,,0.7508072216587808,,0.006739081919391056,Control
12,0.0008856410055274754,7.380345507639345e-05,0.0008118372089091474,,,0.022510004274719504,0.0014022687203288859,0.0007749358798365408,,,0.0014391666339821471,,0.0004981730656092049,,0.0003321153770728032,,0.0001476064547635409,,0.00011070512569093442,0.0004981730656092049,0.0004612717365365982,,1.845089223092623e-05,,3.690167061454099e-05,0.001143949170562606,0.00018450892230926233,0.0048156729675556485,0.9637994618102192,5.535256284546721e-05,Control
13,0.0019208407264469482,0.03429200161532155,0.003037184152376557,0.0007318589326394116,0.029378265456611225,,0.0038124800989731214,0.07265795711951517,0.01987687492463921,0.0007936684651050513,0.10265346619462676,0.013986231804970968,0.006019615766151663,0.11117089277177666,0.022570456479214657,0.16676163190306315,0.0016485381011357258,0.019413303431146917,,0.014397484206021877,0.017704780882165597,0.007834236567711794,0.0002766828283993387,0.004614057264098382,0.019061913805633594,,0.0038757496991348003,0.23263623617909043,0.05221810442574502,0.036655486198284244,Control
14,0.014509041709586175,0.14258371347754287,0.001666094406566276,0.003625983061101029,,0.0009839808047612038,0.10280243946305655,0.11706806625136933,0.007427527345857654,0.00027540017331305897,0.18998320007848143,,0.07383729010317029,0.0035139835843102634,0.0022208801360344014,0.08365727342587598,0.00021705008093392852,0.04649909664655582,0.00017944441719396347,0.019496186295188112,0.024142836121057536,0.012321168718627885,0.008574500089926588,0.0012141111165612068,0.027014151174768235,,,0.07059134906231095,1.3591177384280833e-05,0.04558164107846504,Control
15,,,,0.014986209571289974,,,,0.2895839937369721,0.02249514903509025,,0.001098221232817498,,0.028101675744214863,,,0.07139323554556547,,,,0.05233083460611126,0.042774643862328654,,,0.0358909865709922,0.010067853472042114,0.013076292229810863,,0.39501293190397974,,0.023187972488785152,Control
16,6.301610149648776e-05,0.0012261158187416021,0.00016034023155621965,0.00020622450865098775,0.00012559615901704262,0.000621263562495984,0.000274428813766791,0.003935263681475959,0.0002510063906534846,7.060813620435404e-06,0.001089671682434981,3.275642030370644e-05,0.0005414249591519448,0.053683499948878485,0.000160999831073113,0.002406785673453492,4.4356960800478225e-06,0.0033441695506492277,0.00010490952450400527,0.0006897418867626456,0.005303395758212416,0.0,5.692255293941608e-05,5.071468420184274e-08,0.00020382289098363452,0.002877715460498528,1.1919273149230301e-05,0.9216872497022505,,0.0009302123925154178,Treat
17,,0.0016952291644669506,,,,,,,,,,,,,,0.0025683866027910846,,,,,,,,1.5633196704578562e-06,,,,0.9952929978803666,,0.0004418230327048523,Treat
18,,0.0002697882164043433,0.00010362214189655919,,,,,0.0007417935179663273,0.00011581338143822857,1.1453565083230224e-05,6.512353041067484e-06,,4.116042453683723e-06,,6.175195083069203e-05,0.0002807718722977908,9.821328346970084e-06,9.137508649607126e-05,,0.00035321859423912625,0.003118669797617541,,,,0.0003766921799457582,,5.1742809661481295e-06,0.9937812819529896,2.84585453138147e-06,0.0006652978834555627,Treat
19,4.549510645589488e-05,0.0014340203180846142,2.46523926380042e-06,0.0011801086208707693,,0.00040838478363853896,0.0005523176136256314,0.00033885597838478643,0.00013074609673560919,1.6239893673453187e-05,0.0007070711880863519,,0.003321103764329949,0.0,0.00013794417931176903,0.002856869045581372,9.647719059809661e-07,0.0003234092260356572,0.00012575320708740578,0.0016959415880099746,0.019410545019797883,4.0288978812299467e-05,5.077664753688501e-05,,7.754581734865878e-05,,,0.9585342123483118,0.008541403933228844,6.753663388202605e-05,Treat
20,,0.00023900657381897475,,,,,,0.0003975815057580942,4.458602950917371e-05,,2.630095126780248e-06,,9.163792414639394e-05,0.0005170553313504782,,0.000427958017656238,,3.441584532288204e-06,,0.0010635872838583463,,,,2.6946594770300348e-08,,,,0.9925458691421585,0.003174590026993846,0.0014920295384961452,Treat
21,3.4813076354508895e-06,0.00026922112380820207,5.251319786030185e-05,0.000311319841038251,,0.000285884515408853,1.2538961333674904e-05,0.003815888399217276,0.0002918617836948445,5.583294780608362e-06,0.00046147477451446447,,0.0001804234585917811,,7.673816541337703e-05,0.001931865160756422,3.811024296732615e-05,0.001932212596648184,1.186493570365747e-06,0.00011502560068550156,0.004230178395173917,,,6.304098746884644e-09,0.0003187290012047664,,7.577576799319749e-05,0.9843562176529851,,0.001233763960619367,Treat
22,,0.0002941562732356015,,,,,,0.0005375368673661041,0.00013360119891681085,,,,6.997668946222315e-05,,,0.00022962092347075057,,3.4876041619747024e-06,,0.001050922358079155,,,,,9.930078128496258e-05,,,0.9936865561007266,0.002214154599569784,0.0016806866037259835,Treat
23,,0.0002975579282638063,3.32629580052421e-05,8.48969022186263e-05,,,1.6435237362472128e-07,0.0005382262227219411,9.400138097833435e-05,8.19554149671931e-06,9.908567480519264e-05,,0.0003137478635760923,,0.0001521306078109466,0.000403090140947891,3.655000547773652e-05,0.00011961990942627534,,0.00020001029731328085,0.021493602047488285,4.67300405604618e-06,,2.0293518250159724e-09,0.00012462734194407533,,2.504533932400603e-06,0.9755796625044322,5.462058984144966e-07,0.00041384254748105055,Treat
24,7.500812410744064e-05,0.0003689732919329571,,0.00021019725703194179,,0.06826653036138568,4.462839308902115e-05,0.0031530180543379045,0.000231899600873871,,0.0008185157526106244,0.00014643455844850437,0.0015129892403121614,0.2516034947889886,4.4095179123801136e-05,0.006598253519615327,,5.802606721513027e-05,,0.0005076008438906896,0.028202371582851844,6.800363156432308e-05,3.58115116641204e-05,7.578471892979552e-07,0.0002548924333741161,0.0006639956584295287,,0.6352547264855756,0.00047678484690072637,0.0014029909694870245,Treat
25,,0.0002844684668793714,,,,4.881596916495777e-05,,0.0020671647128937217,0.00012350585520628704,1.3483005015606792e-06,0.00012615402953732968,,,,,0.00021880529790355423,,6.357657412274025e-05,,,,0.0001256782587239245,1.2377687465178038e-05,,0.00010972634302304027,,,0.9966937639334585,,0.00012461457111966873,Treat
26,,0.00024318923131784616,,,,,,0.0003706375785222138,0.0001031750923122854,,2.556250442829634e-06,,8.786920612894771e-05,,,0.0003800183033492904,,4.728419279956967e-06,,0.0010054225974441635,,,,2.974420920237886e-08,,,,0.9934083746195135,0.0028704010927619902,0.0015235978647177835,Treat
27,4.1104450367572796e-05,0.00040332232682028916,0.00041798572851385016,,0.000167622102400991,0.0012242052987326273,6.494403826460262e-05,0.0027924172461283874,0.0001330392864236402,2.8201615941119997e-05,0.0007262185841554906,,0.0033597377839710675,,0.00013571438960576382,0.000886091107875874,7.313889660420664e-05,0.001019692131715479,3.8845512405203356e-05,0.0003096406244096979,0.02874195333177302,7.234766890245176e-05,5.504341630822837e-06,3.791854009084215e-09,0.0004087598765022624,0.0006091611312957962,1.2101331040259547e-05,0.9580495639902404,,0.0002786834124250204,Treat
28,2.6254178713223493e-05,0.0011997768719539217,,,0.00015293856815835682,,0.00042598720114593304,0.0004858460386960757,0.00021363249154187204,,0.000559644054235972,7.713404689834329e-05,0.0011368004764475224,0.0683274314877709,0.00031930318927632286,0.002587673716443927,3.3590285586775052e-06,0.00010285066605617725,1.0552840255802415e-05,0.0003495186357292618,0.014536676217956923,9.226333000002899e-05,4.2840909379521484e-05,1.6220628084068642e-07,0.00010777206690551905,,2.1559875216158566e-06,0.9089288011692339,0.00016827913803716085,0.00014234548280215093,Treat
29,5.745412815624805e-05,0.0007448943647879086,5.484715472716343e-06,0.00019359322720774257,,0.00015884394416531148,0.0004993963869131091,0.00406418737350791,0.00017256546092965446,2.5260730503479855e-07,0.0012151501050744545,,0.0006647765733884404,0.0012459963852105868,0.00013456539731736088,0.0009765996536021805,,0.00012402028060326116,8.413639388610018e-05,0.00038994147653871716,0.016315532903938723,,7.737048057869754e-05,1.0948262690262204e-08,0.0003257693148910535,0.0007599571560340199,,0.9713714752570708,,0.00041802546515729185,Treat
30,1.2412035790957608e-05,0.0005641478395639164,4.912403738424273e-05,0.0004684090156915333,0.00043242321765375226,,3.776588938834051e-05,0.0012240462101091132,0.0003709249860510852,2.4063455973993717e-05,0.0015835108759184565,0.0002990960051467981,8.774325423321157e-05,0.16537276373327503,0.000332555523580837,0.0027662000314058084,3.4867224932281504e-05,0.00034674800535949136,,0.000238821948415587,0.01066029334088266,0.00011097987184735035,4.660189657489112e-06,5.7371692977617846e-08,0.00021195443191686776,,3.8246477359514784e-05,0.8132773277833661,0.0008446674167540651,0.000606189826648532,Treat
31,,5.996432933187816e-05,,,,,,0.0030988476719482332,0.0002686423441158253,,3.1693457914084567e-06,,1.737128916017339e-05,,,0.0009745060442047732,,,,0.0009986930895079717,0.003110110243304372,,,,0.00023848239935908482,,,0.9906520544820818,,0.0005781587611944558,Treat
