,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa61170,taxa816,taxa838,taxa841,condition
17,,,0.035881395775763825,1.6875916003783194e-05,,0.00390020097794748,,0.000822874238155661,,0.03674136016954251,2.4467094737454523e-05,,0.00018545077811522512,0.001154569911277055,,,,0.014269325994326088,0.004402490627909062,0.0011770808824629912,0.8247827372284099,0.02404510391848245,,0.0035402599789273307,0.003365788850575479,,,,3.8841552982071845e-06,0.0037118366339915425,0.0011700972910457133,,0.013447308778888311,0.010104511278357207,0.01725237951978267,Treat
18,,,,,0.003957112693418865,,,,,0.09746841156331823,0.0001101197447075123,,,,,,,,0.026354666075768675,,,,,0.04895965669586808,,0.06310007387525497,,,,,0.006854890916283486,,0.7170807022403894,0.003148249936409848,0.032966116258580896,Treat
19,0.00021991257356537066,0.03221927148041816,0.002995258697957939,,7.820137384284978e-05,,0.0007366510984085733,0.0017277147360787413,0.0006868281558705884,0.006935906756708965,6.636616039896436e-06,5.122530839519177e-06,0.011239455935619386,0.00031837019118652804,0.004216797268799326,0.0017024721506490193,0.0037090620336252974,0.008063924087226691,0.01189179369013241,,0.8331434171634797,0.006283105450179215,1.394574935777844e-05,0.0034786269407121122,0.0007384561809728174,,0.00017673705261519773,0.0008227992121089281,2.0646285533239067e-05,0.0021932222914570997,0.0018977126416579175,0.030828722794867196,0.023267392074453285,0.004946617314567121,0.005435219471069141,Treat
20,,,0.040547214368937656,,0.0003019919268776836,,,,,0.147409401298189,6.037983506617872e-05,0.002625619390190323,0.001085499731976248,,,,,,0.007040412043724327,,,0.0049693535360534,,,0.007023974157859248,,,,0.011255108540230005,0.029275460356311546,0.11106722540264068,,0.6025006595100882,,0.03483769990185546,Treat
21,,,,,0.016106539674256157,,,,,0.3112325409548242,0.00015967731933665464,,0.0011803213997068744,,0.030202484032679788,,,,0.06571438894149025,,,,,0.05624295187923999,0.043154853205634086,,,,0.0016673828851835742,0.010820500047770631,0.014053841873071245,,0.4245430727022753,,0.024921445084531146,Treat
22,,,0.042130200262268346,,0.000288322009747888,,7.810127820649268e-05,,,0.14664659118228315,9.83877212853173e-05,0.0009253613500469559,0.0039443771377792,,0.007079006825334886,,,0.07840487290044071,0.05675519976182246,,,0.004260983664226269,2.1157118591960556e-05,0.05293811172681466,,,,,,0.02794532757452083,,0.22063332089988574,0.3227300867998204,,0.03512059178692482,Treat
23,,,0.09719809147251524,,,0.05062748194945709,,,,0.06407563117751121,0.0002716646398277443,,0.0029054608638546583,0.14065972696639076,0.009611424440263855,0.003419983243433339,,0.07109395604513233,0.0818106231701418,,,0.007005217975182937,,0.03512462142772166,0.02251513586241141,,,,0.0002731118764791603,0.012454106629681506,,,0.3841820276612263,0.00013238300662008376,0.016639351592148972,Treat
24,,,,,,,0.0009946559220882117,,,0.04032846287069311,6.94954370173533e-05,,0.0035487211681649584,,0.0018681551217696723,,,0.003552046411388632,0.05906271448753444,,,0.029865602483316656,,0.011163510026661405,0.0058680584230542095,0.031197803751954824,,,,0.01895370956695124,,0.497168731263711,0.25611161700856633,,0.04024671605712791,Treat
25,0.001121982838191336,0.07014710294599685,0.01671221749525579,8.5210726333131e-06,0.0004400697359676783,0.001365149085202675,6.490201029657804e-05,,0.0028505725295175552,0.160171540805031,2.3622084693069142e-05,1.615026840455806e-05,0.0785555073931271,,0.029136087324083897,0.0003633308829894987,0.004109880461591033,0.032165494314258074,0.08278303990977941,0.001656393544498037,0.0009403260572559494,0.11212599698486247,0.0007661847830684127,0.03025767832427869,0.014747460660841956,,,0.002024401035232212,3.997829674419903e-06,0.008309463562484295,,0.048141075990618315,0.15836391449043388,,0.14262793557973188,Treat
26,0.0043619389383610955,0.004742452386132619,0.0051822017386847245,1.4574977553282088e-06,,,0.0008012250713377598,3.254462215965257e-05,0.004402934484707695,0.02511542991797863,2.9480328031685344e-05,0.0004563304972217308,0.01694571028581408,0.016336350115085916,0.11134417079744459,0.0005810979522964469,0.03170482902931649,0.0763015177143701,0.20167897821003367,0.00019858296872305361,,0.0045327208694648635,0.003441103663531457,0.026148231541695786,0.09493927223435059,0.09024427672930938,0.00027015957431326054,0.001049505249066579,,0.004936352605020845,,0.15695142190322559,0.1104995790368194,,0.006770144037746905,Treat
27,,0.07293613820829369,0.0464706441857173,,,,,,0.0017335504634226613,0.15817236599175152,2.996316287855849e-05,,0.0457625707441514,0.03465593707258117,0.06300611615926609,0.012318018946418978,,0.005976435546577348,0.11710055743778515,,,0.06738189460865956,,0.038242740466429996,,,0.01664098043640436,0.0020406666549452174,,0.01502774223918682,,,0.25523764269967697,,0.047266034975853334,Treat
28,0.0013342991378148318,0.12310229809552065,0.1261230080840563,1.8069793307516702e-06,,0.004127727428497217,5.8552511411348583e-05,1.0332796131414456e-05,0.010558170887614146,0.06108097657483941,1.7421892541593932e-05,1.9767088251401564e-05,0.036455602258315914,0.012726959796435315,0.055610434901264015,0.04787626212156602,0.01047584439400405,0.009284688211240484,0.13494985239570467,0.0003790139560377102,,0.0074533154007926745,0.0005521307150221028,0.01645123407256324,0.0546265538570839,,,0.0006762740192676476,6.973081973238261e-05,0.0026267764774078393,,0.1412405756668329,0.13996521113343735,0.0,0.002145178327282783,Treat
29,,,0.046304379586332725,,,,,,,0.13831052432752444,6.483420099783822e-05,0.00041202771957128074,0.00284528485870943,,,,,,0.012932391691641336,,,0.0032601795703652036,,,0.009952106434557288,,,,0.013810544663812875,0.023251442328662823,0.14446636590322662,,0.5731690575316432,,0.031220861182955043,Treat
30,,,0.02214078165225128,3.0576325015202393e-07,0.000686448895387193,,0.03611637950811026,,,0.02387461404783817,4.7977969280638586e-06,,0.00020474864904439387,,0.010860132795624571,,,0.0029032167274792033,0.03186962636034046,0.0007158029082631388,0.5878029840456725,0.0007337694735714257,,0.014223059236778383,0.020392441496692244,,,,,0.053888562245163654,0.07048201782809023,0.04097586784718083,0.073051593339483,,0.00907284938285075,Treat
31,,,,2.2780352118597837e-06,0.0038415384468764796,,,,,0.10027538849666806,8.286355868885575e-05,8.251593973138845e-05,0.007471685252451852,,0.007752061993904741,,,0.006783989976402868,0.028233811732594805,,,0.003185403635786569,,0.05218678463073628,0.000753140868957212,0.05398949173341637,0.001082245349326463,,,0.007146168742893215,0.01102153428871872,,0.6678345509854278,0.003976462993424817,0.044298083338781706,Treat
32,,,0.03833385976544028,,0.03704512537870894,,,,,0.19882096809431962,0.0001250491286448294,,0.009718872486608994,,,,,,0.05719270937853133,,,0.014821667537168928,,,,,,,,0.014400290988415958,,,0.562394300720209,0.03187911259749689,0.0352680439244553,Treat
33,,,0.19535496000006103,,,,,,,,,,,,,,,,0.2534833201944956,,,,,,,,,,0.005641512848279475,,,,0.4946053674237713,,0.05091483953339265,Treat
