,taxa102106,taxa1263,taxa1301,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa239759,taxa283168,taxa292632,taxa33042,taxa375288,taxa397864,taxa39948,taxa572511,taxa816,taxa841,condition
10,,,,,,0.0019864400061786525,0.002110634740604747,,,,,0.02768137311110962,,0.017112050855425175,,0.01303679104466416,,0.9378909877825601,0.00018172245945742276,Treat
11,0.0003602774556661956,0.15534188632595708,2.2326041921134783e-06,0.0003428661378066989,0.0001303173184367232,0.0005088053540830584,4.3892816538278465e-05,6.331538159878794e-06,0.0033317870269663884,0.09499314884342691,1.0326537199692356e-05,0.02498750452851299,0.643768350539279,0.0009302398926730108,7.391818421845496e-06,0.002129015445180499,0.045376767746132717,0.02767456247422785,5.429559713891871e-05,Treat
12,,0.6038334160042609,,,,0.00015224880394521976,0.00026404546409890197,,0.00036712029489554475,0.05766797786342952,0.0001633908588542667,0.09207818690789209,0.08236138430900558,0.0022410914559260267,4.493742770453839e-05,,0.05714265078739448,0.10367111945252441,1.2430370068562547e-05,Treat
13,,0.6437101390961085,,,,0.00026067283891181034,6.798680912193344e-05,,,,,0.05992240048125259,,0.004341112200729557,,,,0.29157961660470877,0.00011807196916676742,Treat
14,,0.47413269681724807,,7.403863529421818e-05,,0.0003291746084505249,0.00021663063931377097,1.3187915455106928e-06,0.00037558484879158426,0.10345521865997095,0.0002642315219711688,0.001853863507011218,0.12045089592378189,0.002900699038262505,,0.007227329244345187,0.04988620645521173,0.23882485820969732,7.253099104445406e-06,Treat
15,0.0001222749614565055,0.004811387053130449,4.4058782909531215e-06,,0.00018519758806266834,2.8529099428130996e-05,,,0.0008353250010283253,0.5770758730243066,0.0033638798088917645,,,0.011705842959066142,0.00016566185645384212,,0.0023727495340161,0.3993272981538998,1.5750819686771958e-06,Treat
16,0.0003526374559969451,0.0758726067605081,1.7991433953660135e-07,0.001160535220187482,0.0013876406158651862,6.722429195245163e-05,0.00010090126325512628,4.43239218593357e-07,0.0035156896068225555,0.5639378186489442,0.0005697358124068597,0.004818538770581788,0.0522037302155849,0.005143709619937163,8.17781672001227e-05,0.005171024750148543,0.15046154629878564,0.13512110097057362,3.315837769114602e-05,Treat
17,0.00010427804159666573,0.2162492107676478,,0.0003188734227241565,0.00013338888993418875,0.00040113481036592734,4.407609100761209e-05,,0.0017803119845557838,0.3715791657401219,5.6291842905249776e-05,0.026846168675319127,0.20536895772859395,0.0037203954776890923,2.7958049940211694e-05,,0.06342483733846517,0.10987159677963927,7.335435949379899e-05,Treat
18,0.00012100624600682845,0.06770889540444516,4.0832931786483145e-07,,1.2672446665828854e-05,0.00013522615902706298,2.961294685748835e-05,1.0341231166032878e-05,0.001218764135027067,0.05507186326166073,0.00026266734596030783,0.009063447771358176,0.8082844575909721,0.0002470883461529777,4.8466604579463054e-08,,0.046538070050361105,0.011279911046451981,1.5519221964714643e-05,Treat
19,,0.5037033595009849,8.608215677771935e-06,,,0.00028623922766428514,1.7723532889163517e-05,,0.00061944423577519,,,0.01993862704339467,0.0041674404519639816,0.00013695007210483203,4.230426698097904e-06,,0.4669496158348762,0.004071118388124797,9.664306984607409e-05,Treat
