,taxa1263,taxa1301,taxa1348911,taxa1678,taxa1730,taxa189330,taxa216851,taxa239759,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa561,taxa572511,taxa577309,taxa816,taxa838,taxa841,condition
10,0.0001108225035005813,,,,0.00046353731682650056,5.220882188851601e-05,1.0322752281460812e-06,,,2.284323735751066e-05,,,,,1.6883664037761993e-05,,0.9898248146731632,,0.007334153587474896,0.002065586318923361,,0.00010811760159954861,Treat
11,0.010785045975815978,,0.0006245081924838139,0.0005647431698013256,0.11157379647491333,0.0026978947486224424,0.01680401286544446,0.0013881454863539874,0.0009221234876233299,0.0583204996646159,,0.575133239873828,0.02592557017354306,0.006830754950761066,0.0009382140706532306,,,0.0030125684814101992,0.10723894236468078,0.05322970535397537,0.01694501693341987,0.007065217732053903,Treat
12,0.0054537373348307015,0.009036758748461842,,0.009264417016487454,0.0007423404671348414,,0.005918933454015099,0.009165439670504906,0.0060080182515322685,,6.601202907859093e-06,0.049054767386130294,0.2717014332948393,0.030930874406172044,0.016737336291491527,0.008947686916276868,,0.00012867249457713739,0.36515902029318653,0.19127624935104565,0.019953023442096995,0.0005146899783085495,Treat
13,0.00029593364145840924,5.3663528901813904e-05,7.7925888349362e-06,5.0476862758692046e-05,0.002836257207751922,6.333365737625945e-05,0.001391031283913127,0.0005159308405430954,9.73727227612338e-05,0.0017116251740142117,1.384476988001777e-07,0.9840241009676314,0.0010147926942529412,0.0005357915507695421,0.00027819204645422797,,0.0016465758303777914,0.00014714084539110448,,0.002804248443036729,,0.0025256016660737844,Treat
14,0.010211411883567832,,0.0012430720815039388,,0.02341315101215213,0.021908186670504114,0.0022952431988937385,0.001840404607162865,0.006002983084942713,0.11326478050741665,,0.4342025569650912,,0.020338793253467567,0.03799329737001414,,,0.0036736504281714498,0.12637047086374628,0.17632260745281492,0.008914873252624893,0.012004517367925632,Treat
15,,,,,0.13791424317121084,,,,,0.057070592834162374,,,,,,,,,,0.6248055008125473,0.027564110709808624,0.15264555247227093,Treat
16,0.009633915928710646,,0.00011277695497573282,,0.015849546996696925,0.0016699520119689522,0.0004235704514716403,0.003035047952605621,0.0009946893305726508,0.012271941227415314,,0.2157260391234395,,0.032117887206228095,,,0.5533412286327024,0.0018952329368554241,,0.103809395590673,0.0021417995148243245,0.04697697614085978,Treat
17,0.005005961760028111,0.003178740944745548,,0.002571558734916943,0.02901530370828471,0.00145906368214198,0.03347401684596238,0.0007505883899261107,0.004255284710948927,0.006013129738950934,3.582921914825467e-05,0.4194977728650457,0.024274346111528712,7.225720975546661e-06,0.010462312017673123,0.026135344109399196,0.14743336272929922,0.003054086175523234,,0.25315867557534444,2.0029558598778033e-06,0.030215394004296986,Treat
18,0.008130809282361843,0.0004532033671797513,6.631101976600228e-05,,0.008121661286698582,0.0014137237937542368,0.001718771690939283,0.0005292359246568713,0.0001591579182793626,0.03012682550896912,3.7054177695707377e-07,0.9067231048600556,,0.002891082077717826,0.00016454921352918603,0.0010643315372359796,,0.004830409363159196,0.0076876955510186045,0.020874062831630274,,0.005044694231271417,Treat
19,,,3.0323719662443517e-05,,0.07956163517646886,0.0029666556211179022,,,,0.0027992471569459514,1.7756240066490414e-06,0.5592190948532932,,0.03446609228408309,0.0020332592324549966,0.020072866974186726,,0.0039647814882910245,,0.29156301313012917,,0.003321254739359938,Treat
