,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa61170,taxa724,taxa816,taxa838,taxa841,condition
10,,,,,,,,,,,,,,,,0.2181122181122181,,,0.15443715443715444,,0.021520521520521523,,,,,0.015447515447515449,,,0.5904825904825906,,,Control
11,0.007257278202786232,0.07687790487409518,,0.004405934222236605,0.016767151339137042,0.0042701707539353,0.15987004044589745,0.00839068017497619,0.0002999449582332869,0.016466998950088935,,0.14849660886918162,0.0027687865162502857,0.0003565735706798203,0.014045347902444045,0.025470740898272923,,0.005912711661107003,0.04862748734179382,0.041201360455742096,,,0.01648877918564529,,0.01413070568274349,,0.0005909703914292077,,0.3662398466505471,,0.021063976952777032,Control
12,,0.0857781783127136,0.2108792940407992,0.0010222113900259255,,,0.12524465894281703,0.0428319495582308,,0.0006256518987328252,,,,,0.008814557332591124,0.062350195460146786,0.001013560348066663,,0.02843362525437801,,0.030896608941076154,,,0.00916465752447337,,,,,0.3484874667762608,,0.04445738421968777,Control
13,,0.03218423705387026,,0.00023970524027989035,,,0.11700579655564403,0.007256550207366278,0.002084077986177516,0.000861612350923912,,,,,,0.006525102050904771,,0.0039444103546445765,,0.0059392595419111615,,,,0.20667711227418298,0.02323731409501012,0.08815929693095421,,,0.47823319931050284,,0.027652326047627455,Control
14,0.0003160052000801782,0.014969508214111577,0.0012084243343814295,0.00028139054216778936,0.0436573911454214,0.000947163547122691,0.020632040222019473,0.009458428647900339,,0.009642578627994247,0.0006495839957158768,,,,0.00198837245712735,0.004825922352825399,,0.004116055599022098,0.0011775374088596057,0.00015102641513774608,0.04402803425168329,,,,0.004483823026011265,0.002937133603845997,,,0.015739125192803644,0.8110789484727268,0.007711506743041868,Control
15,0.014511645743399122,0.1426093039209714,0.001666393431564419,0.0036266338402968766,0.0009841574063134068,0.1028208900977555,0.1170890772325931,0.0074288604133849485,0.0002754496012062137,0.1900172976217099,,0.0738505421706696,0.003514614262218208,,0.0022212787321019088,0.08367228795082259,0.00021708903634953542,0.04650744214740714,0.019499685404871053,0.024147169195760747,,0.012323380080384267,0.008576039012248972,0.0012143290211246844,0.027018999583401645,,,,0.07060401855927285,1.3593616682904053e-05,0.045589821917489,Control
16,0.006193634473144748,0.07813472792292284,0.0002534009953436037,0.004706994897805644,0.018801048084471084,0.004176831865277178,0.15553353202120448,0.010012093674717386,0.00032674854592816533,0.014908017172916085,,0.13003633203079373,0.0026573440127639018,0.0006458460956201108,0.01428461399958889,0.02456092207766374,2.8563719281887694e-05,0.00595675962967138,0.0540996843198953,0.03984485819898609,2.917579898078529e-05,0.023776847983375912,0.014367142745656916,,0.017178628829259857,,0.0007366379176232536,,0.35818393913071417,,0.02056567385639284,Control
17,0.0031538447340938506,0.01551411247289939,,0.00035079205063091054,0.04081405496247894,0.001876477037784199,0.13257403122003958,0.009750614933482556,,0.034415893303053655,0.0061570912024229785,0.06361621764416076,0.10935449620180984,,0.001854057145587646,0.2774348427544626,,0.0024398051371672786,0.021342944748666787,0.038032969244097485,,0.0028593288775118626,0.001505756194089686,0.02308478920149289,0.010717387860624815,0.008928212524272646,,,0.11518389463647105,0.020047233504196318,0.0589911524085022,Control
18,,0.024404240513761246,,0.023583801765234804,,,0.12657412413573327,0.01205367571912094,,0.006187263769864701,,,,,,0.04251385171147941,,0.009435823619258328,,,,,,,0.009167565356053196,,,,0.35803349473089313,0.3655936889390873,0.022452469739513543,Treat
19,,0.008864663483668711,,0.0006805888144823716,,,0.2968902691700291,0.010779212709482351,,0.004746996306695172,,0.007419722869833576,,,0.012121374803197131,0.10652624587980032,,0.0012191650023207835,0.08368539634754875,0.014947790073365988,0.0008193394611870109,,,,0.019638167728257255,,,,0.373623687271186,,0.05803738007894537,Treat
20,,,,,,,0.5792500579250058,,,,,,,,,0.20713802071380208,,,,,,,,,,,,,0.09732090973209097,0.11629101162910115,,Treat
21,,0.05867307618720178,0.00028817473179677344,0.0018190897218652627,0.09570841354057527,,0.06326773241207652,0.0019250581751936264,,0.0005425839644368135,,0.028779354267107326,,,0.0022564428267678794,0.09861203410642443,0.003624800661045783,0.0019444892643309918,0.0376911100665558,0.05756815862674593,,,,,0.14280470165369075,0.1867773625523634,8.762619110549393e-05,,0.1935867382156379,,0.024043052835078255,Treat
22,,,,,0.0019074474871661538,,0.07733772398648124,0.020178649412839804,,0.006805367690023438,,0.003582553236273919,,,0.001997824415555665,0.13225136300534102,,0.05727314053477624,0.02140821632429893,0.011987851393462154,0.059827897316325936,,,,0.03634744928684188,,0.0007693844218017192,,0.4911441730236092,,0.07718095846520286,Treat
23,,0.0293249140576679,,0.0005644138428460865,,,0.07076619546504465,0.02685329986857028,,0.00013892640695816838,0.025237622208639864,0.026056700711471217,0.0002849408959039985,,0.008002977938872112,0.1570567080994658,,0.01635493912001639,0.055436598033700546,0.009421681094628088,0.08637141802739466,0.0006099800841953399,,0.08627998176975381,0.0013941244686589375,,,,0.37979462164602773,,0.02004995626018441,Treat
24,,0.00834846159039495,,7.101966848245028e-05,,,0.2998445978427588,0.009388534679292142,,0.005968196470867095,,0.007771011949462877,,,0.014845911876618179,0.10309909786442187,,0.000493597758206687,0.08196654283450297,0.013786001753302052,0.0011586604481077637,,,0.0012070024965919234,0.009947067866469542,,,,0.3882386419199966,,0.05386565298052412,Treat
25,,0.07465132968460093,,0.0021679141521744635,,,0.03164236753708763,0.0034293679102736954,,0.0038081856400994226,,0.006628124210449289,,,0.006874401457570691,0.08721955929916478,,0.0020439449413793306,0.034086376179527124,,,,,,0.004922361500515252,,,,0.44247004082941566,0.2547195993022303,0.04533642735551145,Treat
26,,0.10227405308895987,0.01710756487921864,,,,0.10472524101413376,0.01055928784932139,,0.0005285971271818982,0.0006593623017864974,,,,0.01192884966691081,0.014652158722605864,0.0064113163278668285,0.06853663804097325,0.010090932339875682,0.010219983857958245,,,,0.00025612574017816166,0.010579983547318286,0.0033351710510796024,,0.021804961045584458,0.03832935542838097,0.5188253304143184,0.04917508755634732,Treat
27,,0.007870754819181083,0.004997858914855906,,0.0003513493353478548,0.3134796775426854,0.04562007311272434,0.0022940511850107702,3.352490186516924e-05,0.052630401916259874,,0.0011801323043264984,,,0.011478089880973232,0.00945430111934043,0.022805994052602963,0.0013308201168680694,1.1360829530192488e-05,0.016449644779630606,0.04109198101402487,0.012899977987341202,8.330479560524697e-08,0.000230562110956299,0.004801867180874916,,0.0003832604264835847,0.004940009292094802,0.3980353748828782,0.00012190239784237218,0.04750694659150577,Treat
28,0.002500801721669119,0.04054140793938775,,,,0.14335214552925674,0.14444303820928858,0.004515281619278448,,0.04436894296383922,0.006024632307891799,0.059618481487961845,0.012387797544634963,0.0006767175727964948,0.0015997393984992976,0.12239892554457787,,0.061754164532937715,0.03866113382564405,,,0.016217538373492532,5.651819013900164e-06,,0.01129371855921136,,,,0.24574634698377706,,0.04389353406684117,Treat
29,,0.11247480136893653,,,,,0.07042457706947713,0.0809187607397717,,,0.03317281223134888,0.0010545035363672686,0.006049121174567061,,,0.11013004762997095,,,0.014105434518240983,0.021702186834697317,,,,0.007025451384052617,,,,,0.46555617422637674,,0.07738612928619278,Treat
30,0.0012034044230679378,0.007672656360267082,0.0006730972106064229,5.43200538449621e-06,0.0005935644525239879,0.807998920561561,0.026405490627374243,0.006442870839350665,7.360879749330528e-05,0.014423122191314917,,0.014087178280950735,0.0005046640474199876,1.5578581480064605e-05,0.0017191388834676955,0.01476681439615208,0.00014217505413911593,0.00391167931897659,,,0.0055301504478206176,,1.316401840938067e-06,8.383736612297924e-06,0.013322372420947194,,0.0001997511158666364,9.955943453772866e-05,0.07902501931498614,5.473001651549011e-06,0.001168578094206583,Treat
31,0.0004970526303860122,0.05364964267245782,0.003083780244882473,0.0033455544504308096,0.023119314516066077,0.003025691870618825,0.12245261258127463,0.012954382831023214,0.0011626307497107527,0.00824254982797763,,0.0012152115238342317,,0.0002467804691771875,0.0155101021769529,0.07819634035169232,0.0006076571103293459,0.039502641618981565,0.04605223429573741,0.053539346282987864,,,,0.0001933781204580291,0.010606938817518362,0.0077367679675125235,,0.0017690554981465792,0.21999508342155114,0.2827490049760297,0.010546244994262552,Treat
32,,0.037691236626539136,,,9.196828337927448e-05,,0.2738932550044236,0.016364163186203814,0.00017864585767797872,0.016715038509696096,,,,,,0.02899105953251544,,0.008423709402494333,,,,0.01665200027384249,4.465075544437585e-06,,0.014538418280293829,,0.00046318089045648865,,0.5694817942875348,,0.016511064789398365,Treat
33,,0.04278008691336285,,0.008488316750830891,0.00012096752191905757,,0.10895210108231444,0.003639629619067611,4.447486763321947e-05,0.004121337734011671,0.001253017624916468,0.0075062663750131145,,,,0.04434834075284626,,0.02099646146834393,0.04728121119065913,0.018732258311266625,,0.002034107487724885,,,0.010460859491230164,,,,0.5858101905305388,,0.09343037227832084,Treat
34,,0.01271881624423696,3.0221971065910246e-05,,0.0006241494024481464,0.3556710586269115,0.10359012819269023,0.0005117679310932168,0.0003433686186321382,0.05671937811871828,,0.015111815426897436,,0.00010698716072989277,0.008021188668161254,0.10652864432676468,4.965532088174726e-05,0.0026598100851142055,0.038729075552907076,0.017319748260422034,,0.004732815995184365,3.408214822536424e-06,6.763635629853596e-05,0.0035182662106088137,9.543780336603233e-06,7.929360301423176e-05,,0.23661106189295197,,0.03624216003910815,Treat
35,0.002333377768039363,0.04415857520924402,,,,0.12771941920423374,0.15030276515550345,0.0043110206329044845,,0.0434857307744198,0.006598143326402423,0.05987135250249962,0.011705156569392172,,0.001665626288250682,0.12992788167644517,,0.06402942143273234,0.036340037042427796,,,0.015813036359465252,5.279483921298972e-06,,0.014280062123567935,,,,0.24253872178617095,,0.044914392664379625,Treat
