,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa239759,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,condition
10,,,,0.01054393679183689,,,0.19986023404605924,0.01822524332304298,0.004236476881942855,0.0007647650940298054,0.012667943250746957,0.011479519885003715,0.03970576546731053,,0.001471850008673194,,0.03083381303133896,0.02566725648618909,,,0.024634093346427265,0.005311233251977822,0.005527031207517093,,0.17918109597209253,0.41101837478844866,,0.018871367167362374,,Control
11,0.0036203865782933227,0.007447596669720605,,,0.000717261890709734,0.0049208599834582225,0.20289848527180507,0.020374014919622117,0.001378070713318387,0.03668402478761842,0.04072401162481578,0.00274444024524855,0.05226353195438674,,,,0.06147482511352711,0.05324909988148962,0.012592729296453125,0.003387389369948861,,0.018789941828705786,,,0.46366444460547823,,,0.013068885265400242,,Control
12,,0.054424083548727194,,,,,0.15853631432077,0.002449321188531652,,,0.00013746752872901197,,0.0011042629586248476,,,,0.4639525261177423,,,,,0.0005786595352718835,,,5.557800614466396e-05,,0.30477681981790694,0.013984966977551475,,Treat
13,6.10532287054569e-07,0.10244451685657426,0.0022833396750519246,9.947789557716052e-06,0.009313570375439634,0.00033412350089092344,0.4370916763729759,0.0008337382093940398,2.659370881574847e-07,0.2621306998442185,0.0015269008185034498,0.0014556698772874906,0.00455121154422738,9.873231029851826e-05,0.04838779602822783,0.00012757810502825407,0.12198802687269462,0.0005193740654779162,,0.0003285743698401774,3.1253794968115784e-05,0.0014783057801817598,,2.0401557957418942e-05,2.5195699633120503e-05,7.790961926399664e-06,3.384200019803828e-05,0.004940897034543123,3.5960085528157e-05,Treat
14,3.909161050829089e-06,0.02897031094076177,,,0.060642429370572376,0.026549417687094772,0.103921285897097,0.002655974658856669,,0.3968735447334772,4.536465234117921e-05,0.0008407801021187574,0.02313768536946131,1.5460041426770852e-05,0.003976927733531596,,0.06678692620149974,,,0.00015552236509454754,0.01549364167419055,0.0012628219592802975,1.6038828106710267e-07,9.183178238555368e-05,3.827469208847419e-06,0.03578200677542157,0.2304420584878552,0.0019147131753635923,0.0004333993736286934,Treat
15,,0.20208943584778782,,1.2287273503428555e-05,,,0.07479394821736776,0.0003638277269426535,,0.02310311840586008,0.0005660962577909534,,0.003478960260278022,,0.0004432587381239189,,0.18423495540062576,,,,,0.001839838789863993,,,5.762218384455762e-05,,0.50480787060258,0.0042087802954311375,,Treat
16,7.988224433337046e-07,0.11392696328807995,,,,0.000633027479425338,0.4188289853944872,0.00048129691343863916,,0.19898584128267086,0.0043721641962997234,0.00010839229199281783,0.005985457751753255,,0.009783008165720156,,0.20607409399302803,,0.001765420822580468,0.0005473235996115624,,0.0015942743978830654,,,3.170230099493872e-05,0.031866854705108506,,0.005014394594482083,,Treat
17,,0.0018047039736211671,,,0.015038840941058201,,0.09302797629591901,0.00129943379715177,,0.08100694324276649,0.0005648991752114717,,0.0010072193710184963,,0.0001419304804712987,,0.07469567456951035,,,,,0.000563970633597637,1.2766786547018118e-06,,6.7727935677920044e-06,,0.7283618249032631,0.0024785331441886096,,Treat
18,,0.4240556495914559,,,0.2390917761573824,,0.23148998582681418,0.0005469241451840377,2.509686125368427e-07,,5.515874221098517e-05,0.00026021113336207246,0.0015065054456378487,,0.00012269292416023048,,0.09967315257746986,,,,0.00041186661792916616,0.002341971956247261,,,7.343099889825898e-06,,,0.00043651081364382265,,Treat
19,,0.1655976577480041,,,0.011886398470531506,,0.5102576145285144,0.0038881961562377398,,0.01703330955874538,,,0.0006644113817433737,0.004073145113541401,,,0.2522014979757629,,0.0001570485376762286,,,,6.327061507570869e-07,0.006363726094044855,0.00012986863766118584,,,0.027746493091386125,,Treat
20,,0.05554206705703243,0.0007169049406151113,9.384312681193608e-07,,,0.1682072123185841,0.0023628114936429844,1.9588774127079392e-07,0.029184966513704277,0.00029078331106286836,0.00011577675961814054,0.0042855946156287695,0.00011242700447866759,0.002491909806064612,1.723354669922097e-05,0.5884949730361996,0.0006702222631285586,7.133486653290609e-06,,0.00018722055997100575,0.0010695212128107555,,,3.489214326256844e-05,0.04118015377918327,0.09605900786562609,0.008968053967024235,,Treat
21,3.566604401661626e-07,0.0932575581669313,0.0004617953945796625,4.161313542167076e-06,0.007065710667404075,0.007539165414185197,0.4670977834592097,0.0006143537034703771,2.266545595464795e-07,0.26220984054537017,0.002202374443551962,0.001205042824861736,0.0031905113594639235,8.413863779890343e-06,0.01441000687773566,6.563419138378886e-05,0.13295656607076783,0.0011786397237073325,0.00020524728311550685,0.0004934464281317734,8.227238488373204e-05,0.0004974378252898805,7.442798801360251e-06,3.4637544719009855e-05,3.137788896536922e-05,,0.00014947861720459804,0.004969883304347484,6.063458959671817e-05,Treat
22,4.015974487134994e-07,0.017411201101563283,0.0004537503716421242,0.0,0.03882971060838068,0.003479453374838113,0.07922907598987529,0.00012776889986533115,2.149479471445325e-07,0.10314024947700288,0.0030273721005596877,0.0007329575815649642,0.005593941747090723,7.966353866489004e-05,0.00042524009137727024,9.47645486887853e-06,0.6183969602109085,0.0021057266043902614,0.0002860978435861542,0.0003566120716067683,1.9672796896769046e-05,0.00018418684252786833,,2.3916217020870966e-05,5.0830666163016705e-06,,0.12326337932729398,0.0028152436419823738,2.6434944799723694e-06,Treat
23,,0.027620732162426203,,8.7664178959222e-07,0.4836785328968687,,0.3115600666345327,0.0007281873108537694,,0.016933817141779002,0.0008586156756251516,8.178524421161412e-05,0.005837395317623917,,0.00023626670394091706,,0.11137639749442381,0.002127761696071608,,,0.0071351814605569285,9.715324156482685e-05,9.137407375262372e-07,,1.2595947323573629e-05,0.013920936669295024,0.01322054978330733,0.004572234237067892,,Treat
