,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,taxa906,taxa946234,condition
33,0.0005367143459776429,0.0005078750450053132,0.0007112938923068501,,,0.006600524925329142,0.0029042772483257834,0.05396768361580129,0.0006950890710202259,0.00021904652393656184,0.03567104801281779,,0.007262811301293423,3.688300274560719e-05,,0.00036764503138392383,0.016542367417775566,0.023113178436307915,0.00017638066545323154,0.007263048300507854,,,,,0.0035623351920913834,,0.00010694752804438115,1.0831998043372258e-05,0.025269736865927313,,,9.657717988006383e-06,0.7038465131401058,0.10198194696513091,,,0.0021817567758066715,,0.006454406980874043,,Treat
34,,0.003529135407584737,7.623335172265595e-05,,,,,0.1160552094418558,0.0007088263345080162,0.0024213438545267747,0.010322283496272984,,0.0071450787675904435,0.00027041264384640223,,0.0015392664404905714,0.14639608342747285,0.0030676565443311715,,0.04951586332806798,,0.05812152996371073,0.04602638953034792,,,,,,0.26652224998369684,0.013853182209646115,,,0.09628534614577666,0.17685130744067387,,,0.001292601687877633,,,,Treat
35,0.0001908397589964381,0.0006409233755728196,0.01249607071664064,,,,0.000719804015914493,0.05784377581856001,0.017148069875950207,0.0010095803575847604,0.009908714966905147,,0.0005741343554847796,,,0.0061022354496248436,0.03716649893348649,0.027205813934853603,,0.03675423712269237,,0.007663182765838952,0.0004995281488555413,,,,,,0.13942115667251928,0.015864968160262446,,,,0.04959593463736261,0.47988369974720163,0.09666505291891653,0.0026457782667763862,,,,Treat
36,,0.008509769927320141,,,0.013171036668343666,,0.0007120954981196559,0.0368227729077157,0.031010949856493185,,0.0031263504010573266,0.0006642055365136395,0.012540246929733278,0.005303438686818383,,0.002353300401913626,0.2172630863780633,,,0.007303024288815609,,0.028017925017122,0.030164536052371037,,,,,0.0002607451139187636,0.22716152849385884,,,,,0.35903392396341627,,0.003806578806622066,0.001856382354970206,,0.010918102716813278,,Treat
37,,0.001379420917531992,0.00770581176830505,,,,,0.0551631255229548,0.008612407553829353,0.000851738971922698,0.00048428806609025846,,0.00030608755810221686,,,0.004592154733705056,0.020879468018728534,0.00891111857739129,,0.00679506526273318,,0.02626693436803399,0.007438370779294353,,,,,,0.4756620184990671,,0.00010887226503140971,,0.050505271896984026,0.3186900416196085,,0.00021163063161437862,0.005436172989071801,,,,Treat
38,0.001330023946532761,0.000674329130985404,,6.031683801518313e-09,,0.3290783338608365,0.0008216101802871958,0.004738021373848592,0.0016950823365115071,3.594284535534871e-05,0.007646895816704382,5.082383531432479e-06,0.007171512859732138,0.001504773845131567,0.0002880974363822242,0.0008005048521117173,0.055016681692648936,0.0,0.0005191607082575768,0.004936039827426671,0.00023154846903688768,0.0065069030247818455,0.0019809056113820503,,0.0008683691596615155,,0.0005034435270156545,2.0468570294761835e-05,0.08199684865879828,0.010256496151358348,7.432625428420878e-06,0.0001674836752322152,,0.03856090446147907,0.14812934552295093,0.04729091129863699,0.0006908864346119374,0.24650884200267167,,1.7111678691551055e-05,Treat
39,0.001148759601892357,0.0005035832749980989,0.0006425328583385456,8.543482325278139e-09,,0.07469994573527479,0.009948193971501146,0.025206456216558475,0.006150309570566127,7.026633048980469e-05,0.013768189470585284,,0.013447500278049107,0.0004817479968418244,1.4871181056043319e-05,0.0009565691540864916,0.014096275118962493,0.0016559114696285042,,0.0037340557264550025,,,,0.5289913341075321,,4.930970560688047e-05,0.00010330691139225269,1.5920669368514927e-06,0.21594599800941353,,,0.00031215783077244614,0.012474433932970609,0.07543660966143408,,5.224480713109956e-06,0.00012257067769524876,,,3.228611676640984e-05,Treat
40,0.0001983280987319266,9.335670390933866e-05,0.0001248480484298749,5.9456874788218844e-08,,0.014877989616300779,0.0002902676840879294,0.007731626754808426,0.00032728522892211365,1.924733286420701e-05,0.00322903103602565,,0.00042232229203207716,4.5002949910869155e-05,1.6337852314966423e-05,0.0010852451971145858,0.0031066717124963576,0.0002930548618080779,,0.0015849238627650877,6.424133052723234e-05,0.0018002254234088918,,0.8592034300705641,1.074269741258066e-06,1.3356753782975288e-05,1.573927327790995e-05,,0.005087540697669889,0.0007092418354264191,,4.14489075168737e-06,0.03555556165699686,0.00532756326208622,0.011875600687672043,0.046619367781548786,0.00027731337714866376,,,0.0,Treat
41,,,,3.984771318256868e-08,,,,0.032759145694175866,0.0033658812950407738,,,,,,,0.0012491021463270277,0.000653239107256914,0.001082119108750276,,0.0004607347058191861,,0.014121830192721004,0.0008530609274627429,0.8170170407381481,,,,,0.00899426344074953,,,,,0.11918592926870314,,,0.0002576135271323308,,,,Treat
42,,0.0010483326570237769,0.00016127179025055558,,,0.2794253301493927,0.0007844075769486408,0.08916034548005106,0.012167965425765025,0.0014019965109999819,0.0021805621899483284,0.0009247243833306525,0.003401754908292729,0.0029021251065907703,,,0.051783350992530106,,,0.008803268213878205,,0.0645925089806305,0.00250292874323731,,,,,0.006305678451913153,0.10305300612310075,,,,,0.2035541497771319,0.16454962193702563,,0.0012966706019583113,,,,Treat
43,0.0009180506700532136,0.0009439055667484024,0.00046584038948999004,1.4624286439659803e-06,0.019211783533436416,,0.00021566505684834358,0.015957764195189475,0.008129828303900737,,0.013161851851296761,0.00021590340615911744,0.0191589064441957,0.00010043746932560689,0.0009142806399245331,0.0022770981977228064,0.1742652926634758,,,0.0019936692659974177,,0.019857812029589486,0.04868375239579545,,0.004327704585407214,,5.253337293005202e-05,,0.07693779541208375,0.017193947407639774,,,,0.17225170990500382,,0.3861303524769882,0.0009199400953286416,,0.01571271223682526,,Treat
44,0.0004454888289265733,0.0005351556227096531,0.0003389301152543743,3.1197826136551114e-07,0.0009008453196500075,0.2982229929546411,0.0013122485973087656,0.014980554655702662,0.0013893547472641147,8.243107720548426e-05,0.01763176673957511,1.605211073650841e-05,0.013841501573529653,9.55779314897166e-05,2.307468475058629e-05,0.002193779774051503,0.05766324609536343,0.007141144293054276,,0.002254820889252207,1.534301072072882e-05,0.0006142619468545903,0.002369502373305968,0.0,1.2605336258794853e-05,2.0607769301371065e-05,1.9285007650982223e-05,9.37153179298021e-05,0.022736548132095385,0.0009376685453797567,6.528300639996382e-06,5.776192271333203e-06,0.22278537183400415,0.015689431835335083,0.01391972635602873,0.13650375794884967,0.0006155642163666775,0.1645850278882798,,,Treat
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9790401985214444,,0.02095980147855566,,,,Treat
46,1.0652301731021423e-05,0.00023001710551319869,8.573347019560539e-05,3.992359075601592e-07,4.204732727233951e-05,0.7631660156079297,,0.042534757870229326,0.002281371856002448,0.0002623977973654684,0.0021002593149229273,,0.002226658824913663,,,0.001130993504008602,0.014774719089274559,,0.00018409658291743068,0.0091641400617195,2.8749508847679798e-05,0.010587568512809837,0.0012876408685850074,,0.0005983081825010627,,,2.000794486283724e-05,0.03544126316057085,,,,,0.035083531338510235,,0.07842575709160315,0.0003329134418059726,,,,Treat
47,,0.0005683116532484205,,1.9758849679213107e-06,,0.003241574383509216,,0.0072585484573867015,0.0013062381188004898,1.158940204914763e-05,0.00046513808431560195,,0.0008871954884409698,0.00010367107902776644,,0.0003272340307147641,0.00037856164638766206,,,0.0011012335027228246,,0.003592332326968357,,0.8969035338665768,0.00044260374272522346,,,,0.009981667499735966,,,,,0.07335785650496525,,,7.073432745676501e-05,,,,Treat
48,,2.2903617555837852e-05,9.697439496722575e-06,,,0.014182719593178307,0.0007699972197212471,0.028072975643598647,0.0011610759702187043,7.289327537042611e-05,0.011572517242372809,,0.012099189115145428,2.977644120598589e-05,0.0006949660608638891,0.0014220174770996504,0.0038643184695026245,0.0013307197351149018,1.2760426364834788e-07,0.0006522768033968352,,0.008221701283363301,0.009249835106830641,0.6823842270177344,,0.00017513541524945178,5.349734459215882e-05,1.1176750083244673e-05,0.1460979633090683,2.0848639764558764e-05,9.353667832023944e-05,0.0002743674151788775,0.008788740895791375,0.06737326020716825,0.000533576671490213,,0.0007639615572593412,,,0.0,Treat
49,0.0028595610426486394,0.0005107292854475554,4.391720299716201e-05,2.4101982543891084e-07,,0.6955968383988187,0.0009058015796561538,0.01245765710769469,0.002557750753959082,1.6484397523414224e-05,0.0009043187253062215,,0.039259063199241315,0.00022764285695377567,6.96694402076532e-05,0.000925128114683605,0.03644757135176964,0.0010342785695106064,0.00027273778253441054,0.0009878775679249073,0.00039782510784767424,0.007857892342682986,0.0036849424880601306,,0.0013085695353369361,1.1319121537816662e-05,0.0005684752211145967,0.0005999666643061182,0.07556784899508417,0.003377645638275824,2.575223721049118e-05,0.0001868890765698026,,0.08819696388288249,4.636922255913132e-05,0.000798294639286061,7.000428222342813e-05,0.022097510386509308,,0.0001264627618100608,Treat
