,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa872,taxa946234,condition
10,,,0.037538687281646554,,,,9.159605623482136e-05,,0.27278471518559466,0.016297931812622048,0.00017792281670093202,0.016647387023495903,,,,,,0.02887372278436764,,,0.008389615765194798,,,,,0.016584603924975093,0.0014619492941273806,0.0016333695756243724,,0.01447957632171315,,,0.0007551909850645736,,0.567176906403181,,,0.01644423885471072,,0.000662585914746382,Control
11,0.00035170107822393856,0.0029880024148753316,0.05650816602038992,0.0002475434512114646,,,0.0004725072769866585,0.005361880639313479,0.1843152973112349,0.004667739250901676,0.00022184221857202282,0.05378612453922476,0.0009098444461509231,0.050583251495197816,0.0032733173132451668,0.0005606406536895211,0.0070267378143380405,0.3387703406526698,,,0.007579054182152439,0.00034982811390203597,0.028324735386560062,0.015843613306121242,,0.008160921764823522,,0.004631008339477697,0.00031965257760471587,0.016341093440733267,0.012006221571263066,0.00010936030568442589,0.0002477515583583425,,0.17802421826111078,,,0.016373870316366564,0.0014174177773865365,0.00022631652222990136,Control
12,,,0.000559736089860435,,,0.022694171570947143,0.1321049529459897,,0.051938857592595235,0.06997900188563357,,0.006920570812972481,0.017926749927280824,,,,,0.1683787458645168,,,0.013003243058187125,,0.005813296021728718,,,,,,,0.010790140623485016,0.0026214048455882977,,,0.0013917426987776356,0.004600379442149337,0.24797807612452163,0.24048185059604918,0.0028170798997167934,,,Control
13,0.0003626919342728655,0.0035553004565525206,0.046094569010109505,0.00033939791708576314,0.00047548401749462427,,0.00013976410312261408,0.030902987467920917,0.2514946738944868,0.01067846787892955,1.563151153345026e-05,0.07519431348087095,,0.041136825685454556,0.0007970027547218657,0.0005126727116003491,0.008326998143936797,0.06043264958922327,,,0.007674459162471787,0.005206417174801473,0.02412984330380271,0.03238164672559167,0.07300406286483106,,0.0009210331795689811,0.004787737865885921,0.0004908090288019285,0.020158826373854057,0.01503874009608373,3.0139188904364875e-05,0.00048335085663237377,,0.2592103062540043,,,0.02586769958605101,2.1557182572274543e-05,0.00013394059882583848,Control
14,,,,,0.01572812784562233,,,,0.18997905883807872,0.01618604581838411,0.0029359319683141313,,,0.008532058185694146,,,0.0022682398285713014,0.03570743039636743,,,,,0.027859278292271108,0.02520351518259416,,,,,0.017994857058492856,0.0058235242342034406,0.003585496719647652,,,,0.22733356388685852,0.40602731636300937,,0.014835555381890696,,,Control
15,,,0.0009985989015412083,,,,,,0.2203557576086666,,,0.00982828918888189,,0.001305098564391579,,,,0.1985667815765402,,,,,0.007334591931948874,0.001545198300281869,,,,,,,,,,,0.18006580192761787,0.36141260244613727,,0.018587279553992486,,,Control
16,,0.006896297903416421,0.08370550444126694,,,,0.0005267371973031572,0.023153903617286427,0.03832026522918594,0.04066563529613489,,0.10625788254865695,,0.06351620095115282,,0.0007299639749955954,0.0016602576194483095,0.19902167873902402,,,0.03874785694465815,0.0006000233056262487,0.018644071797638488,0.010359522547978796,0.26581826461499897,0.0006770649246247547,,0.00020837719233300693,,0.014347016482829055,,,,,0.034873994032815436,,0.018228819617242643,0.031858533561067506,0.0011821274603155188,,Control
17,,0.00066679267347661,0.07069268778977285,6.55920404477081e-05,0.009268549584356738,,,0.009938687571371669,0.12678379883769472,0.0032290638928601212,0.0018577242931173282,0.08118203786464814,,0.07785727410949546,0.0039143752662809846,,0.0031958497084439786,0.10820691433297196,0.0009074162972683844,,7.120738817273958e-05,0.0024259496926971095,0.023639538643030904,0.022290302007737718,0.0531309864684457,0.018535665462911348,0.000622586744577426,0.004299444749637929,0.0013150666470089674,0.009542028966114125,,,0.00010406314613834926,,0.33063406355952357,0.0003992870658947913,0.0004560379205626626,0.0347670072753401,,,Control
18,,,0.03472235355955875,,,,,,0.11525820162480735,0.013644648810507459,,,,,,,,0.0052749552738236205,,,0.0005878400814542966,,,0.006610720578464405,,,,,0.2298146743197493,0.017355027608744477,0.09091079144378503,,,,0.46271013500169134,,,0.023110651697414074,,,Control
19,1.616012425143205e-05,0.00563944062061961,0.037537201491513066,,0.005225143736557212,,0.08455109831288303,0.0012193145805053116,0.10836326276893322,0.005550338565671645,0.0007581976104267778,0.10964279041514252,0.0041985331034611,0.06643748068533095,0.007499515196272457,0.0022258910869609495,0.009205183105276345,0.24804019753427498,8.091130703970433e-05,,0.00954753423068511,0.0007522205781693989,0.03466335583353921,0.019504273799435593,3.33164205457606e-05,1.250749342747823e-05,0.0007355070250052464,0.001268791125302504,0.0003297329461987403,0.014065838559915984,0.048105480008819444,,0.0004565788529942275,,0.13686407697354963,,,0.032494799981936086,0.004975325925355279,0.0,Control
20,,,0.05251844371464531,0.0014262295013895852,0.00509234210573303,,0.0004474160529142668,0.00036395375441239435,0.1430797089864812,0.01353210371083345,2.3460795350028837e-05,0.002820589692281565,,0.012760492685007056,0.00035191193025043256,,0.006292891212914814,0.08411234938896046,0.003520884052597027,,,,0.0826642162246556,0.003349080440631108,0.0826429354147142,3.0104560404904267e-05,,,,0.006718403602913789,0.013047939332459405,,,,0.4131996247933685,,,0.07200491804708188,,,Control
21,,,0.07238809754672659,0.00010751074093157042,,,,,0.16367090353649486,0.000999647040209017,0.003414784552532182,0.014557360023043808,,0.01007659633165238,0.0003813588546251932,,0.0021708041397720773,0.20646017842725983,0.00035458259461959465,,0.0698314718423284,,0.0819679131150933,0.0649103198140267,,,,,,0.02213575158121929,0.019536932982266813,,,0.0010345373183981306,0.24941071942942222,,,0.016590530129378018,,,Control
22,,0.0017044349750013686,0.030428596244974387,0.002695008921643387,0.0006494062440383372,0.026068451412806767,,0.003382958478918913,0.06447216659953077,0.017637506508907552,0.0007042521911657647,0.09108832173237186,0.01241051500452317,0.005341433835004605,0.09864615802520904,,0.020027623787464616,0.1479739334919475,0.0014628105071447105,0.11266199662783798,0.01722616190545185,,0.012775434888953692,0.01571012491812245,,0.0069516158339385644,,0.00024551118851923176,0.004094228360169879,0.016914360536743167,,,,0.003439099999600532,0.20642697332316887,,0.04633510852101965,0.03252580593582139,,,Control
23,,,0.06432635959573083,,0.008614379137834109,,,,0.05749238658745213,0.018044293277144397,,,,0.0009245291412717737,,,,0.005375696126764836,,,0.010325728683455944,,0.032204431754300114,,0.08479642968361367,,,,,0.008717913459866295,,,,,0.6982712599237243,,,0.010906592628841591,,,Control
24,,0.0013172902680962065,0.04304336667662793,,0.0004988361369175977,,,0.0011805823735212002,0.17384476291148576,0.007471255213702603,,0.033861785997925956,0.0015076897663276005,0.032524664646357455,,,0.017806519721854288,0.12135673724668826,0.0025399609517527673,,0.00502717966022814,,0.020293949399302774,0.016140392256721398,,0.00905742543802697,,5.6434200306812175e-05,0.0019543110824005784,0.013246425368090753,,0.00032257155988454515,,,0.16171404695768501,,0.3056117641362662,0.029622048029829328,,,Control
25,,,0.21983454908759942,,,,,,0.08700320385425879,0.00013577634309444199,0.0002591829642303774,0.022006806873358237,,,,,,0.00949873788656896,,,0.0020507916454013957,,,0.006669023283722394,,,,,0.20097929883027932,9.671778949036421e-05,0.09087549008923151,,,,0.36054772113574485,,,4.2700217019993706e-05,,,Treat
26,,0.0005940681533231531,0.0012487118667888787,,,0.0018838289445021015,0.0026571543229650194,1.0545162476523087e-05,0.010736948669339367,0.00015858637838951596,0.00010589826602783215,0.0891770469735371,,0.3494149105027208,,0.0006001369306760814,0.006733611597374621,0.006428999801854006,,0.0016946635887310434,0.002130554624909602,,0.033282849958583056,0.009096574654604048,,0.018589403834945107,,0.005144211922813538,,2.022824332678019e-05,0.06231458805609779,,0.05660621901533664,,0.09402729257030665,,0.2465349894739202,3.1934028511327496e-06,3.017190689372951e-06,0.0008017658929100208,Treat
27,0.028925403307757624,0.0008457374047066382,0.05353737070137008,2.932137697244054e-06,0.00013969343680710796,,0.02108098016712941,1.572415612567881e-05,0.01189643373956501,5.3705959272402684e-05,1.5741767587487922e-05,0.010618256258991075,,0.6376565997615274,0.0016027853739346808,0.00036553440409620223,0.0008834506538267399,0.034805590955507774,3.760976068938321e-06,0.00037093249619264424,0.0009433732144033989,0.0003799028978347723,0.007503890561381987,0.0035189340792048337,,0.0012496178564052633,1.4420585245962758e-05,0.0024254122510209276,0.0028800590438325733,2.8102689476647186e-05,0.0032254810984209885,2.459208669589568e-05,0.088440359310638,,0.08422364878027065,0.0014370754594718422,0.0007623310867218101,1.3228144027721555e-06,7.697206696243822e-08,0.00012076555434059324,Treat
28,,5.322590434599218e-05,0.006380398224239951,,1.9115107009751154e-05,,0.009305171244288092,1.8587633523660645e-06,0.007224128337365024,1.1682689546299933e-05,,0.023058831651834814,0.007115606631852366,0.05896052532011036,0.043934385934013366,,0.00010102994260092491,0.015117779031614518,,,0.00013294809901197806,,0.001163004327037116,0.0020724650849184233,,0.00015580848360562816,,8.2050578765549e-05,0.0012579196566468648,3.861823175724359e-06,0.00048650970710518673,,,,0.006276517577339981,0.8159857032197835,0.0010923993659291164,6.989064635201866e-06,8.422987189847495e-08,,Treat
29,,,0.06779100720621066,0.00026539034849326805,,,,,0.023580616061005547,7.963620740604867e-05,0.0003353448371919836,0.003837436622868273,0.03975829248178852,0.03024550774526832,,,,0.004119541848283559,4.55777880393195e-06,,0.0001676191798672085,,0.005703666138646312,0.004024552125305453,0.0008677439558540564,,,,,6.658826707028768e-06,,,,,0.04791745868730697,0.7712891355008963,,5.834448096710887e-06,,,Treat
30,0.0006913990811954284,0.0003888941544020211,0.2883976738615608,1.3612902431492582e-05,,0.001250588943339978,7.42226977255958e-05,5.814951768051262e-05,0.01850587163908559,1.7572713588296262e-05,5.98888914964726e-06,0.13580604831739215,0.016384958248186015,0.2865671302579932,0.10694604677201103,0.0002575005647501463,0.00048090326167944035,0.04774006689343437,1.0194884813855284e-05,,0.002258151487209611,0.00016728056283901098,0.004984275679980106,0.017630904008396595,,,2.136666764935532e-05,0.00020489260151368964,0.000488752336095266,5.262633646304102e-06,,7.592731812071736e-05,0.028014091889108077,0.00014520787669277318,0.042405645364875455,,0.0,1.4130976045749383e-06,4.875848956294419e-09,,Treat
31,,0.0002445176004337947,0.0004965548316573337,5.0598178520269164e-05,,,0.08395757208844837,2.272384206023351e-05,0.0006908160647768774,,,0.015774623490099927,,0.007553416138804368,,,0.00029606402776151896,,6.113371615812052e-06,,,9.868800925383963e-05,0.0004440960416422784,0.00041120037685469396,0.025280531008941218,,,1.6448035372009486e-05,,2.1752998660662543e-07,0.0010197727126527213,,,0.00016448035372009493,0.0042929284025420246,,0.8591783769029363,1.072851416300235e-07,1.537067780751804e-07,,Treat
32,,3.255803585080054e-05,0.006556890198867351,,3.232063468668945e-06,,0.008294845681295048,3.190798615693829e-07,0.0069083517026989035,9.966333285159112e-06,,0.01737521084622074,0.00860740587099676,0.04855487438542329,0.03157701876264921,0.0006785846625128933,0.00019629549742551728,0.014232966010451948,,,0.00015854658101123844,,0.0018563817851341583,0.0021747655084015678,,0.00011135052986979948,,5.329791527318178e-05,0.0008262931577807775,2.3090962098550782e-06,0.00039019100376396675,,,,0.005743450368457102,0.844939179556913,0.0007090954798144193,6.598336482939699e-06,2.154988002940479e-08,,Treat
33,0.0002517697232326437,0.0002319222133824615,0.08273565785138859,6.156708914696339e-07,,0.0010941573288949765,0.0012818152658080465,2.94891289441411e-05,0.014393408858838887,5.07420012385658e-05,7.0813334776883935e-06,0.3509027675230272,,0.2975583948621349,,0.0013144551738629557,0.0016598523929578772,0.007521958800901808,0.0,0.00019434537318062297,0.012108410665171614,0.00028958392949446647,0.006103967425290766,0.0048416030633584356,,8.363683838117927e-05,1.686426478859246e-05,0.0010369588215207541,,2.5485008694674664e-05,,,0.15232098819982037,,0.0638868166987221,,,3.50254827677697e-05,1.266164346549555e-06,2.0959935479805474e-05,Treat
34,,,0.26909869431222977,0.00013894609836191527,0.00029078343571889155,,,,0.03561466225410309,0.0001363114582921573,0.00012223216066834192,0.09267304015934599,0.2898212678676775,0.039472968043650136,0.018764409175596596,,0.0006979305470260263,0.1321104977681709,3.056206757083105e-05,,0.00802268019975124,,0.012677814071788977,0.0007215721583487097,0.004667248101953084,,,,,0.00014006974575842297,0.002367598387815256,,,0.0008468223970582452,0.09153579192436838,,,4.8097664745542706e-05,,,Treat
35,,,0.3560029904185072,,0.0013698225754386745,,,,0.019993609686599027,4.764531014238861e-05,,0.029586365051222963,,0.07123269686342427,,,0.0025318908991885532,0.0551107253153783,,0.0006843845632668862,0.0012914911417718196,,0.021537885879280776,,,,,,,2.0567058826089777e-05,,,,,0.2795800056360484,,0.16094763585583569,6.228374506905009e-05,,,Treat
36,,,0.6154618358800856,,,,,,,,,,,,,,,0.12354900413917193,,,,,,,,,,,0.054480227184323306,,,,,,0.20646272317699754,,,4.620961942156496e-05,,,Treat
37,0.00029954315381223795,0.0001924716091544787,0.14676925420652823,4.057489172181409e-06,0.0009771515143090687,0.0,0.0001984193127843023,1.3044880753184254e-05,0.004513397779276741,2.7040644144674783e-05,5.9662193988492166e-05,0.17507950087322321,,0.3417097157278161,0.0062428775545102615,0.00033334057775254893,0.008019568830253487,0.02761461231119406,1.3186575557172506e-06,,0.003246398017576771,0.00018403166656352134,0.010028847006523867,0.0077410150625756265,,,3.3349376661198876e-05,0.0006470076879995894,,8.51943777802547e-06,,,0.06169562347997511,6.61719805666146e-05,0.19902045015964828,0.005191186313199457,5.712337722302442e-05,4.052859429037794e-06,5.125877996904222e-07,2.0733670251319977e-05,Treat
38,,,,,0.0001362172434879295,,,,0.18450937376652846,0.0004168391509303194,,,,,,,0.007035319447606996,0.003679239371044028,2.3208312321815537e-05,,0.002594996610620323,,0.07953840034843912,0.004804696037565713,0.045922225001282936,,,,,1.972794635413506e-05,,,,,0.6712910457570282,,,2.8711006789976838e-05,,,Treat
39,0.0003109332426759086,0.0011577264328065306,0.023296244352040283,1.9897487152510215e-05,2.3410260176038613e-05,,0.004221035671799662,0.0008544423864748668,0.03933529147337661,0.0003586060558834281,4.112940537824716e-05,0.6868508823418267,0.002281312679414542,0.04493254757452043,0.00458051413452621,0.0007409011064407533,0.0016006967207954133,0.031201396575212002,8.682364725437615e-07,0.0007644497142278759,0.01674459221608707,0.0016821079186834645,0.013188977320522256,0.0022341864336625273,,,0.00029104737792051276,0.000906178881400419,0.0004272776107302497,4.081358854393505e-05,0.020204346132482762,0.0015245730127057427,0.016461304369378555,,0.08357826145503691,,0.00012427619152072914,1.9771640124362893e-05,,,Treat
40,0.0,,0.08772978353468074,5.3014173931145126e-06,0.0010955437667469637,,0.036314391787325005,,0.009217876448979534,2.7376575330677353e-05,2.6595324772807713e-05,0.0203149783044819,,0.13565094058602886,0.08915178971939146,7.313900797320531e-05,,0.008295962569530338,2.665841640700411e-07,,,4.4755886349061525e-06,0.020030123969802912,,,,0.00047277292035658537,0.002913522132311695,3.617767479882473e-05,3.314380558217944e-05,,,0.40268579771118307,,0.18587435187143353,,6.283037891310558e-06,7.904402737528603e-06,,3.1501258468762535e-05,Treat
41,,,0.2498387981325624,7.564617627301958e-05,,,,,0.031447133897207956,0.0005336469330687257,,0.02330798145394258,0.4605468035693404,,0.008294557987353032,,,0.11929131032998633,,,0.006628781755417545,,0.012763901013797402,,0.003443638326861242,,,,,0.00010496479567380373,0.0007092920022201446,,,0.00011805745011911254,0.08283796427264552,,,5.752190353078021e-05,,,Treat
42,,,0.0473919380964482,1.181917709555426e-06,,,0.01300036567459809,,0.14370937248128707,2.4013733947064066e-05,,0.026084367382485346,,0.21047395302905,,,0.0014348609746023082,0.007678986161677651,,,0.003507810062951847,,0.019390717909026224,,,,,,0.1437261181078663,6.202377423093593e-05,,,,,0.38341504285492656,,,9.924783919278673e-05,,,Treat
43,,3.9356157473906454e-05,0.030830237044240587,,0.00020141343625296442,,0.01270941928204636,7.944655154205888e-06,0.005174466252339838,1.604668115141293e-05,,0.1793988588328152,0.0037188033399809172,0.5950636097341476,0.0022322647929245197,0.0007642853946090923,0.0013218648320316784,0.04653193370029218,1.6141267379409232e-06,,0.00035471680908292813,0.00027271572537198853,0.004120163317747699,0.009229631516921598,,,9.515537746747416e-06,0.0005243789839663368,0.049569701119583816,6.045597237527421e-05,,0.00027786955330443816,0.020158133653694944,,0.037402985893336654,,,7.613654669189968e-06,,,Treat
44,,7.147150569396746e-05,0.018186586884116708,2.1149845080443957e-05,0.0004997102495586143,,0.0002897536037010105,1.6069499048482116e-05,0.0356274251616944,4.334623493871612e-05,,0.159081364973883,,0.08248681905086783,,0.0013940187978279603,0.0007026026267972317,0.020394474902355235,1.3789331554037236e-05,,0.019047403996946852,3.5791146895290755e-05,0.0006718894801953042,0.0014005299912554015,0.014190857047411843,,,4.0571471309387813e-05,0.0001256717520878189,1.6720543619289174e-05,,0.00034843837185390944,,0.0005205125404155641,0.03723137284056358,0.6073718405101232,0.0001444778635191018,2.5339776685960456e-05,,,Treat
45,,,0.06194612768914843,,,,,,0.2656173712353663,0.00027291925985663333,,0.012458410148127864,,0.014116646417105685,,,,0.13097550707471986,,,,,0.0863271066810095,0.014934257774548041,,,,,,0.00012290628164599707,,,,,0.4131096791492122,,,0.00011906828925946143,,,Treat
46,,,,,7.022844610883513e-05,,,,0.18426136603688675,0.00015107115892552068,,,,,,,,0.0064829374593633705,7.734694933100784e-05,,0.002613204635239111,,0.07982200506729724,0.0047089419774780615,0.04648790690056442,,,,,6.071923471266892e-05,,,,,0.6752475482187887,,,1.6723915304248402e-05,,,Treat
47,,3.674125115184621e-06,0.004373421177471486,5.43090339703818e-05,,,,8.133874248676352e-07,0.003595720833084376,2.3438424535689916e-05,6.275816322618938e-05,0.007573522662541195,,0.0006070289127585528,,,0.0003793309621319995,0.0023103670639886753,6.439819315867662e-06,,0.002284739788438626,,0.00047636354178004665,3.105198002955434e-05,,,,,,3.375113799450317e-06,0.0009862080357446506,,,,0.003083013390606409,0.9681322158925291,0.006008953248522644,3.2544429851627228e-06,,,Treat
48,0.00011994578269575167,0.00013014698762174668,0.11004113517114218,5.803430790626948e-06,0.00014274638050780982,,0.0008067950348686299,0.00014385204671362015,0.0676124508840732,4.880428752334068e-05,0.00037371984992412745,0.284193065718012,0.0015006918892958537,0.20690400907977494,,0.00010778213815583189,0.004353696371080691,0.027935337020004117,1.412309631771273e-06,0.0,0.03804170570210879,0.000640994024134974,0.009457152411864926,0.004258304669383791,,0.0007415374235987683,0.00011715793753218806,0.0007051684843967307,3.7938330574733394e-05,1.1884226182205964e-05,0.008061895247130845,6.182037320271304e-05,0.1364203965837578,0.0001251419033706134,0.09682837714699334,,2.9681967266203286e-05,3.9039750563748594e-05,4.0943612148487496e-07,0.0,Treat
49,,,,,,0.15336844629886418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8461514230385845,,,0.0004801306625514626,,,Treat
