,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa375288,taxa397864,taxa39948,taxa40544,taxa572511,taxa577309,taxa816,taxa830,taxa838,taxa841,condition
12,,0.01793255433383889,,0.040909815620240174,0.003379425575549408,,0.01017530321252313,0.001872872494541123,0.0001709692927010477,0.007197503726928251,,0.010956096704278561,,0.006175532250676187,0.06931611068936439,,0.00802452974339634,0.13298578344806825,,0.04484180585657842,,0.01045684613653911,0.021353053005741328,0.6091807879883653,,,0.005071009920670249,Control
13,0.0011733413033522368,0.016957130142581,1.5452077465737306e-05,0.017454646373615986,0.000538586226404449,0.022719636794852827,0.062449571077777336,0.004838940048480894,0.0010167873606072666,0.037286676192059144,,0.08569813655061853,,0.009322177340036689,0.041744397224115624,,0.0059182473277817685,0.2466537865468317,0.012824004395709404,0.11555510825857633,0.01517780309072047,0.007205649360848198,0.009231193068116724,0.2816049625566682,,,0.004613766682779524,Control
14,,0.12117072070812454,,,,,0.08459169075744238,0.038090723353560264,,,0.037000812716911295,0.005581048205076307,0.0034874477182451178,0.010684719546085842,0.14183263890645853,,0.006991540375962577,0.025184348252969356,0.026098266396264076,,,0.0019247098343184918,,0.47537281335430154,,0.002601825972053368,0.019386693902226294,Control
15,0.0003855766865696436,0.00012564558824558554,0.0021484207486038506,0.05573986449204742,0.0007504007547188962,7.321160133108123e-08,0.00018159974557089957,9.112209515968935e-05,0.0009018829893915154,0.006393960834869042,,0.000942671266979048,,0.007013114142311039,0.0005672869144380247,0.00047137546579185567,0.030643229177494447,0.03572391900449147,0.0003932649345349421,,,0.4533522830835302,0.006001612656903031,0.17065592281730557,,0.21933577614276975,0.008180997246672811,Treat
16,0.0009974643620568454,4.5032214455732495e-05,0.0004545643806573484,0.020712744775866224,,5.666846180666288e-07,3.31467970396324e-05,8.009597433786313e-05,,0.014300385140593013,0.0036635310532699616,0.02081620003932762,4.54060039483616e-07,0.0024740729190914027,0.001770718738086036,,0.0021661266719027465,0.021575562715717117,0.0005008625388267672,,0.0047020619169130164,0.2712450290108933,0.018681267103923864,0.18715191605234213,,0.4195315991457413,0.009096597704300663,Treat
17,0.0029896209635245155,4.439916234371565e-05,,0.007141919979024783,0.0016188085320892362,4.301797668559177e-06,0.00024025535328517107,8.381203895191188e-05,,0.032623824180360056,0.0058364854598287105,0.06030365916024249,0.0004313196563096169,0.0017575145821545402,0.002459488357735869,,0.0023127621046588422,0.02023159680442942,0.0003413813748463021,,0.0027104408347725937,0.5597603367674127,0.008463311792372257,0.10918615692872143,0.10653582408014689,0.019003354507886448,0.055919425581234035,Treat
18,,,,,,,,,,,,,,,0.0036162682609987493,,,,,,,,,,0.9963837317390012,,,Treat
19,,4.1528118341099926e-05,,0.2855013514979997,,,0.0001363919246749392,6.160600117326806e-05,,0.00348741449373914,,,,,0.00022410076433354936,,0.0053184459680611276,,,,,0.28470579362340703,,0.2018034538708371,,0.20606471245586033,0.012655201281572525,Treat
20,,8.720209099636657e-05,,0.004320050069958518,0.003694273067090194,,0.0005766894153568757,0.00015956582153660518,,0.009984139141104883,0.026064655234325048,0.03172141709973277,0.00014672486143741417,0.001976392246782803,0.003197151398961579,,0.004171966822452311,0.0529890696772334,0.0004868833719599311,,,0.1293578638373745,0.006620128042820922,0.2599873976622465,0.3364082551365912,0.017559237624209682,0.1104909373778285,Treat
21,,0.00015892183337064234,,0.010279824872474601,,,0.00046484958742417975,0.0002097734431599898,,0.0018208527223127575,0.006298980323219456,0.008678684858159076,,0.007250010761387004,0.0008208833319367203,0.001722398750635135,0.005656082437209255,0.04084595506132304,0.00012590366500211467,,,0.40648083755784303,,0.23876288790014777,,0.2265532856031867,0.04386986729120871,Treat
22,0.0012264118766441953,2.7028177779483684e-06,3.617325775498024e-05,0.001812024055180626,,1.4621137314633693e-06,0.00014713505437442283,2.585354700586394e-05,0.0003092546143072611,0.025801304499290224,0.002659062820216009,0.028033123161699536,6.096422499390073e-05,0.0035389237403656965,0.000295437229891137,,0.008017257765079677,0.0623164338982317,8.717836127853919e-05,,0.0033346257470091628,0.540729768320095,0.003856635889518393,0.13615521916252707,,0.1447749722992598,0.03677807554376719,Treat
23,,0.00013537631628956698,0.0010936434735865043,0.0933825678529673,1.5983809881254958e-05,7.515120222481024e-07,0.00023354773648325903,0.00010476656895255231,2.0030950407705162e-05,0.002408234307644942,,0.01089497573878912,1.2502003031779579e-06,0.005372903600509234,0.0006716245078758092,0.003006149314062549,,0.07057914239407306,2.7076228659266383e-05,0.07056097272666784,2.570343193909069e-05,0.3160547106418619,0.011140399197545477,0.35279201191736964,,,0.061478177572108536,Treat
24,,0.0003674390092609001,0.05135711960811462,,,,0.0005601163181673021,0.0005389168476384497,0.008039674437827306,,0.03414299234107289,0.02117849192549992,,,0.00033485839274874466,,0.0033736694935290732,0.0690676094555198,0.0005073103024392186,0.0028610416232935838,,0.13283864227509853,,0.5412825293801259,0.09751786634810013,,0.03603172224156366,Treat
25,,6.315064418713817e-05,0.0007547862927923337,,,,0.0001248491277128031,3.564327088625971e-05,0.0035369693002108345,0.004352474714840616,,0.0015879520725613435,,0.0012142746403313745,0.00022289046648217716,0.0018778131788032074,0.11213686240803561,0.005169219230382577,,,,0.7189869478754709,0.003415714425233322,0.05978971676491526,,0.06415090943974514,0.02257982614740914,Treat
26,,0.00013529192413871673,,,,,0.00019308628225312796,1.3777187815391754e-05,0.0016802086678531596,0.007120719512748207,,0.0067014864019215225,,0.0013154968787234868,0.001312486138119024,,0.041670423637019435,0.02730368447651187,0.00035260225155926044,,,0.7346479108926657,0.01096583263465211,0.15095977292094476,,,0.015627220193074214,Treat
27,0.0006946362611298939,5.509408797546502e-05,,,4.3136740450679e-06,1.2733341843639128e-05,0.00014483785604957225,1.4462287872822227e-05,1.0097863475686999e-05,0.01855848234460049,0.005428931875645627,0.005747951801979306,1.2697558011446102e-05,0.0007854263330385407,0.0005332069704396238,,0.008032155033052898,,6.278574824751583e-05,,,0.9206874062528795,,0.024150280060196788,,,0.01506450064951607,Treat
28,,0.00017008405725935961,0.029032406382757732,0.007629555934085081,1.5086240278633352e-05,3.913010385839128e-07,0.0002942761314864675,0.00018687533626400005,0.003692327570718416,0.00295715210783012,0.014469470587545859,0.00838581614905404,2.0570711301647884e-06,0.009411771745842271,0.0001737032745691688,0.0021248645040219754,0.07194126207021669,0.032113681696864994,0.00023868901109923323,0.005641166385593536,,0.5067974376731199,,0.24421001466880438,0.038323852115998716,,0.022188057984420657,Treat
29,,0.00012545906101001973,,0.017178306103732655,,,0.00019171579839842264,0.00034505593819719483,,0.00019686933250972918,0.0357636388008199,0.036924335616177924,1.680098854175657e-06,0.006610476151159414,0.0020814103154693643,,0.023176198235403744,0.07855789471897157,0.00012642280873731781,0.12239489804189602,0.0008643883812234756,0.10885093594550527,,0.5381979948329934,,,0.028412319818940563,Treat
